,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,71860178,ACT,525000,,6/18/2015,,,1002,,31-35 Sawyer St,Methuen,MA,1844,,4,4,2868,118,10800,Richard Fontaine,Parkhill Realty Group,(413) 222-3472,Owner,"PROPERTY TO BE SOLD ""AS IS"" IN GOOD CONDITION  Unique Multi-Family Situated in an Area of Predominantly SINGLE FAMILY HOMES .       Four (4) One Bedroom Units with All Updated Plumbing & Electrical, Separate Utilities       and Parking Situated Near Hickory Hill Golf Course.          A Record of Recent Sales Activity in the Area Shows a Similar Multi-Family   Property SOLD for $ 525,000            Hurry Now Before Prices Increase Again to Take Advantage of this Tremendous Value.",,,0,,,,,,,MF,Sawyer St,3135,31-35,http://media.mlspin.com/photo.aspx?mls=71860178
12,71865147,SLD,88000,75000,6/27/2015,4/28/2017,,658,646,14 N Leverett Rd,Leverett,MA,1054,,5,3,2552,118,23973,Rick Sawicki,Sawicki Real Estate,(413) 549-2600,Call List Office,"Country setting income property, Multi Family with tons of potential, just bring your tools and elbow grease.",,,0,,,Leverett,Amherst,ARHS,,MF,N Leverett Rd,14,14,http://media.mlspin.com/photo.aspx?mls=71865147
13,71875614,ACT,465000,,7/18/2015,,,824,,45 Everett Street,Middleboro,MA,2346,,11,6,3000,118,20000,Matthew Zimmerman,Regent Real Estate,(508) 888-3179,--,"STOREFRONT IN MIDDLEBORO AND FIVE (5) RESIDENTIAL UNITS ABOVE! STRONG, RELIABLE RENTROLL ... HIGH VISIBILITY CORNER LOT LOCATION IN AREA NEEDING A STORE! LIVE AT YOUR BUSINESS OR HOUSE YOUR STORE MANAGER HERE! PROPERTY ALSO HAS LARGE DETACHED 3-CAR GARAGE AS A SEPARATE RENTABLE STRUCTURE. MUCH WORK NEEDED COME MAKE YOUR OWN ASSESSMENT. CLOCKWORK RENTROLL WILL BE INCREASED 10% +/-  BY CURRENT OWNER FOR YOU BEFORE CONVEYANCE *NOTE: 1 OF 5 APARTMENTS RENTED AT DISCOUNT FOR ON-SITE RESIDENT MANAGER, A 10+ YEAR OCCUPANT--- DRIVE-BYS ARE ENCOURAGED AS LOCATION WILL HAVE YOUR WHEELS TURNING -- STORE CONVERSION IT IS SITTING VACANT READY TO GO FOR YOU ! --",,,3,,,,,,,MF,Everett Street,45,45,http://media.mlspin.com/photo.aspx?mls=71875614
14,71916646,SLD,260000,208000,10/07/2015,4/14/2017,,300,19,324 Jefferson Ave,Salem,MA,1970,,6,4.5,2984,80,5000,Vision Realty Group,RE/MAX Renaissance Inc.,(978) 664-3000,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","This is an attempt to short sale. All negotiations handled by seasoned real estate attorney. Property is sold as-is. Great opportunity in a great location! Easy to show, please email us all of your questions! AGENTS MUST ACCOMPANY CLIENTS!",,,0,,,,,,,MF,Jefferson Ave,324,324,http://media.mlspin.com/photo.aspx?mls=71916646
15,71930530,ACT,89000,,11/11/2015,,,851,,37 Stebbins St,Springfield,MA,1109,,8,2.5,2858,114,9470,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,--,"Investors take notice!!! Eight rooms, four bedrooms in each unit. Good-sized yard, off street parking and on a bus route.",,,0,,,,,choice,,MF,Stebbins St,37,37,http://media.mlspin.com/photo.aspx?mls=71930530
16,71933093,ACT,160000,,11/16/2015,,,393,,222 Whitins Rd,Sutton,MA,1590,,9,2.5,2807,134,23958,Carla Horn,ERA Key Realty Services,(508) 234-0550,Schedule with ShowingTime or call 888-627-2775,"SHORT SALE APPROVED AT LIST PRICE. Hard to find, incredibly spacious duplex close to major routes & conveniences.  Connect to town water and sewer. Front porch, decks on both units, 4 car garage, lovely open yard. Vinyl windows in most rooms, wood floors in several rooms.  Owner's unit has 1.5 baths, first floor laundry, master bedroom with 2 closets & direct access to full bathroom, second bedroom on second floor, 3 bedrooms on third floor. Plaster work & cosmetics needed to this unit. Second unit has full bathroom off kitchen, dining room & living room, and 4 bedrooms. Needs structural work & second unit needs extensive work to many rooms. Front roof is approximately 9 years, back approximately 20 years. One furnace is approx 10 years old, second is approx 18 years old. One newer oil tank. Separate water heaters & circuit breaker panels. Great rental property or flip for investor! Will require a CASH BUYER!!",,,4,,,,,,,MF,Whitins Rd,222,222,http://media.mlspin.com/photo.aspx?mls=71933093
17,71935432,ACT,349900,,11/22/2015,,,845,,93 (lot76)New Templeton Road,Hubbardston,MA,1452,,6,3,1288,0,110000,Denise F. Wortman,EXIT New Options Real Estate,(888) 363-3948,"Call List Agent, Go Direct, Sign","Build a brand new duplex in the lovely town of Hubbardston ! Live in one side, rent the other or have an extended family home built! Many options available.  Land owner is also a builder and plans are available.",,,0,,,,,,,MF,(lot76)New Templeton Road,93,93,http://media.mlspin.com/photo.aspx?mls=71935432
18,71935673,SLD,90000,87000,11/23/2015,04/07/2017,,391,391,204-206 Leyfred Ter,Springfield,MA,1108,Forest Park,6,2,2460,96,5001,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,"Appointment Required, Other (See Special Showing Instructions)","Large 2 family with 6 rooms, 3 bedrooms per unit. Economical gas heat, separate utilities.  Newer front porch, replacement windows, gutters.  Deleaded.  Easy access to highways, shopping, on a bus line.",,,0,,,,,choice,,MF,Leyfred Ter,204206,204-206,http://media.mlspin.com/photo.aspx?mls=71935673
19,71936506,SLD,434900,392500,11/28/2015,04/11/2017,,448,433,18-20 E Water St,Rockland,MA,2370,,5,5.5,3434,118,3354,Tom McFarland,RE/MAX Realty Pros,(617) 328-3200,Call List Agent,"Solid investment! Six unit building in Rockland Center consisting of four 1 bedroom units, one studio and first floor commercial unit.  Commercial unit rents for $500 a month. Long term tenant base and great rental history makes this one a winner!",,,0,,,,,,,MF,E Water St,1820,18-20,http://media.mlspin.com/photo.aspx?mls=71936506
20,71941788,ACT,224900,,12/16/2015,,,821,,307 Mill Street,New Bedford,MA,2740,,9,3,3579,107,2876,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Spacious 3 Family on corner lot and great location. Each floor offers 3 Bedrooms, Galley Style kitchen, Dining Room and Living Room. Great Investment Opportunity.  fully rented great cash flow. please give a few days notice to schedule showings as we have to co-ordinate with all the tenants",,,0,,,,,,,MF,Mill Street,307,307,http://media.mlspin.com/photo.aspx?mls=71941788
21,71945515,ACT,1500000,,01/05/2016,,,795,,350 Riverbend st,Athol,MA,1331,,24,18,14920,11,108900,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent","Riverbend Estates, 12 beautiful multi level condominiums, each with 2 Bedrooms, 1.5 Baths, Bright Kitchen/ Dining area. Sliders to private patio and back yard. Master Bedroom with walk in closet. all Appliances included. Separate Laundry area in lower level with one car garage. Small Storage basement in rear. To Be Sold as Package.",,,12,,,,,,,MF,Riverbend st,350,350,http://media.mlspin.com/photo.aspx?mls=71945515
22,71945846,ACT,399900,,01/06/2016,,,1034,,514-516 Parker Street,Gardner,MA,1440,,5,3.5,2600,11,20000,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent, Appointment Required","Beautiful two family duplex with garages, 2007 Construction, great floor plans, Outstanding yard for children or dog. Spacious living for small family. A must see. Both Units are currently rented but a great opportunity to buy.",,,2,,,,Gardner Middle,Gardner High,,MF,Parker Street,514516,514-516,http://media.mlspin.com/photo.aspx?mls=71945846
23,71947423,ACT,579900,,01/11/2016,,,795,,902-910 Chicopee St.,Chicopee,MA,1013,,7,5,5036,218,12196,Dana Ivers,"Kelley & Katzer Real Estate, LLC",(413) 209-9933,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Once in a Lifetime Opportunity!!  Great Income Producing Multifamily home and 5 Bay Manufactured Garages generating additional income w/a wide variety of uses.  Both the home and garages are Turn Key and Extremely Well Maintained.  The multi family home also offers a nice Office space for onsite management or possibility of converting it back to an efficiency apt.  An added bonus is the spacious 1 bdrm apt above the garages.  The home features Newer Porches and Railings, Harvey Replacement Windows, Vinyl Siding, Newer Roof, nicely renovated Units, 3 units have De-Lead Certificates, Newer Hot Water tanks w/state of the art Pecs Piping System, on site Laundry, and assigned parking space.  The Garages feature electric service, overhead doors, high ceilings, 2 w/ bathroom accommodations, 2 w/heat; 1 garage shop w/heat and A/C and security system.  Also included is one bay w/loft access for added storage. Now is your chance to own this property that has been a successfully run & maintained",,,0,,,,,,,MF,Chicopee St.,902910,902-910,http://media.mlspin.com/photo.aspx?mls=71947423
24,71950565,EXT,384900,,1/20/2016,,,786,,17 Middleboro Rd.,Freetown,MA,2717,,4,2,1817,128,82764,Byron R. Ford Jr,Berkshire Hathaway Home Services - Mel Antonio Real Estate,(508) 991-6661,Call List Agent,"This historic TWO FAMILY antique Victorian sits on just under two acres. Zoned mixed use, you could live here and build your walk to business or keep the home as money maker.  Build-able for many business opportunities other than restaurant or pizza shop.  Lots of potential for this great business location.  The property has a HD 20 commercial 3000 gallon baffled septic tank with a 6 bedroom leaching field. This is a great piece of property. Home has lots of character and charm",,,0,,,,,,,MF,Middleboro Rd.,17,17,http://media.mlspin.com/photo.aspx?mls=71950565
25,71955588,SLD,1135000,1135000,02/03/2016,04/06/2017,,282,267,2-4 Gordon St,Quincy,MA,2171,,8,4,3672,98,6245,Derek Wong,V & E Realty,(617) 786-9399,"Call List Agent, Accompanied Showings","Wow! Totally rehabbed and beautiful 4 family. Desirable location!  Close to N. Quincy T, stores, schools and restaurants.  Granite counter tops, stainless steel appliances. Vinyl siding. Hardwood floor. Two driveways. Beautiful front porches and back decks.Enclosed yard, professional landscaping with fences. Laundry hookup in each unit. Springler system, separate water meter with sub-meters. Large basements with electric baseboard heat. 1/F and 2/F at 4 Gordon St have been rented out $1,800/month and $1,900/month respectively and 2/F at 2 Gordon St rented out at $1,900/month. Your search for your dream multi family stops here!  Vacant. Easy to show but please give some notice to show.",,,0,,,,,,,MF,Gordon St,24,02-Apr,http://media.mlspin.com/photo.aspx?mls=71955588
26,71971715,ACT,315000,,3/14/2016,,,732,,120-122 Logtown Rd,Amherst,MA,1002,,4,3,1660,33,20233,Kym Peloquin,Century 21 Hometown Associates,(413) 315-4337,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Other (See Special Showing Instructions)","Buyers want extra income then come check out  this BEAUTIFUL, MOVE IN READY owner occupied single family raised ranch with a 1 bedroom apartment that is located behind the garage. The property is all electric and has leased Solar Panels.  Amenities include a deck, storage shed, 2 full baths, laundry room and a family room along with an additional room in the lower level. The apartment offers 1 bedroom kitchen/living room combo and a full bath with stackable washer/drier plus a deck.  This apartment has it's own house number  and entrance and can be rental income or used as an in-law apartment or maybe even an office.  Per town, property has to be owner occupied. Buyer responsible to verify legal usage for apartment and all other information.  Buyer responsible to take over the solar lease.",,,1,,,,,,,MF,Logtown Rd,120122,120-122,http://media.mlspin.com/photo.aspx?mls=71971715
27,71975829,ACT,175000,,3/22/2016,,,940,,218-220 Albion Street,Fall River,MA,2723,,6,3,3105,118,2567,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Owner Occupy or Investment Opportunity ~ Multi Family in need of a little TLC ~ 3 Units each consisting of 3 Bedrooms, Living Room, Dining Room, Kitchen and Bath.    first floor and second floor currently occupied   third floor needs a little tlc  very large 3 family",,,0,,,,,,,MF,Albion Street,218220,218-220,http://media.mlspin.com/photo.aspx?mls=71975829
28,71976175,ACT,4225000,,3/22/2016,,,724,,58 Nosh Kola lane,Patterson,NY,12563,,0,0,0,13,5140080,Robert K. Scott,RE/MAX Destiny,(617) 576-3800,--,"This magnificent estate is being offered as a package.  It is a 118 acre historic site with it's own private 8.5 acre lake.  It was purchased privately and developed into a glorious residential compound that encompasses 4 homes that were architecturally designed within the past 15 years including one historic home which has been completely renovated.  The estate is only an hour's drive from New York City.  It is only 5 miles from the Danbury, Connecticut line.  All this and easily accessed at the intersections of routes #84, 684, & 22.  The New York City commuter line to Southeast or Brewster is at your fingertips.  (Full price will be disclosed upon the request of any vetted interested party.)",,,0,,,,,,,MF,Nosh Kola lane,58,58,http://media.mlspin.com/photo.aspx?mls=71976175
29,71976940,SLD,299900,289000,3/23/2016,4/21/2017,,344,329,94 Bayview Ave.,Somerset,MA,2726,,8,4,3821,118,30492,Pauline  Audet-Smith,Salt Marsh Realty Group,(508) 678-5217,"Call List Agent, Accompanied Showings, Appointment Required, Sign",Rare find! Large four family on a 3/4 corner lot.  All separate utilities.  4 - 2 bedroom good sized units. Easy highway access.  Recent updates to rear apartment.  Great for owner occupied or investor.  Call today!,,,0,,,,,,,MF,Bayview Ave.,94,94,http://media.mlspin.com/photo.aspx?mls=71976940
30,71977057,SLD,164000,170000,3/24/2016,4/24/2017,,400,246,38-40 Devlin Passway,Fitchburg,MA,1420,,8,4,4520,96,0.15,Cynthia Turcotte,Berkshire Hathaway Home Services Verani Realty,(603) 888-4600,Other (See Special Showing Instructions),"Updated Electrical and new water heaters,  separate storage units.  Excellent commuter location only minutes to route 2. Hardwood, updated kitchen and baths.  Plenty of parking.    Large spacious rooms. Utilities paid for by tenants except water.  Great for investors.  Agent related to owner. Conventional or Cash Offers Please",,,0,,,,,,,MF,Devlin Passway,3840,38-40,http://media.mlspin.com/photo.aspx?mls=71977057
31,71977630,ACT,439900,,3/25/2016,,,531,,60-62 Taft Ave,Mendon,MA,1756,,4,3,2564,47,25134,Kim E. Poirier,ERA Key Realty Services- Milf,(508) 478-7777,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","This is a Wonderful Opportunity for a tradesman or someone needing a large workshop area or a great clubhouse for the kids. This sprawling 2 family overlooks beautiful Lake Nipmuc, has a private yard that abuts ball park, and just steps away from the town beach area. The lower level has been newly renovated and has a 1 bedroom rental unit that could easily be a 2 bdrm. The main level of this home is a sprawling ranch style with huge kitchen & dining area, custom built-ins, Large Bedrooms, and an oversized beamed living room with slider access to a wrap-round deck and beautiful back yard. Would rent for $2500/mo,  Close to Southwick Zoo, Mendon Drive-In and Town Beach! A great owner occupied set up or just sit back and collect the rents.",,,0,,,,,,,MF,Taft Ave,6062,60-62,http://media.mlspin.com/photo.aspx?mls=71977630
32,71980379,SLD,389900,370000,3/31/2016,4/14/2017,,362,348,77 Baker Rd,Shutesbury,MA,1072,,4,4,2994,44,59242,Rick Sawicki,Sawicki Real Estate,(413) 549-2600,"Call List Office, Accompanied Showings, Appointment Required","Augment your income or reduce your mortgage with this Contemporary Dutch Colonial. 4 Bedroom, with first floor master, 3 bath, a legal studio rental in the main house and Separate 1000 SF Building legal auxiliary apartment and office, on tastefully landscaped 1.34 acre lot. This fully renovated Home features large windows, skylights, birch & tile floors, open floor plan, kitchen with center island & JennAir stove, granite counters & maple cabinetry, deck and screened porch. 1000 sq. ft. home office building on two floors; boasts kitchenette, bathroom, hardwood floors & skylights on 2nd floor; two other office spaces on 1st floor. Propane heat for office building, oil for the main house. DSL IS ALSO AVAILABLE FOR INTERNET.",,,1,,,Shutesbury,Amherst Reg JH.,Amherst Reg.,,MF,Baker Rd,77,77,http://media.mlspin.com/photo.aspx?mls=71980379
33,71981766,PCG,150000,,04/01/2016,,,714,,256 Main St,Northfield,MA,1360,,8,2,3112,118,52272,Michael Pratt,Coldwell Banker Upton-Massamont REALTORS®,(413) 625-6366,"Call List Agent, Lock Box, Appointment Required, Sign","Stately two-and-one-half story farmhouse, located across from the former Northfield Mount Hermon campus. Twelve rooms, seven bedrooms and two baths with walk up attic to what were three extra bedrooms back in the day. Currently it is configured as a two-family style home with separate heating systems. Downstairs apartment has seen some upgrades and improvements over the years. The upstairs apartment has not seen attention for over 30 years. The exterior and slate roof has been maintained regularly. You will find an attached two car garage, a full basement with interior access and bulkhead, public water and city sewer. All of this makes a great opportunity.",,,2,,,Northfield,Pioneer,Pioneer,,MF,Main St,256,256,http://media.mlspin.com/photo.aspx?mls=71981766
34,71982201,ACT,389000,,04/03/2016,,,712,,70 Orange St,Westfield,MA,1085,,11,6,0,118,7841,Suzanne Moore,"Real Living Realty Professionals, LLC",(413) 568-2405,Schedule with ShowingTime or call 888-627-2775,"Nicely maintained 5 family home in the heart of Westfield!    De-lead certificates for all 5 units!  Fully rented..great investment!  Two buildings on one lot.. One unit  is a 5/3/2 free standing house,  and the other is comprised of 4 units..",,,0,,,,,,,MF,Orange St,70,70,http://media.mlspin.com/photo.aspx?mls=71982201
35,71992258,SLD,269000,245500,4/21/2016,4/21/2017,,276,260,4 Woodland Dr,Oxford,MA,1540,,5,3,2400,52,20038,Christine Skoglund,RE/MAX Advantage 1,(508) 757-4200,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Rare find.... 2 family in Oxford in a single family neighborhood. 1st floor feels like a single family home with a 2 car garage and work shop. 1st floor also gives 3 bedrooms, 2 full baths, living room, dining room, bonus room for the sewing/craft lover and 3 season porch. 2nd Floor has 2 bedrooms and 1 full bath. Nice fenced in yard. Could be owner occupied with bonus income by renting out the 2nd floor. Or investment property. New septic has been installed. Roof is about 20 years old with 35 year shingles. Lots of storage with some unique built ins to make use of space. Come see what the property has to offer!!",,,2,,,Clara Barton,Oxford Middle,Oxford High,,MF,Woodland Dr,4,4,http://media.mlspin.com/photo.aspx?mls=71992258
36,72001322,SLD,154900,157250,05/07/2016,4/28/2017,,276,262,20 Wells Street,Worcester,MA,1604,,6,2.5,2540,120,0,Jaclyn Painchaud,weRENTcentralmass,(508) 754-0077,Other (See Special Showing Instructions),"WILL NOT QUALIFY FOR FHA OR CONVENTIONAL FINANCING. Excellent opportunity to own a two family very close to UMASS! This property is listed & taxed as condos w/ the city but there is no known association that seller is aware of. Both floors are occupied & the property is generating just over $2k per month. 1st floor is a nice 2 bedroom ap/ the 2nd floor is a HUGE 4 bed 1.5 bath unit with some vaulted ceilings. There was an addition added to the 2nd floor unit that makes it over 1700 square feet! Tons of potential here due to it's size & proximity to the hospital. 4 of the parking spaces in the drive way go to this property, the rest goes to the property behind it (also considered a condo). Buyer to verify all information to their satisfaction as the seller & seller's agent have limited property history. The roof is BRAND NEW & the units are in average / good condition. Property will require a cash buyer or possibly commercial financing due to the fact that there are 2 separate deeds.",,,0,,,,,North High,,MF,Wells Street,20,20,http://media.mlspin.com/photo.aspx?mls=72001322
37,72016677,SLD,134999,120000,06/03/2016,04/11/2017,,478,276,123 Rodney St,Worcester,MA,1605,,4,3,2910,118,6500,Paul O'Rourke,RE/MAX Prof Associates,(508) 799-4900,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Great property for an investor or owner occupant.Recent upgrades include hot water tanks, updated electrical with owners panel and forced hot air high efficiency systems. Located in the heart of Worcester, close to all major highways including RT-290, RT-190 and the MassPike, local recreational parks and public transportation.",,,0,,,,,,,MF,Rodney St,123,123,http://media.mlspin.com/photo.aspx?mls=72016677
38,72018783,ACT,525000,,06/07/2016,,,641,,190 Popple Camp Rd,Petersham,MA,1366,,6,4.5,4500,68,435600,Attorney James Ermini,New England Classic Homes,(941) 799-1717,"Call List Office, Owner, Appointment Required","This 4500 square foot multi family home has 6 bedrooms and 5.0 bathrooms. It is located at 190 Popple Camp Rd Petersham, Massachusetts.  Situated in a beautiful setting, with consistent cash flow and paying tenants.  Includes a 3 story silo apartment, Perfect for an Air B&B.",,,2,,,Center School,Mahar/Quabbin,Mahar/Quabbin,,MF,Popple Camp Rd,190,190,http://media.mlspin.com/photo.aspx?mls=72018783
39,72020477,SLD,775000,500000,06/09/2016,04/07/2017,,39,39,5 Mount Pleasant Ter,Boston,MA,2119,Roxbury,5,3,3453,128,2178,Radhy Pena,Pondside Realty,(617) 524-6900,"Call List Office, Call List Agent","Roxbury Attached Brick 3 Family. Property in need of Mason work, roof, and TLC. Good opportunity to invest in the up and coming dudley area.  Don't miss out.",,,0,,,,,,,MF,Mount Pleasant Ter,5,5,http://media.mlspin.com/photo.aspx?mls=72020477
