,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,72080286,CTG,2999999,,10/12/2016,,,496,493,80 Monadnock Road,Wellesley,MA,02481,,5,6.5,6800,10,20564,Debi Benoit,Benoit Mizner Simon & Co. - Wellesley - Central St,(781) 237-8181,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Beautifully situated in sought after Peirce Estates, this exquisite 2008 Colonial offers incredible living space throughout. Two story foyer, streaming with natural light, leads to elegant dining room with hardwood floors and tray ceiling. Gourmet chef's kitchen features center island, double ovens, built in desk, sunny breakfast room and opens to inviting family room with built ins, fireplace and exterior access to stunning blue stone patio and built in grill. Handsome library with custom built ins and coffered ceilings and office complete first floor. Master suite features luxurious bath, generous walk in closet and picture windows. Third floor bonus room  features play space and ballet/bar studio. Fantastic lower level with media, play, exercise and game rooms allows for incredible entertaining spaces. Step outside into the gorgeous grounds featuring resort like pool, pool house with additional bathroom and basketball area. Vacation at home all year long!",Colonial,,3,"Hot Water Baseboard, Gas",,WPS,WMS,WHS,"Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range, Refrigerator, Refrigerator - Wine Storage;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Patio, Pool - Inground Heated, Professional Landscaping, Sprinkler System, Decorative Lighting, Fenced Yard;Insulation:--;Electric:--;Interior Features:Security System, Cable Available, Wetbar, French Doors;Hot Water:--;",SF,Monadnock Road,80,80,http://media.mlspin.com/photo.aspx?mls=72080286
12,72084795,UAG,124900,,10/22/2016,,,221,210,166 Winslow Gray Rd,Yarmouth,MA,02673,,2,2,1280,68,14810,Michael Morris,William Raveis - The Michael Morris Group,(413) 301-9969,--,"Warmhearted home found on Winslow Gray Road! This radiant ranch has much to offer! The interior offers a warm and welcoming living room finished with hardwood floor, dazzling dinning room complete with fireplace, cozy kitchen, marvelous master bedroom, complete with fireplace and hardwood floor, and an additional spacious bedroom, offering ample amounts of closet space! Located in a well desired, quaint and quiet neighborhood, just a few miles from some of the areas best parks, lakes, and trails, this home is sure to be gone soon! Don't miss out on this once in a lifetime opportunity! Call today!",Ranch,1,0,"Forced Air, Gas",,,,,"Basement:No;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;",SF,Winslow Gray Rd,166,166,http://media.mlspin.com/photo.aspx?mls=72084795
13,72088888,CTG,315000,,11/2/2016,,,438,424,63 Suomi Rd,Pembroke,MA,02359,,3,2.5,1459,49,16896,Joan M. Ulich,"Mariner Realty, LLC",(617) 773-3030,"Call List Agent, Accompanied Showings","MOTIVATED SELLERS, READY TO MOVE ON. Near the shores of Furnace Pond with direct  water access from Mill Pond Brook to the open waters of the pond sits this one owner 7 rm home.  There is a finished basement with full kitchen,  Walk out lower level of the home consists of and living/bedroom, kitchen and bath that is ideal for extended family or possible in-law.  First floor  has a fireplace living room, dining area and a newer kitchen, full bath with laundry hook ups.  Continue up to the second floor to 3 bedrooms and another full bath.  This is a one owner home and pride of ownership shows throughout.  A new septic has been installed.  This is a nature lovers dream, fishing, boating, relaxing on the deck.  Stop by to see the possibilities for yourself.",Garrison,1,0,Electric Baseboard,,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Irregular;Construction:Frame;Exterior:Shingles;Exterior Features:Deck - Wood, Storage Shed;Insulation:Full;Electric:--;Interior Features:Cable Available;Hot Water:Electric;",SF,Suomi Rd,63,63,http://media.mlspin.com/photo.aspx?mls=72088888
14,72089709,UAG,629900,,11/4/2016,,,217,178,Lot 28 Overlook Drive,Danvers,MA,01923,,4,2.5,2300,3,22558,Michael McNiff,Coldwell Banker Residential Brokerage - Beverly,(978) 927-1111,Call List Agent,"Classic Cobleigh styled home, set to begin in second phase of newer subdivision. Popular open concept plan that includes an oversized family room, designer kitchen, dining room and first floor laundry. This 3- 4 bedroom, 2.5 bath, 2 car garage is situated in private , dead end culdesac with other new construction. Reservations underway and still time to pick colors. All homes include fireplace, decks, A/C, warranty and fully landscaped lawns. Chef's kitchen with island seating, SS appliances, granite counters,sunny breakfast area and wood cabinetry. Superior trim packages include wainscoating, chair rails, shadow boxes and crown molding. Lifetime vinyl siding, upgraded windows, architectual roof shingles and paint free trims.",Colonial,1,2,"Forced Air, Gas",,,Danvers,Danvers,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full, Fiberglass - Batts;Electric:220 Volts;Interior Features:Central Vacuum, Security System;Hot Water:Natural Gas;",SF,Overlook Drive,28,Lot 28,http://media.mlspin.com/photo.aspx?mls=72089709
15,72092697,UAG,309900,,11/13/2016,,,152,152,0 Hillsboro Rd,Worcester,MA,01605,Burncoat,2,2,1460,2,7000,Frances Casanova Silva,Your New Home Mkting,(508) 208-9371,Call List Agent,Private Gated Community of 70 single family homes.  Low Low assoc fee of $68.00 per mo.  Great established residential community.  Many styles to choose from,Ranch,,2,"Forced Air, Gas, ENERGY STAR",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Disposal, Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters;Insulation:Full;Electric:--;Interior Features:Cable Available;Hot Water:Natural Gas, Tankless;",SF,Hillsboro Rd,0,0,http://media.mlspin.com/photo.aspx?mls=72092697
16,72099971,UAG,550000,,12/8/2016,,,204,183,Lot 7 Pagona Way,Dracut,MA,01826,,3,2.5,2500,1,40021,Christine Natale,"Christine E. Natale, Broker",(978) 937-1800,Call List Office,"Presenting Lambros Estates!  Brand new homes to be built in this serene subdivision.   Town water, sewer and gas.  5 new homes to be delivered Fall 2017 (approx).  Taking reservations now.   Other plans available.  Spec sheet attached to listing.  Quality construction by builder with many years of experience and proven track record of excellence in building and design.",Ranch,,2,"Forced Air, Gas",,,,,Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Other (See Remarks);Appliances:Other (See Remarks);Foundation:Poured Concrete;Construction:Frame;Exterior:--;Exterior Features:--;Insulation:Other (See Remarks);Electric:--;Interior Features:--;Hot Water:--;,SF,Pagona Way,7,Lot 7,http://media.mlspin.com/photo.aspx?mls=72099971
17,72100445,UAG,1100000,,11/14/2016,,,205,127,49 Post Oak Rd,Chilmark,MA,02535,Chilmark,4,3,2240,19,182952,Gwendolyn Zoppo,"Colonial Properties, LLC",(877) 295-4156,Call List Agent,"Meticulously cared for home in highly prized location.  Heated, in ground pool, full featured pool cabana, outdoor shower, farmer's porch, mahogany deck, mature perennial gardens, year round sun room, walk in kitchen pantry, two master suites, security system, lots of fully built out closets, a beautiful home in Chilmark.    This property is to be placed in an upcoming auction. All bids should be submitted at www.xome.com (void where prohibited). All auction properties are subject to a 5% buyer’s premium pursuant to the Event Agreement and Auction Terms & Conditions (minimums will apply). Please contact listing agent for details and commission paid on this property.",Cape,,2,Forced Air,,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Composition Shingles;Floor:--;Appliances:Range, Dishwasher, Microwave, Refrigerator, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch, Deck, Pool - Above Ground Heated, Cabana, Garden Area, Outdoor Shower;Insulation:--;Electric:--;Interior Features:Security System, Cable Available, Sauna/Steam/Hot Tub;Hot Water:Natural Gas;",SF,Post Oak Rd,49,49,http://media.mlspin.com/photo.aspx?mls=72100445
18,72104013,UAG,409000,,12/30/2016,,,174,174,Lot 53/189 Forbes Rd.,Rochester,MA,02770,,3,2.5,2000,0,41665,Susan Haley,Conway - Mattapoisett,(508) 758-4944,"Call List Agent, Accompanied Showings, Appointment Required","CONNET WOODS ROCHESTER -  Any style home on any lot. This model, The Amherst, has standard features that include Granite and tile in kitchen and baths, hardwood dining room, gas fireplace, deck, 2 car garage, full basement, 3 bedrooms including a fabulous master suite. Lighting and appliance allowance included. Fantastic Value. Beach rights to Silvershell Beach in Marion.  Visit our Open House every SUNDAY 11-2  at 37 Box Turtle Drive in Phase I or call for appointment.",Colonial,,2,"Hot Water Baseboard, Oil",,Roch. Memorial,ORR JH,ORR HS,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Other (See Remarks);Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Screens, Other (See Remarks);Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil;",SF,Forbes Rd.,53189,Lot 53/189,http://media.mlspin.com/photo.aspx?mls=72104013
19,72110752,UAG,250000,,1/19/2017,,,138,131,11 Delmont,Fairhaven,MA,02719,,1,1,901,28,178679,Thomas Gavin,Tom Gavin Realty,(508) 728-2266,Other (See Special Showing Instructions),"Fairhaven Waterfront Cottage, 4 acres lot, above ground pool, outdoor shower, granite countertops in the kitchen. This home is going to be a short sale that will require third party approval for all aspects of the sale.",Cottage,1,0,"Hot Water Baseboard, Gas",,,,,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Range, Refrigerator;Foundation:Other (See Remarks);Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck, Pool - Above Ground, Gutters, Storage Shed, Fenced Yard, Outdoor Shower;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;",SF,Delmont,11,11,http://media.mlspin.com/photo.aspx?mls=72110752
20,72113355,CTG,735000,,1/28/2017,,,435,311,22 Bridge Gate,Plymouth,MA,02360,Pinehills,3,4.5,3814,11,12637,Paula Araiza,Macdonald & Wood Sotheby's International Realty,(781) 934-2000,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Award winning ""Chilton"" design home built by Thorndike in desirable Bridge Gate neighborhood located across from The Stonebridge Club and close to The Village Green. Immaculate home features a signature rear covered wrap around deck with wood ceiling,outdoor dining room with ceiling fan. Main floor living offers grand 2 story entrance foyer, formal dining room, study, powder room, second entrance, mudroom, and laundry room. Gourmet kitchen with plantation shutters, granite, custom cabinets, double ovens/microwave, gas cooktop, backsplash and breakfast nook. Private, spacious master suite w/ Jacuzzi tub, shower and ample closet space. Stunning wood staircase leading to loft area and two guest bedrooms,full bath and cedar closet. The walk-out lower level provides a family room, full bath and bonus room that can be utilized as a potential sleeping area. Access to 77 acre Great Island Pond.  Live The Pinehills lifestyle...golf, pools, tennis, walking trails, restaurants, shopping and more!",Contemporary,1,2,"Forced Air, Gas",,,,South,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Porch, Deck - Wood, Covered Patio/Deck, Gutters, Professional Landscaping, Sprinkler System;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Finish - Cement Plaster;Hot Water:Natural Gas;",SF,Bridge Gate,22,22,http://media.mlspin.com/photo.aspx?mls=72113355
21,72115721,CTG,1295000,,2/1/2017,,,384,377,24 Wheelhouse,Mashpee,MA,02649,New Seabury,4,4.5,3345,31,19166,Joan Witter,Sotheby's International Realty,(508) 428-9115,"Call List Agent, Accompanied Showings, Appointment Required","Outstanding views and sunsets from this waterfront home located in desirable Little Neck Bay. This dramatic layout offers first floor living with floor to ceiling windows that bring the outside in. The home is designed for summer entertaining with an in-ground pool and cabana and multiple decks and patios. There are 3 levels of living and the top floor is perfect for an at home office. Don't miss this great property that is ready for immediate occupancy. Minutes to South Cape beach, Mashpee Commons and all that New Seabury has to offer. Buyer to verify all information contained herein.",Contemporary,1,2,Forced Air,,,,,"Basement:Yes;Fireplaces:1;Roof:--;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Deck, Patio, Pool - Inground, Professional Landscaping;Insulation:--;Electric:--;Interior Features:Security System, Wetbar;Hot Water:Natural Gas;",SF,Wheelhouse,24,24,http://media.mlspin.com/photo.aspx?mls=72115721
