,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,71810460,ACT,525000,,04/02/2015,,,1055,,400 Burts Pit Road,Northampton,MA,1062,,4,2,2184,118,592851,David A Murphy,"The Murphys REALTORS®, Inc.",(413) 584-5700,"Call List Office, Appointment Required, Sign",Owner-occupied two-family located on 13.6 acres of land. Each unit has four rooms with two bedrooms and one full bath. The 13.6 acre lot can be sub-divided.,,,0,,,Bridge,Kennedy,Northampton,,MF,Burts Pit Road,400,400,http://media.mlspin.com/photo.aspx?mls=71810460
12,71834589,ACT,299900,,05/11/2015,,,1015,,76 Cushman Road,Leverett,MA,1054,,7,6,4400,238,87007,Shawn Bowman,Trademark Real Estate,(413) 665-2155,Call List Agent,"Unique Investment Opportunity for this Large Leverett Multi-Family Property.  (1) 2-Bedroom Unit, (4) 1-Bedroom Unit, and Several Smaller Studio Apartments on Lower Level.  Plenty of Parking and great Country Location.  Separate Utilities - updated Electric and new electric service.",,,0,,,Leverett Elem,Amherst,Amherst,,MF,Cushman Road,76,76,http://media.mlspin.com/photo.aspx?mls=71834589
13,71860178,ACT,525000,,6/18/2015,,,978,,31-35 Sawyer St,Methuen,MA,1844,,4,4,2868,118,10800,Richard Fontaine,Good Shepherd Realty,(413) 222-3472,Owner,"PROPERTY TO BE SOLD ""AS IS"" IN GOOD CONDITION  Unique Multi-Family Situated in an Area of Predominantly SINGLE FAMILY HOMES .       Four (4) One Bedroom Units with All Updated Plumbing & Electrical, Separate Utilities       and Parking Situated Near Hickory Hill Golf Course.          A Record of Recent Sales Activity in the Area Shows a Similar Multi-Family   Property SOLD for $ 525,000            Hurry Now Before Prices Increase Again to Take Advantage of this Tremendous Value.",,,0,,,,,,,MF,Sawyer St,3135,31-35,http://media.mlspin.com/photo.aspx?mls=71860178
14,71875614,ACT,465000,,7/18/2015,,,800,,45 Everett Street,Middleboro,MA,2346,,11,6,3000,118,20000,Matthew Zimmerman,Regent Real Estate,(508) 888-3179,--,"STOREFRONT IN MIDDLEBORO AND FIVE (5) RESIDENTIAL UNITS ABOVE! STRONG, RELIABLE RENTROLL ... HIGH VISIBILITY CORNER LOT LOCATION IN AREA NEEDING A STORE! LIVE AT YOUR BUSINESS OR HOUSE YOUR STORE MANAGER HERE! PROPERTY ALSO HAS LARGE DETACHED 3-CAR GARAGE AS A SEPARATE RENTABLE STRUCTURE. MUCH WORK NEEDED COME MAKE YOUR OWN ASSESSMENT. CLOCKWORK RENTROLL WILL BE INCREASED 10% +/-  BY CURRENT OWNER FOR YOU BEFORE CONVEYANCE *NOTE: 1 OF 5 APARTMENTS RENTED AT DISCOUNT FOR ON-SITE RESIDENT MANAGER, A 10+ YEAR OCCUPANT--- DRIVE-BYS ARE ENCOURAGED AS LOCATION WILL HAVE YOUR WHEELS TURNING -- STORE CONVERSION IT IS SITTING VACANT READY TO GO FOR YOU ! --",,,3,,,,,,,MF,Everett Street,45,45,http://media.mlspin.com/photo.aspx?mls=71875614
15,71888962,UAG,100000,,8/13/2015,,,399,383,226-228 Cross St.,Gardner,MA,1440,,9,4,2541,118,10890,Nick McNeil,Keller Williams Realty Greater Worcester,(508) 754-3020,"Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)",ATTENTION INVESTORS! Opportunity is knocking! Here is a 3 bedroom 1 bath home and a separate 3 family property all on the same lot!  Desirable location just minutes to Rt.2.  Buildings need work and are priced to sell. Short sale. Professional negotiator in place. No additional information is available. Sellers have not occupied the property recently. Pictures do not reflect current condition. First-floor tenant not paying rent. Seller will not remove the tenant. Property needs work. Cash only due to the tenant not allowing access to the unit.,,,0,,,,,,,MF,Cross St.,226228,226-228,http://media.mlspin.com/photo.aspx?mls=71888962
16,71895743,SLD,79900,70000,8/27/2015,8/30/2017,,6,6,270 Pearce Street,Fall River,MA,2720,,4,2,2212,118,4925,Alda  Moniz,Affordable Real Estate,(508) 678-5000,"Call List Office, Call List Agent",North End 2 family with lots of potential. Home is occupied but in need of total rehab.,,,0,,,,,,,MF,Pearce Street,270,270,http://media.mlspin.com/photo.aspx?mls=71895743
17,71925208,CTG,599000,,10/16/2015,,,475,460,315 North Main St,Natick,MA,1760,,4,2,1624,34,77929,William Fitzpatrick,"Wellesley Real Estate, LLC",(508) 420-1800,"Call List Agent, Accompanied Showings, Appointment Required","Two-family house on 77,929 square feet.  Lots of room with lots of creative possibilities or simply enjoy your own big slice of nature. Great commuter location just minutes to Rt. 9, Rt 30 and the Mass Pike.  Current zoning is residential with variance for the multi-family.",,,0,,,,,,,MF,North Main St,315,315,http://media.mlspin.com/photo.aspx?mls=71925208
18,71930530,ACT,89000,,11/11/2015,,,827,,37 Stebbins St,Springfield,MA,1109,,8,2.5,2858,114,9470,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,--,"Investors take notice!!! Eight rooms, four bedrooms in each unit. Good-sized yard, off street parking and on a bus route.",,,0,,,,,choice,,MF,Stebbins St,37,37,http://media.mlspin.com/photo.aspx?mls=71930530
19,71933280,SLD,249900,260000,11/16/2015,08/07/2017,,17,14,50 Hazel St,Attleboro,MA,2703,,9,3,3552,108,10000,Susan Lee,Keller Williams Realty - Foxboro/North Attleboro,(508) 695-4545,"Call List Agent, Lock Box","Calling all investors - this MULTI has enormous potential. 203K or cash buyer- Rehab needed.  Very sound construction, level and solid from the ground up. 3 identical units , 2nd and 3rd floor partially renovated. Each unit has 3 beds and 2 covered porches. Basement is dry and has great usable space. Exterior is sided with newer windows, Flat rolled roof about 30yrs.  great corner lot, fenced with 5 bay garage for additional income. Bring your tools, your ideas and your checkbook. This is a great investment with potential to be a great money maker. Property being sold AS-IS, AS Seen. Seller has never occupied premise,",,,5,,,,,,,MF,Hazel St,50,50,http://media.mlspin.com/photo.aspx?mls=71933280
20,71935432,ACT,349900,,11/22/2015,,,821,,93 (lot76)New Templeton Road,Hubbardston,MA,1452,,6,3,1288,0,110000,Denise F. Wortman,EXIT New Options Real Estate,(888) 363-3948,"Call List Agent, Go Direct, Sign","Build a brand new duplex in the lovely town of Hubbardston ! Live in one side, rent the other or have an extended family home built! Many options available.  Land owner is also a builder and plans are available.",,,0,,,,,,,MF,(lot76)New Templeton Road,93,93,http://media.mlspin.com/photo.aspx?mls=71935432
21,71941788,ACT,224900,,12/16/2015,,,797,,307 Mill Street,New Bedford,MA,2740,,9,3,3579,107,2876,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Spacious 3 Family on corner lot and great location. Each floor offers 3 Bedrooms, Galley Style kitchen, Dining Room and Living Room. Great Investment Opportunity.  fully rented great cash flow. please give a few days notice to schedule showings as we have to co-ordinate with all the tenants",,,0,,,,,,,MF,Mill Street,307,307,http://media.mlspin.com/photo.aspx?mls=71941788
22,71945515,ACT,1500000,,01/05/2016,,,771,,350 Riverbend st,Athol,MA,1331,,24,18,14920,11,108900,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent","Riverbend Estates, 12 beautiful multi level condominiums, each with 2 Bedrooms, 1.5 Baths, Bright Kitchen/ Dining area. Sliders to private patio and back yard. Master Bedroom with walk in closet. all Appliances included. Separate Laundry area in lower level with one car garage. Small Storage basement in rear. To Be Sold as Package.",,,12,,,,,,,MF,Riverbend st,350,350,http://media.mlspin.com/photo.aspx?mls=71945515
23,71945846,ACT,399900,,01/06/2016,,,1010,,514-516 Parker Street,Gardner,MA,1440,,5,3.5,2600,11,20000,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent, Appointment Required","Beautiful two family duplex with garages, 2007 Construction, great floor plans, Outstanding yard for children or dog. Spacious living for small family. A must see. Both Units are currently rented but a great opportunity to buy.",,,2,,,,Gardner Middle,Gardner High,,MF,Parker Street,514516,514-516,http://media.mlspin.com/photo.aspx?mls=71945846
24,71947423,ACT,579900,,01/11/2016,,,771,,902-910 Chicopee St.,Chicopee,MA,1013,,7,5,5036,218,12196,Dana Ivers,"Kelley & Katzer Real Estate, LLC",(413) 209-9933,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Once in a Lifetime Opportunity!!  Great Income Producing Multifamily home and 5 Bay Manufactured Garages generating additional income w/a wide variety of uses.  Both the home and garages are Turn Key and Extremely Well Maintained.  The multi family home also offers a nice Office space for onsite management or possibility of converting it back to an efficiency apt.  An added bonus is the spacious 1 bdrm apt above the garages.  The home features Newer Porches and Railings, Harvey Replacement Windows, Vinyl Siding, Newer Roof, nicely renovated Units, 3 units have De-Lead Certificates, Newer Hot Water tanks w/state of the art Pecs Piping System, on site Laundry, and assigned parking space.  The Garages feature electric service, overhead doors, high ceilings, 2 w/ bathroom accommodations, 2 w/heat; 1 garage shop w/heat and A/C and security system.  Also included is one bay w/loft access for added storage. Now is your chance to own this property that has been a successfully run & maintained",,,0,,,,,,,MF,Chicopee St.,902910,902-910,http://media.mlspin.com/photo.aspx?mls=71947423
25,71950307,SLD,129900,75000,1/19/2016,8/17/2017,,541,121,217 Morgan Street,Fall River,MA,2721,,8,4,2288,118,4601,Alda  Moniz,Affordable Real Estate,(508) 678-5000,"Call List Office, Call List Agent",Centrally located 4 family with all 2-bed de-leaded certificates.,,,0,,,,,,,MF,Morgan Street,217,217,http://media.mlspin.com/photo.aspx?mls=71950307
26,71950565,ACT,394900,,1/20/2016,,,762,,17 Middleboro Rd.,Freetown,MA,2717,,4,2,1817,128,82764,Byron R. Ford Jr,Berkshire Hathaway Home Services - Mel Antonio Real Estate,(508) 991-6661,Call List Agent,"This historic TWO FAMILY antique Victorian sits on just under two acres. Zoned mixed use, you could live here and build your walk to business or keep the home as money maker.  Build-able for many business opportunities other than restaurant or pizza shop.  Lots of potential for this great business location.  The property has a HD 20 commercial 3000 gallon baffled septic tank with a 6 bedroom leaching field. This is a great piece of property. Home has lots of character and charm",,,0,,,,,,,MF,Middleboro Rd.,17,17,http://media.mlspin.com/photo.aspx?mls=71950565
27,71971715,ACT,315000,,3/14/2016,,,708,,120-122 Logtown Rd,Amherst,MA,1002,,4,3,1660,33,20233,Kym Peloquin,Century 21 Hometown Associates,(413) 315-4337,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Other (See Special Showing Instructions)","Buyers want extra income then come check out  this BEAUTIFUL, MOVE IN READY owner occupied single family raised ranch with a 1 bedroom apartment that is located behind the garage. The property is all electric and has leased Solar Panels.  Amenities include a deck, storage shed, 2 full baths, laundry room and a family room along with an additional room in the lower level. The apartment offers 1 bedroom kitchen/living room combo and a full bath with stackable washer/drier plus a deck.  This apartment has it's own house number  and entrance and can be rental income or used as an in-law apartment or maybe even an office.  Per town, property has to be owner occupied. Buyer responsible to verify legal usage for apartment and all other information.  Buyer responsible to take over the solar lease.",,,1,,,,,,,MF,Logtown Rd,120122,120-122,http://media.mlspin.com/photo.aspx?mls=71971715
28,71975829,ACT,175000,,3/22/2016,,,916,,218-220 Albion Street,Fall River,MA,2723,,6,3,3105,118,2567,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Owner Occupy or Investment Opportunity ~ Multi Family in need of a little TLC ~ 3 Units each consisting of 3 Bedrooms, Living Room, Dining Room, Kitchen and Bath.    first floor and second floor currently occupied   third floor needs a little tlc  very large 3 family",,,0,,,,,,,MF,Albion Street,218220,218-220,http://media.mlspin.com/photo.aspx?mls=71975829
29,71976175,ACT,4225000,,3/22/2016,,,700,,58 Nosh Kola lane,Patterson,NY,12563,,0,0,0,13,5140080,Robert K. Scott,RE/MAX Destiny,(617) 576-3800,--,"This magnificent estate is being offered as a package.  It is a 118 acre historic site with it's own private 8.5 acre lake.  It was purchased privately and developed into a glorious residential compound that encompasses 4 homes that were architecturally designed within the past 15 years including one historic home which has been completely renovated.  The estate is only an hour's drive from New York City.  It is only 5 miles from the Danbury, Connecticut line.  All this and easily accessed at the intersections of routes #84, 684, & 22.  The New York City commuter line to Southeast or Brewster is at your fingertips.  (Full price will be disclosed upon the request of any vetted interested party.)",,,0,,,,,,,MF,Nosh Kola lane,58,58,http://media.mlspin.com/photo.aspx?mls=71976175
30,71977272,SLD,364900,356500,3/24/2016,8/31/2017,,349,349,18 Howland St,Marlborough,MA,1752,,6,2,2853,118,3324,Daisy Wong,Commitment Realty Group,(856) 979-7129,"Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","**PRICE REDUCTION & SELLER CONCESSION!!** This is a well maintained and spacious, a great investment property! Positive and stable cash flow all year round. Lots of recent updates including interior hardwood floors, new water heaters and furnace, vinyl siding, front yard and steps. Other features include a huge spacious basement with included coin op washer/dryer, enclosed porches front and rear. Close to downtown shopping, restaurants, parks, and Lake Williams park path.",,,0,,,,,,,MF,Howland St,18,18,http://media.mlspin.com/photo.aspx?mls=71977272
31,71977469,SLD,612000,550000,3/25/2016,8/14/2017,,261,244,211 Chestnut street,Lynn,MA,1902,,9,6,4179,108,3600,Kimberly Paula,M. Celata Real Estate,(781) 289-7500,"Call List Agent, Accompanied Showings, Appointment Required","*Investors* 5 unit well maintained. CASH COW 61500.00 a month !!!  OVER 73,500 k a year in rental income.      3 bedroom 3 bedroom 1 bedroom 1 bedroom 1 bedroom!!! Below market rents, but long term tenants. Separate electric and heat for all 5 units. Vinyl siding about 3 yrs. rubber roof 8-10 years. SOME Electric is updated. windows replaced 8-10years. Coin op laundry in basement covers water bill. Hot water is on one system.    #1 forced hot water-gas #2 Forced hot air-gas (new) #3 electric #4 electric #5 forced hot water- gas. 3 tandem parking spots.   Buyers due diligence !!  1st and 2nd floor rents just got raised 100.00 each and still well below market rent.",,,0,,,,,,,MF,Chestnut street,211,211,http://media.mlspin.com/photo.aspx?mls=71977469
32,71981766,ACT,199000,,04/01/2016,,,690,,256 Main St,Northfield,MA,1360,,8,2,3112,118,52272,Michael Pratt,Coldwell Banker Upton-Massamont REALTORS®,(413) 625-6366,"Call List Agent, Lock Box, Appointment Required, Sign","Stately two-and-one-half story farmhouse, located across from the former Northfield Mount Hermon campus. Twelve rooms, seven bedrooms and two baths with walk up attic to what were three extra bedrooms back in the day. Currently it is configured as a two-family style home with separate heating systems. Downstairs apartment has seen some upgrades and improvements over the years. The upstairs apartment has not seen attention for over 30 years. The exterior and slate roof has been maintained regularly. You will find an attached two car garage, a full basement with interior access and bulkhead, public water and city sewer. All of this makes a great opportunity.",,,2,,,Northfield,Pioneer,Pioneer,,MF,Main St,256,256,http://media.mlspin.com/photo.aspx?mls=71981766
33,71982201,ACT,389000,,04/03/2016,,,688,,70 Orange St,Westfield,MA,1085,,11,6,0,118,7841,Suzanne Moore,"Real Living Realty Professionals, LLC",(413) 568-2405,Schedule with ShowingTime or call 888-627-2775,"Nicely maintained 5 family home in the heart of Westfield!    De-lead certificates for all 5 units!  Fully rented..great investment!  Two buildings on one lot.. One unit  is a 5/3/2 free standing house,  and the other is comprised of 4 units..",,,0,,,,,,,MF,Orange St,70,70,http://media.mlspin.com/photo.aspx?mls=71982201
34,71986631,CTG,200000,,04/12/2016,,,159,148,31 High St,Haverhill,MA,1832,,6,2.5,2144,108,5940,Vision Realty Group,RE/MAX Renaissance Inc.,(978) 664-3000,"Appointment Required, Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","**SHORT SALE**2 FAMILY IN NEED OF SOME REHAB (1st unit). FENCED IN YARD, OFF STREET PARKING, PRIVATE PORCH OR PATIO FOR EACH UNIT. CONTINGENT UPON THIRD PARTY APPROVAL. SOLD AS-IS. $5,000 negotiation fee is due to short sale negotiator at closing - cannot be financed.**EMAIL ALL QUESTIONS!!**",,,0,,,,,,,MF,High St,31,31,http://media.mlspin.com/photo.aspx?mls=71986631
35,71993159,SLD,99000,99000,4/23/2016,08/04/2017,,101,1,41-43 Coburn Street,Lowell,MA,1850,,5,2,2252,88,1259,Stephen Lawrenson,Stephen Lawrenson Real Estate,(978) 458-2121,--,"Centralville 2 family in need of a COMPLETE rehab. No working mechanicals, plumbing, etc.",,,0,,,,,,,MF,Coburn Street,4143,41-43,http://media.mlspin.com/photo.aspx?mls=71993159
36,71995517,CTG,134900,,4/27/2016,,,739,530,121 Central St,Southbridge,MA,1550,,7,3.5,3870,103,6597,Realty Delia Group,EXIT Realty Partners,(508) 797-3948,"Sign, Schedule with ShowingTime or call 888-627-2775","WONDERFUL OPPORTUNITY TO OWN THIS GREAT MULTIFAMILY UNIT! LIVE ON THE ONE FLOOR AND LET THE OTHERS PAY YOUR BILLS!  WOULD MAKE FOR A GREAT OWNER OCCUPIED UNIT!  MANY UPDATES THROUGH-OUT~ BRAND NEW FURNACES FOR 2 UNITS!  UPDATED ELECTRICAL THROUGH OUT WITH OWNERS METER!  YOU'LL LOVE THE REPLACEMENT WINDOWS!  RIVER VIEWS!  GREAT LOCATION, HARDWOOD FLOORS, WASHER/DRYER HOOK UPS IN THE UNITS!  GREAT PORCH AREA FOR RELAXING, WALK TO THE CENTER OF TOWN! GREAT CORNER LOT WITH OFF STREET PARKING!  UNIT 1 IS THE OWNERS SUITE, W/FULL REMODEL IN 2012- INCLUDING 1.5BATH, METICULOUSLY MAINTAINED & CARED FOR, THE PROPERTY BOASTS OF 3UNITS W/WONDERFUL LAYOUT, SPACIOUS ROOMS, W/FANTASIC NATURAL LIGHT, NATURAL WOODWORK. 2ND FLOOR IS RENTED W/NEW TENANT, THIRD AND FIRST FLOOR ARE BEING FRESHLY PAINTED AND CLEANED READY FOR A NEW TENANT! 2ND & 3RD FLOOR COULD EASILY BE USED AS A 3 BEDROOM. LG LIVING RMS W/NEW WINDOWS,  THIS IS NOT A DRIVE BY IT'S A MUST SEE!  CALL NOW! UNIT 1 & EXTERIOR HAVE LEAD CERTS.",,,0,,,Southbridge,Southbridge,Southbridge,,MF,Central St,121,121,http://media.mlspin.com/photo.aspx?mls=71995517
37,71999427,SLD,169900,165000,05/04/2016,8/18/2017,,363,363,17 Studley St,New Bedford,MA,2740,,8,3,2692,117,3251,Ronald Oliveira,Century 21 Signature Properties,(508) 999-4541,Other (See Special Showing Instructions),"Spacious 3 family, solid rental history, laundry in basement, all separate utilities, close to Park, schools, and highways.",,,0,,,,,,,MF,Studley St,17,17,http://media.mlspin.com/photo.aspx?mls=71999427
38,72018783,ACT,525000,,06/07/2016,,,617,,190 Popple Camp Rd,Petersham,MA,1366,,6,4.5,4500,68,435600,Attorney James Ermini,New England Classic Homes,(941) 799-1717,"Call List Office, Owner, Appointment Required","This 4500 square foot multi family home has 6 bedrooms and 5.0 bathrooms. It is located at 190 Popple Camp Rd Petersham, Massachusetts.  Situated in a beautiful setting, with consistent cash flow and paying tenants.  Includes a 3 story silo apartment, Perfect for an Air B&B.",,,2,,,Center School,Mahar/Quabbin,Mahar/Quabbin,,MF,Popple Camp Rd,190,190,http://media.mlspin.com/photo.aspx?mls=72018783
39,72020529,ACT,3800000,,06/09/2016,,,621,,203 High Street / 8 Dexter Lane,Newburyport,MA,1950,,8,7,13613,245,133729,Anne Neal,Coldwell Banker Residential Brokerage - Newburyport,(978) 465-1927,Call List Agent,"A High Street estate of incomparable grandeur and palatial elegance, the Lowell-Tracy-Johnson House, c.1773, is the finest Georgian mansion in historic Newburyport. Set back from the street on just over 3 acres of pristine gardens and woodlands, only a short walk to downtown, this handsome home has been modernized and outfitted w/ State-Of-The-Art systems, a beautiful entertainer's kitchen, standing seam copper roof, geothermal HVAC, professional's wine cellar, an unusually elegant master bath and much more.  Period detail abounds. The main staircase is considered one of the architectural treasures of the city. The ca.1850 carriage house, recently reimagined, holds a cutting edge Music Chamber/Performance Space, two car garage, and two contemporary apartments or guest quarters. Its cupola, an oasis of calm, overlooks majestic specimen shade trees and panoramic views of the city.  Available for new ownership for the first time in more than 20 years.",,,2,,,,,,,MF,High Street / 8 Dexter Lane,203,203,http://media.mlspin.com/photo.aspx?mls=72020529
