,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,71753086,SLD,149900,143000,9/30/2014,2/12/2016,,460,460,167 Hunter St,Fall River,MA,02721,,9,3,4068,118,2993,Lisa Pelletier O Brien,Amaral & Associates RE,(508) 674-4972,"Call List Agent, Appointment Required","LARGE 3 tenement home! EACH unit has been recently renovated. All 3 are vacant.  New Buyer can choose your own tenants & pick which unit to owner occupy!! Perfect for owner occupied & family! Apartments have large rooms, double living rooms, lots of windows and natural light, beautiful refinished floors and painted  and updated electric! Don't miss out on this one!",,,0,,,,,,,MF,Hunter St,167,167,http://media.mlspin.com/photo.aspx?mls=71753086
12,71761467,SLD,169000,158500,10/24/2014,2/16/2016,,829,458,52-54 Reed St,Springfield,MA,01109,Hill McKnight,6,3,1920,12,7610,Elizabeth A. Eisold,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,Call List Agent,"Great duplex as your residence or investment.  Looking for an investment with good income potential , and no work needed?This is it!  Desirable and  Easy to rent, both sides always have tenants.Please make an appt to come inside and view the quality throughout.  Ceramic tile entrances, oak cabinets, crown moldings, birch vanities, ceramic tile floors in bathrooms, berber carpet.  Very easy to maintain for any investor.Nice yard and off street parking . Gross Income over $25,000. a year!",,,0,,,,,,,MF,Reed St,5254,52-54,http://media.mlspin.com/photo.aspx?mls=71761467
13,71770216,SLD,1125000,908500,11/19/2014,2/4/2016,,423,364,9 West York Lane,Nantucket,MA,02554,,5,3,2185,14,13139,Mary Deluze Voner,"Options 153, Mullen & Partners",(508) 747-3153,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Motivated sellers Location Location Two homes for the price of one. Two separate Homes on a .3 acre lot within an eight minute walk to historic, beautiful downtown Nantucket and all of it's amenities. Great rental history. The first home was built in 2004 and has been used for family gatherings and weekly summer rentals. The second home, built in the 1900's is rented year round use a rental or personal property great investment.",,,0,,,,,,,MF,West York Lane,9,9,http://media.mlspin.com/photo.aspx?mls=71770216
14,71779266,SLD,145000,195000,12/10/2014,2/29/2016,,446,27,27-29 Arlington St,Lawrence,MA,01841,,4,2,2572,108,6305,Victoria Kustov,EXIT Premier Real Estate,(781) 270-4770,Schedule with ShowingTime or call 888-627-2775,"SHORT SALE, subject to lender approval. CONTRACTORS AND DEVELOPERS TAKE NOTICE!! This home is in need of extensive renovations. Property may have freeze damage and copper lines have been cut out. Property is sold in AS IS condition with no warranties or representations by the Seller or Seller's agent - no additional information about the property is available. Buyer is responsible for all due diligence; cash or rehab financing only. Buyer is responsible for $3,000 short sale negotiation fee in addition to purchase price. Offers are due on January 7, 2015.",,,5,,,,,,,MF,Arlington St,2729,27-29,http://media.mlspin.com/photo.aspx?mls=71779266
15,71787759,ACT,190000,,1/27/2015,,,586,,3 Oak St,Uxbridge,MA,01569,,6,3,4404,98,11326,Jacquelyn M. Robinson,Century 21 Commonwealth,(508) 478-8800,Schedule with ShowingTime or call 888-627-2775,"Investors, Builders, Flippers, Someone very handy that needs a large home or rental property and has vision. An opportunity like this doesn't come around very often.  Mansard roof   Hardwood floors on 1st floor. This is a CASH ONLY ""AS IS"" sale.  A short sale attorney has been retained. Bank must approve sale.  This home is in the historical district .  With some TLC this house could shine again.   Inspection would be for informational purposes only. This price has been approved by the bank.   Showings will be with proof of funds only sent to listing agent.",,,0,,,,,,,MF,Oak St,3,3,http://media.mlspin.com/photo.aspx?mls=71787759
16,71795261,SLD,144000,145000,2/25/2015,2/5/2016,,113,37,76 N. Main St,Leominster,MA,01453,,5,3,3339,98,16458,Serena Berube,"Sterling Realty Belair, INC",(978) 422-6908,Other (See Special Showing Instructions),"Ample parking and original stain glass at this large 3 family home located close to downtown and rt 2. This home has 3 units. The bottom 2 units have 2 large bedrooms along with a large eat in kitchen, open dinning living area great for entertaining, and a full bath. The top unit needs some work to bring it back to its former glory. However a little paint would go along way. The bottom 2 floors are currently occupied. This property is priced right and it would be a great addition to a rental portfolio or live on one floor and rent the other 2. If you are in need of storage you can use the large detached garage or the full basement.",,,1,,,,,,,MF,N. Main St,76,76,http://media.mlspin.com/photo.aspx?mls=71795261
17,71795786,SLD,209900,193900,2/27/2015,2/29/2016,,343,306,147 Conway Street,Greenfield,MA,01301,,6,4,3000,118,24663,Mark Abramson,Cohn & Company,(413) 772-0105,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required","Must be purchased with 153 Conway Street and 16 Grove Street, MLS #s 71795787, 71795790",,,4,,,,,,,MF,Conway Street,147,147,http://media.mlspin.com/photo.aspx?mls=71795786
18,71795787,SLD,219900,203900,2/27/2015,2/29/2016,,343,306,153 Conway Street,Greenfield,MA,01301,,4,4,3000,118,24663,Mark Abramson,Cohn & Company,(413) 772-0105,"Call List Office, Accompanied Showings, Appointment Required","Must be with 147 Conway Street and 16 Grove Street, MLS #s 71795786, 71795790",,,0,,,,,,,MF,Conway Street,153,153,http://media.mlspin.com/photo.aspx?mls=71795787
19,71795790,SLD,169900,152200,2/27/2015,2/29/2016,,343,306,16 Grove Street,Greenfield,MA,01301,,4,4,3000,118,24663,Mark Abramson,Cohn & Company,(413) 772-0105,"Call List Office, Call List Agent, Key in Office, Accompanied Showings, Appointment Required","This 4 unit must be sold with 147 and 153 Conway Street, MLS #s    71795786, 71795787      .",,,0,,,,,,,MF,Grove Street,16,16,http://media.mlspin.com/photo.aspx?mls=71795790
20,71802229,SLD,329888,310000,3/17/2015,2/2/2016,,361,258,128 East Street,Wrentham,MA,02093,,4,3,2864,171,10106,The Kouri Team,Keller Williams Realty Boston South West,(781) 251-2101,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","OPPORTUNITY KNOCKS!  Ideal Home for an Investor, Growing Family or First Time Home Buyer.  Live Here AND/OR Let the tenants pay the mortgage making this a WIN/WIN! House has been Fully Renovated in 2003. First unit has 2 Living Levels, 2 Bedrooms & 2 FullBaths, Loft area features master suite includes full bath & walk in closet.  Updated Kitchen with granite counters & separate Dining Room, Large open floor plan. Unit 2 features, 2 large bedrooms, open living room with deck, plus eat in kitchen with granite counters & newer appliances.  Both units have washer & dryer hook ups & separate utilities.   Premier Location! Walk to town, Close to Highways, Shops and Schools.",,,0,,,,King Philip,King Philip,,MF,East Street,128,128,http://media.mlspin.com/photo.aspx?mls=71802229
21,71805941,SLD,249000,220000,3/25/2015,2/1/2016,,186,186,13 Ashmont Avenue,Worcester,MA,01610,,9,3,4548,118,5000,Karen Gearin,DCU Realty - Westboro,(508) 804-9389,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","WELL MAINTAINED 3 FAMILY - OWNER OCCUPIED - SUBJECT TO THIRD PARTY APPROVAL - LARGE CITY LOT IN CONVENIENT LOCATION.  ALL 3 FLOORS HAVE UPDATED BATHROOMS IN 2005 - ELECTRICAL HAS BEEN UPDATED ON ALL THREE UNITS - YOUNG FURNACE FOR FIRST FLOOR UNIT - LARGE DECK FOR THE FIRST FLOOR USE - HOME REQUIRES FLOOD INSURANCE IF MORTGAGED - CURRENT PREMIUM $1,600.00 A YEAR - WINDOWS REPLACED APPROX 25 YEARS AGO - OFF STREET PARKING FOR 4 CARS - 2ND FLOOR UNIT HAS A 200 AMP SERVICE FOR A DRYER - THIS IS A GREAT INCOME PRODUCING PROPERTY.  RENTS ARE CURRENTLY LOW.  MAKE AN APPOINTMENT TO VIEW.",,,0,,,,,,,MF,Ashmont Avenue,13,13,http://media.mlspin.com/photo.aspx?mls=71805941
22,71806484,SLD,15000,15000,3/25/2015,2/19/2016,,310,255,86-88 Conway St,Greenfield,MA,01301,,5,2,2856,113,4223,Joseph M. Dooner,Vantage Point Realty Advisors,(781) 934-2588,"Call List Agent, Lock Box, Appointment Required, Sign","The property must be sold! Attention all contractors and cash buyers! Here is your chance to bring a once grand home back to life! Years of deferred maintenance has taken its toll. This house has tons of character with hardwood flooring, high ceilings, 2 bedrooms on the first floor & 3 bedrooms on the second floor, covered porches on front and sides of the building. Your sweat equity could payoff here! The second floor was occupied until February. The first floor has not been used in may years per the last tenant. The first floor heating system appears to have broken pipes in the basement. Buyer(s) and buyers agent should do their own due diligence inspecting the property prior to making an offer. Buyer(s) and or Buyers agent are responsible for verifying all measurements and specifications. Motivated Seller!",,,0,,,,,,,MF,Conway St,8688,86-88,http://media.mlspin.com/photo.aspx?mls=71806484
23,71806997,SLD,220000,180000,3/25/2015,2/5/2016,,322,232,456 Haverhill St.,Lawrence,MA,01841,,6,3,2000,108,3448,Jennelle Graziano,"Coco,Early & Associates Star Division LLC",(978) 687-8600,Call List Agent,"This is a 3 family home. 6 bedrooms, 3 bathrooms and basement. Subject to lender short sale approval. See Firm Remarks.",,,0,,,,,,,MF,Haverhill St.,456,456,http://media.mlspin.com/photo.aspx?mls=71806997
24,71807233,SLD,325000,313000,3/24/2015,2/26/2016,,306,306,79 Washington Street,Taunton,MA,02780,,6,6,3270,118,5227,Manuel Silva,Realty Executives Metro South,(508) 880-0900,Call List Office,"Fully rented 6 family all 1 bedroom units with positive cash flow. It features vinyl siding, replacement windows, updated utilities and off street parking.",,,0,,,,,,,MF,Washington Street,79,79,http://media.mlspin.com/photo.aspx?mls=71807233
25,71807860,ACT,2000000,,3/27/2015,,,1092,,82-86 Prospect St,Somerville,MA,02143,,0,0,19800,88,9265,Richard Fontaine,Parkhill Realty Group,(413) 222-3472,Owner,"READ SHOWING INSTRUCTIONS...This last site of just under 10,000 and within 300 feet from the New Union Sq Green Line Station. We can build either a 6 unit Condo/Apt complex onsite or if we are approved to new zoning for High Density that we have applied for already then we can build a 17 plus unit Condo/Apt complex. Lot 34 & Lot 35 9265 SF total We are looking for Best Offer for 6 units over $2,000,000 or if we get rezoned then we are looking for Best Offer for 17 plus units over $4,289,000 upon conclusion of Zoning Board finalization of our address. So make us an IF Then Offer We Can't Refuse and Lock It In. 2-3% to Brokers based on 6 or 17 unit sale.",,,0,,,,,,,MF,Prospect St,8286,82-86,http://media.mlspin.com/photo.aspx?mls=71807860
26,71810460,ACT,525000,,4/2/2015,,,1086,,400 Burts Pit Road,Northampton,MA,01062,,4,2,2184,118,592851,David A Murphy,"The Murphys REALTORS®, Inc.",(413) 584-5700,"Call List Office, Appointment Required, Sign",Owner-occupied two-family located on 13.6 acres of land. Each unit has four rooms with two bedrooms and one full bath. The 13.6 acre lot can be sub-divided.,,,0,,,Bridge,Kennedy,Northampton,,MF,Burts Pit Road,400,400,http://media.mlspin.com/photo.aspx?mls=71810460
27,71811616,SLD,319900,300000,4/6/2015,2/29/2016,,277,277,34 PRIMROSE HILL ROAD,Dracut,MA,01826,,9,3,2700,118,6490,John R. Peterson,"Arakelian Real Estate, Inc.",(978) 667-2301,"Call List Office, Call List Agent, Lock Box, Key in Office, Appointment Required, Pets on Premises","3 FAMILY HOME in a convenient location off Lakeview Ave. Fully occupied. Separate utilities. The attentive owner has done the following UPDATES:  1.  Deleaded @ a cost of $30,000 (2009)  2.  3 Electric panels of 4  3. Cement Floor added in basement & Walls cemented.  Additional information: Electric wired smoke detectors, open storage shed.  Rubber roof - 5 years old. Chain Link fence separates Lot from River. Parking on left side for 8+cars parked 2 cars deep & 1 car on right side.  24 HOUR ADVANCE NOTICE REQUIRED FOR SHOWING MOST UNITS.",,,0,,,,,,,MF,PRIMROSE HILL ROAD,34,34,http://media.mlspin.com/photo.aspx?mls=71811616
28,71814406,SLD,289900,278000,4/9/2015,2/3/2016,,83,83,102 Locust Street,Fall River,MA,02720,,16,6,6335,125,8878,Russell Guerriero,"First Tee Real Estate, LLC",(508) 673-4833,Call List Agent,"This deleaded  fully occupied 6-Family has front and rear exits.  All 6 refrigerators ,6  stoves,  2 coin up dryers and 2 coin up  washers are included.  Building has 4 - 3 bedrooms and 2- 2 bedroom units.  5 forced hot water boilers and 1 unit is  heated by electric. Tenants pay utilities.  Hard wired smoke / fire protection system with fire panel. The  backyard is fully fenced in  and has a newly constructed shed which  is 12x16 and contains a backup generator to power heating systems during power outages. Vinyl sided with a rubber flat roof. Working on replacement windows.",,,0,,,,,,,MF,Locust Street,102,102,http://media.mlspin.com/photo.aspx?mls=71814406
29,71815872,SLD,197000,192000,4/10/2015,2/1/2016,,300,239,50 Pleasant,Spencer,MA,01562,,5,3,3004,158,19210,Crawford Realty Team,RE/MAX Prof Associates,(508) 885-7885,Schedule with ShowingTime or call 888-627-2775,"Quick closing possible on this well maintained 3 family for sale in Spencer.  Unit 1 features large cabinet packed kitchen, spacious living room, 2 bedrooms, bathroom, and laundry. Unit 2 is townhouse style and features large kitchen, spacious living room, 2 spacious bedrooms, 2 rooms on 3rd floor and laundry. 3rd unit is charming 4 room with large kitchen, laundry in unit, spacious living room, large master bedroom, and cut loft which would make great office.  2 car garage has loft storage.  Updates include roof, electric, plumbing, concrete floor in basement, and house recently painted. This would be a great investment property or owner occupy.",,,2,,,lake st,Wire Village,David Prouty,,MF,Pleasant,50,50,http://media.mlspin.com/photo.aspx?mls=71815872
30,71816262,SLD,179800,170000,4/12/2015,2/29/2016,,98,98,13 Willow St,New Bedford,MA,02740,,9,3,3348,109,3191,Scott Botelho,RE/MAX Spectrum,(508) 997-5757,"Call List Agent, Accompanied Showings, Appointment Required","Nice 3 Family 3 Bedroom Units, Vinyl Sided, Replacement Windows, Hardwood Floors, Fenced Yard, Back Deck, Basement Has 3 Separate Laundry Hook-Ups. Property was under agreement, has successfully been through home inspection and appraisal....Buyers financing fell through.",,,0,,,,,,,MF,Willow St,13,13,http://media.mlspin.com/photo.aspx?mls=71816262
31,71818105,SLD,749900,675000,4/15/2015,2/25/2016,,34,28,42 PURITAN RD,Somerville,MA,02145,,6,3,3376,118,4050,Didier Lopez,RE/MAX One Call Realty,(508) 872-5553,"Call List Agent, Accompanied Showings, Sign, Schedule with ShowingTime or call 888-627-2775","Perfect Location Walking distance To The New Assembly Row outlets, and restaurants ,movie theater , close to public transportation , New Orange line Station, Minutes To Rt.93 , storrow drive, Separate Utilities.Newer Roof,Siding,Windows,.Big Deck And 3 Car Parking.Great Views of City,excellent for owner occupied ,investor or condo conversion,rents are low ,good tenants all TAW, Hardwood floors ,1st and second floor has a walking closet /nursery room ,also both units has a good size den or office of the living room .  THIS IS THE BEST DEAL IN SOMERVILLE BASE ON LOCATION AND PRICE, IT IS THE LOWER'S PRICE FOR A 3 FAMILY IN SOMERVILLE!!!!!",,,0,,,,,,,MF,PURITAN RD,42,42,http://media.mlspin.com/photo.aspx?mls=71818105
32,71819044,SLD,149900,140000,4/15/2015,2/18/2016,,143,143,15-17 Biltmore St,Springfield,MA,01108,Forest Park,8,3,3106,106,5502,Dorothy Lortie,Dot Lortie Realty / Landmark,(413) 739-9636,Call List Agent,"Don't miss this spacious vinyl sided 2 family with the PARK right at end of street! First flr 5 rms w/bath. 2nd & 3rd combined 10rms plus 2 more baths. Ideal for live-in & receive good income! Laun rms off kitchens w/all appliances included. Dining rms/blt-in hutches, Much hardwood floors & fireplaces,  (gas located in property). Porches rebuilt in 2010 (APO), thermo windows & doors. 2 car garage plus 4 car parking. Enjoy tennis, swimming, zoo and all wonderful park amenities.",,,2,,,,,,,MF,Biltmore St,1517,15-17,http://media.mlspin.com/photo.aspx?mls=71819044
33,71819631,SLD,575000,545000,4/16/2015,2/19/2016,,126,126,16 Jewett St,Boston,MA,02131,Roslindale,5,4,2134,103,6442,Jenniffer Calderon,Century 21 Commonwealth,(781) 329-7500,Schedule with ShowingTime or call 888-627-2775,Wonderful 2 family dwelling located on a secluded and quiet side street.  Within minutes to the heart of Roslindale and walking distance to Public transportation.  Property has a beautifully finished attic with a separate entrance.  Off street parking for 4 plus cars and a very spacious backyard. Perfect for first time home buyers and investors.,,,0,,,,,,,MF,Jewett St,16,16,http://media.mlspin.com/photo.aspx?mls=71819631
34,71820478,SLD,329000,310000,4/20/2015,2/12/2016,,214,172,150 Main Street,Groveland,MA,01834,,4,2,2185,166,8700,Jeanne Howes,Coldwell Banker Residential Brokerage - Haverhill,(978) 372-8577,"Call List Agent, Appointment Required","**NEW PRICE!**  Great 2 family home in Groveland with lots of updates and all seperate utilities.  Roof less than 10 years old, newer gas HW heaters, spacious 1st floor, ideal as owners unit with large eat-in kitchen.with center island, 2 good size bedrooms plus small office area, slider to large deck overlooks well landscaped yard with many perennials; 2nd floor has 4 rooms, bedrooms are adjoined, both units have washer dryer hookups, seperate driveways. Full basement offers plenty of storage space for first floor unit,unique opportunity to own a 2 family home in sought after location convenient to town and schools Great new price.! Motivated seller. First floor now vacant and easy to show.",,,0,,,,,,,MF,Main Street,150,150,http://media.mlspin.com/photo.aspx?mls=71820478
35,71825260,SLD,189900,175000,4/28/2015,2/24/2016,,101,101,66 Whipple Street,Lowell,MA,01852,,5,3,2025,108,2520,Salihu Mohammed,"Dick Lepine Real Estate, Inc.",(978) 957-8200,Call List Office,"PRICE REDUCED!! COME CHECK THIS OUT! NOT A SHORT SALE OR BANK OWNED AND NO WAITING!! SOLID TWO FAMILY IN SOUTH LOWELL AREA WITH 3 GARAGES WHICH CAN BE RENTED INDIVIDUALLY!! ONE GARAGE ALREADY RENTED FOR $150.00 PER MONTH - THE OTHER 2 ARE AVAILABLE.  FIRST UNIT IS TOWNHOUSE STYLE AND CONSISTS OF THREE BDRMS, OPEN CONCEPT LIVING/DINING AREA, TWO FULL BATHS, GLEAMING HARDWOOD FLOORS, NEWER KITCHEN FLOOR AND CABINETS. CURRENTLY RENTING FOR $1400.  TENANT WOULD LIKE TO STAY.  SECOND UNIT HAS BEEN RECENTLY REDONE AND IS VACANT, CONSISTS OF FOUR RMS  AND TWO BDRMS.  ALL SEPARATE UTILITIES WITH NEW CIRCUIT BREAKERS.  VINYL SIDING, ALL NEWER WINDOWS AND THE THREE CAR GARAGE BAYS.  CONVENIENTLY LOCATED CLOSE TO EVERYTHING: RESTAURANTS, SHOPPING, A CINEMA, WALKING DISTANCE TO THE TRAIN STATION AND EASY ACCESS TO HIGHWAYS!!!   PRICED RIGHT AND WON'T LAST.   A QUICK CLOSING ABSOLUTELY POSSIBLE.  COME SEE IT TODAY!",,,3,,,,,,,MF,Whipple Street,66,66,http://media.mlspin.com/photo.aspx?mls=71825260
36,71828425,SLD,274000,269900,5/1/2015,2/26/2016,,263,263,556/ 558 Hicks Street,Fall River,MA,02724,,10,4,3219,93,8900,Danielle Soares,Affordable Real Estate,(508) 678-5000,"Call List Office, Call List Agent","Perfect for a large family or an in-law set up. Well maintained 3 family with all 3 bedroom units and a very modern, spacious 1 bedroom cottage on same lot. Owner is retiring and looking to sell. Owners unit has baseboard heat, new sheet rock, modern eat-in kitchen, lots of closet space and many updates. All separate utilities, new electric, all appliances and hot water tanks included, parking for up to 5 cars. Roof was done new about 4 years ago.",,,0,,,,,,,MF,Hicks Street,556 558,556/ 558,http://media.mlspin.com/photo.aspx?mls=71828425
37,71829267,SLD,244000,204000,5/4/2015,2/10/2016,,264,252,4 Folsom Rd Multi037,Derry,NH,03038,,4,2,2059,1118,1.37,Stephen Trefethen,"Summerview Real Estate, LLC",(603) 432-5453,Call List Office,2 unit multi family with a mobile home. on 1.37 acres General Commercial Land. Owner wants to sell with lot next door at 101 Franklin St. Will consider selling lot separately See non public remarks,,,0,,,,,,,MF,Folsom Rd Multi037,4,4,http://media.mlspin.com/photo.aspx?mls=71829267
38,71832283,SLD,3950000,3600000,5/7/2015,2/11/2016,,72,72,40 Centre St,Brookline,MA,02446,,4,4,7014,118,10899,Matthew Ramey,"Jacob Realty, LLC",(617) 236-4048,Call List Agent,"A large mix-use building with 10-14 parking spaces all sitting on a superbly located .25 acre lot.  Across the street from a public 3 hour parking lot, and 1 block from the C-line, this property has everything you need.      Showings by appointment only.",,,0,,,,,,,MF,Centre St,40,40,http://media.mlspin.com/photo.aspx?mls=71832283
