,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,71857832,SLD,65000,60000,6/15/2015,02/01/2016,,178,178,581 South Barre,Barre,MA,1005,,3,1,1550,65,29914,Gina Moy,ERA Key Realty Services - Worcester,(508) 853-0964,Call List Agent,"Great opportunity to build some equity, needs fair amount of work but home offers many great features including a nice flat yard, updated bath, three season porch, two fireplaces!  AS IS SALE. Please bring flashlight. Electricity not on.",Ranch,1,1,"Electric Baseboard, Wood",,Ruggles Lane,Quabbin,Quabbin,Basement:Yes;Fireplaces:2;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Fruit Trees;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,South Barre,581,581,http://media.mlspin.com/photo.aspx?mls=71857832
12,71863707,SLD,378900,383000,6/25/2015,02/01/2016,,188,188,16 Alyssa Dr,Townsend,MA,1469,,4,2.5,2128,3,52960,Dennis Leroux,LeRoux Realty Group,(508) 847-2321,Owner,New 4 Bedroom 2 1/2 Bath Colonial.,Colonial,1,2,"Central Heat, Forced Air, Gas",,Spaulding,Hawthorne,N Middlesex,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Microwave, Dishwasher - ENERGY STAR, Water Instant Hot;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Professional Landscaping, Garden Area;Insulation:Full, Fiberglass, Blown In;Electric:220 Volts, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tankless;",SF,Alyssa Dr,16,16,http://media.mlspin.com/photo.aspx?mls=71863707
13,71870733,SLD,499900,470000,07/09/2015,02/01/2016,,191,191,22 Shady Hill Ln,Reading,MA,1867,,3,1.5,2016,62,14199,Shirley Slack,Dooley and Mason Realty Group,(978) 664-1300,"Call List Agent, Lock Box, Appointment Required, Pets on Premises","Enjoy this lovely home situated at end of cul-de-sac in a quiet neighborhood.  Formal living room with fireplace, dining room, and updated kitchen.  Relax on rear deck and enjoy the privacy of this rustic partially wooded backyard.  A spacious master bedroom including a walk-in closet and  half bath.  Hardwood floors throughout first floor with ceramic tile in kitchen and baths.  Large family room in basement with fireplace and adjoining  office.  Access to laundry room and two-car garage.  Located near Rt 28, near Birch Meadow area and schools.",Ranch,1,2,"Hot Water Baseboard, Oil",,Killam,Coolidge,Reading,"Basement:Yes;Fireplaces:2;Roof:--;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck - Wood, Gutters, Screens;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil;",SF,Shady Hill Ln,22,22,http://media.mlspin.com/photo.aspx?mls=71870733
14,71872015,SLD,329000,329000,07/12/2015,02/01/2016,,187,111,40 Fairview Ave,Brockton,MA,2301,,3,2,2586,59,29926,Marylou Murphy,Success! Real Estate,(781) 848-9064,"Call List Agent, Lock Box, Appointment Required, Pets on Premises","LOCATION, LOCATION, LOCATION!  BE HOME FOR THE HOLIDAYS!  SET BACK FROM THE STREET, OFFERING PRIVACY & SERENITY. BEAUTIFUL PLANTINGS GREET YOU AT THE FRONT DOOR. THIS HOME OFFERS A LARGE  OPEN LIVING & DINING ROOM WITH BUILT IN BOOKCASES, FIREPLACE & HARDWOOD FLOORING THROUGHOUT THE ENTIRE HOUSE. EAT IN  KITCHEN WITH PLENTY OF STORAGE AND VIEWS OF THE BACKYARD.A NEWLY UPDATED DEN WITH ANDERSON WINDOWS. MASTER SUITE WITH FULL BATH. 2ND FULL BATH. LAUNDRY ROOM/PANTRY NEXT TO KITCHEN FOR CONVENIENCE. TREX DECK TO ENJOY THE PEACEFUL SURROUNDINGS.GARAGE IS HEATED &  FULLY INSULATED. HUGE  BASEMENT INCLUDES 3 ROOMS THAT ARE FINISHED, FIREPLACE & SHELVING. GREAT FOR THE CRAFTER!!  THIS IS YOUR CHANCE TO LIVE IN THIS WONDERFUL NEIGHBORHOOD!",Ranch,1,2,"Hot Water Baseboard, Oil",,Hancock,West Jr,BHS,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Brick;Exterior Features:Deck - Composite, Patio, Storage Shed;Insulation:Full;Electric:--;Interior Features:Cable Available, Intercom;Hot Water:Electric, Tank;",SF,Fairview Ave,40,40,http://media.mlspin.com/photo.aspx?mls=71872015
15,71874861,SLD,90000,83500,7/15/2015,02/01/2016,,110,110,9 Orchard St,Holyoke,MA,1040,,3,1.5,1421,103,5000,Steven Pedro,Century 21 A-1 Nolan Realty,(413) 737-7356,Appointment Required,"Wow! Colonial style home with 3 beds and 1.5 baths is waiting for you! With a little love and your personal touches you can make this house your home sweet home! Buyer to verify all info and use. Property, including garage and fence, is being sold in ""AS IS"" condition. The Seller does not make any representations or warranties, expressed or implied, as to its condition. Property was built prior to 1978 and lead based paint may potentially exist.",Colonial,1,2,"Steam, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Brick;Construction:--;Exterior:Brick;Exterior Features:Porch - Enclosed, Storage Shed, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Orchard St,9,9,http://media.mlspin.com/photo.aspx?mls=71874861
16,71878926,SLD,579900,574000,7/24/2015,02/01/2016,,83,70,15 Mohawk Road,Burlington,MA,1803,,3,2.5,2000,3,5000,Sheila McDougall,RE/MAX Leading Edge,(781) 729-5505,Schedule with ShowingTime or call 888-627-2775,"NEW Construction in Burlington!! Much larger than it appears,  Colonial with High 8 Ft ceilings throughout. Stunning Spacious Kitchen with Center Island, granite counters and stainless appliances. Lovely Dining room with picture window leads to the sun-drenched living room. Hardwood floor throughout the main living level as well as recessed lighting throughout much of the house. The generously sized En-suite Master Bedroom has a large walk-in closet. The two additional bedrooms are also generously sized with warm wall to wall carpeting. Two Zone  Forced Hot Air Heating With Energy Efficient Gas Furnace, Central Air Conditioning (2 zones). Plenty of off-street parking. GARAGE IS POSSIBLE without need for Variance. Close to RTE 128/95, Schools, Great Shopping and Restaurants. Schedule your private showing today! You will not be disappointed.",Colonial,1,0,"Central Heat, Forced Air, Gas",,Francis Wyman,Marshall Simond,Burlington High,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;",SF,Mohawk Road,15,15,http://media.mlspin.com/photo.aspx?mls=71878926
17,71880623,SLD,349900,349900,7/29/2015,02/01/2016,,155,134,278 Waverly Road,North Andover,MA,1845,,4,1.5,1913,98,4792,Rosemary Smedile,Connelly Real Estate,(978) 683-9448,"Call List Office, Call List Agent, Appointment Required, Sign","Charming, colonial home, in the sought after Thomson School neighborhood, offers move in ready, freshly painted rooms & gleaming wood flrs. Distinctive warm & inviting 8 room,3- 4 bedrm home, welcomes you to a lovely foyer w/ built in window seat, oversize side to side living rm featuring center fireplace  walls of light & bright windows. Entertaining dining rm w/ 2 built in china cabinets, eat-in kitchen, old world style richly paneled family rm/den w/ full wall of custom bookshelves(fam rm/den or possible bedroom) & entrance to spacious, private back  porch for relaxing gatherings. One car garage. Updated windows, gas heat, & cabinets. Easy maintenance private yard & just a few feet to school playground. Fantastic opportunity to own a gracious designed home in the heart of town so convenient to library, schools, shops, restaurants, parks, trails & transportation. Not just a home but a lifestyle! Why pay rent!","Colonial, Cottage",1,1,Gas,,Thomson,North Andover,North Andover,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Hardwood;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Sprinkler System;Insulation:Mixed, Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Leased Heater;",SF,Waverly Road,278,278,http://media.mlspin.com/photo.aspx?mls=71880623
18,71882534,SLD,299000,299000,08/01/2015,02/01/2016,,111,110,8 Claire Ave,Derry,NH,3038,,4,2.5,2855,44,54450,Evelyn Pendleton,Berkshire Hathaway Home Services Verani Realty,(603) 434-2377,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Reduced to sell in Derry with 3 garages! This large 5 bedroom home has only had one owner. Sellers have lovingly maintained this home for the past forty years and know everything there is to know about it. A large master was the latest addition along with the 3rd garage and office above. Just a few updates done with your personal flare and you'll be golden for years to come. Over 2800 sq. ft. of living space which includes a nicely finished basement with wood burning fireplace. It's a must see in person this Ranch packs alot of house! Stop by soon, you'll be amazed at the amount of space. One Year Home Warranty, included!",Split Entry,,3,"Hot Water Baseboard, Oil",,South Range,,Pinkerton Acad,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood, Parquet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Porch - Enclosed, Deck, Deck - Wood, Storage Shed, Screens, Stone Wall;Insulation:Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Electric;",SF,Claire Ave,8,8,http://media.mlspin.com/photo.aspx?mls=71882534
19,71883800,SLD,85000,85000,08/04/2015,02/01/2016,,156,156,1234 Robin Street,New Bedford,MA,2745,Far North,1,1,528,67,3179,Kerry Horan-Perron,Kerry Horan Real Estate,(508) 989-6721,Call List Office,"SHORT SALE APPROVED! This darling Tiny House is located in desirable Sassaquin Pond. This cozy little cottage is perfect for those looking to downsize and escape the upkeep of a grandeur home. With a little TLC, you could make this your perfect little oasis. Living/Dining combination opens up to an outside deck with mature landscape. Ample size kitchen and bedroom with walk in closet. Tucked away on a quiet side street.",Cottage,1,0,"Hot Water Baseboard, Oil",,,,,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Laminate, Hardwood;Appliances:Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck - Wood;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;",SF,Robin Street,1234,1234,http://media.mlspin.com/photo.aspx?mls=71883800
20,71884864,SLD,248000,247500,08/05/2015,02/01/2016,,131,131,88 Harwich Rd,East Longmeadow,MA,1028,,4,3,1560,25,35283,Ann Turnberg,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Call List Agent, Lock Box, Appointment Required, Sign","Totally Remodeled, NEW and Beautiful full dormered Cape with space galore and so much more on all 3 floors.  Private dead end location for this newly redone house convenient to school and shopping.  New kitchen with Stainless Steel appliances/wood floors/granite counters/atrium to deck/breakfast bar.  Family Room open to kitchen with cathedral ceiling/skylight and wood floors.  3 new wonderful full baths with one on each floor. All New: electrical, furnace, A/C, hot water tank, roof, siding, doors, windows and more.  Large finished basement with game room, laundry room and bath.  All new carpet, newly finished floors, and freshly painted interior with neutral colors. House has been wired for a generator. Sewer ejector in the basement bath closet looks like a sump pump but is not.  Large and spacious deck and wonderful garden spaces.  This is a great place to call home.",Cape,,0,"Forced Air, Gas",,Mapleshade,Birchland Park,ELHS,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Storage Shed, Fenced Yard;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;",SF,Harwich Rd,88,88,http://media.mlspin.com/photo.aspx?mls=71884864
21,71887109,SLD,269900,269900,08/09/2015,02/01/2016,,180,125,239 Pleasantdale,Rutland,MA,1543,,3,2,1364,7,236966,Christy E. Gibbs,Gibbs Realty,(508) 886-6100,Call List Agent,"What a find – Better than new!  Welcome to this stylish-young 3 bedroom 2 full bath contemporary home set on 5+ acres for total privacy with expansion possibilitis in the lower level complete with walk out and full size-windows.  Open floor plan, upgraded kitchen with cherry cabinets, granite counter tops, hardwood floors.  Both full baths have granite counters and tile. Rough plumbing for a full bath expansion in the lower level.  Walk out your basement to your 5+ acres great for hiking and walking.  Enjoy your beautiful landscaping with new stone walkway and stonewalls.  Welcome home!",Raised Ranch,1,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:French Doors;Hot Water:Electric, Tank;",SF,Pleasantdale,239,239,http://media.mlspin.com/photo.aspx?mls=71887109
