,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,71872425,SLD,699900,698232,7/13/2015,3/28/2016,,87,71,Lot 8 McIntosh Lane,Littleton,MA,1460,,4,2.5,2712,3,21211,Sam Palmer,"Westford Real Estate, Inc.",(978) 692-4884,Call List Agent,"To be built: 4 bedroom, 2 1/2 bath colonial in Littleton's newest neighborhood on a 21,000+ square foot lot. Expansive floor plan features an impressive family room with gas fireplace. This home features an Island kitchen, breakfast area, back to back Formal living and dining rooms both with bay windows. The open foyer leads to the 2nd floor with 3 generous bedrooms, Laundry Room & Master suite offers walk in closet and private master bath with a custom tile shower and large jetted tub. Full walk out basement will be ideal for storage needs or   possible additional living space.",Colonial,,2,"Forced Air, Gas",,Littleton Pub,Littleton Pub,Littleton High,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Full;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,McIntosh Lane,8,Lot 8,http://media.mlspin.com/photo.aspx?mls=71872425
12,71875357,SLD,199900,180000,7/17/2015,3/28/2016,,227,194,56 Glover Street,Southbridge,MA,1550,,3,1,1930,138,29185,Elaine Phifer,Olde Village Realty,(508) 347-6556,"Call List Office, Call List Agent, Sign","Picturesque Setting for this Antique home and 42'x 35' barn set back from the road. Home has been lovingly cared for.  Beautifully landscaped yard with stone walls. Lots of character with modern amenities. Kitchen has been updated with vaulted ceiling, skylights, cabinets, counters, wood floor and appliances. Bright eat in kitchen with bay window.  Mud/laundry room off kitchen with built in cabinets leads out to backyard.  Family room/Den has floor to ceiling built in bookshelves. Large, formal dining room with tall windows.  Stairway leading to the second floor bedrooms has a beautiful stained glass window. Slate roof on house and Barn.  Updated electrical in house and  part of the barn. The barn has many uses including parking cars, large separate workshop, lots of storage and huge open second floor with stained glass in doors. Wood flooring under all carpet.","Colonial, Antique",1,2,"Steam, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles, Slate;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Fieldstone, Brick;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Barn/Stable;Insulation:Blown In, Mixed;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas;",SF,Glover Street,56,56,http://media.mlspin.com/photo.aspx?mls=71875357
13,71881764,SLD,339990,361100,7/30/2015,3/28/2016,,99,33,Lot 3 Northern Lights,Bellingham,MA,2019,,3,2,1660,3,8645,Madlyn Fafard,Fafard Real Estate,(508) 881-6662,Call List Office,"Welcoming the :Royale"" style,  to be built, with approximately 1600sf , 2 living levels,  spacious kitchen,  2  car garage,with some lots overlooking beautiful Silver Lake.  Optional ""premier Package"" of extras adds central air, granite tops, stainless appliances & microwave, hardwood living/dining rooms, kitchen island, gas fireplace & more for an additional $12,500. Tucked away, yet close to major routes, Rt. 140, Rt.16, Rt. 126, 495,  shopping ,movie theatre, restaurants, the  New England Country Club, and Forge Park MBTA station.  Other floor plans available, choose your lot in this new sub-division awaiting your selections.  Call listing office to view our model home.",Colonial,1,2,"Forced Air, Gas",,,Memorial,Bellingham High,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch;Insulation:Full;Electric:110 Volts, 200 Amps;Interior Features:Cable Available;Hot Water:Electric;",SF,Northern Lights,3,Lot 3,http://media.mlspin.com/photo.aspx?mls=71881764
14,71884713,SLD,269887,249900,08/05/2015,3/28/2016,,236,177,455 Pleasant St,Stoughton,MA,2072,,3,1,1149,88,13530,Michael J. Crimmins,Crimmins Real Estate,(781) 344-4100,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required, Sign",2-3 bedroom updated colonial with a nice back yard for entertaining; just about everything is new! Bay window in living room,Colonial,,0,"Steam, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Laminate, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Fieldstone, Granite, Irregular;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Tank;",SF,Pleasant St,455,455,http://media.mlspin.com/photo.aspx?mls=71884713
15,71885390,SLD,599000,572500,08/06/2015,3/28/2016,,268,118,18 Taft Mill Rd,Grafton,MA,1560,,5,3.5,3600,9,26136,Mary Rose Wells,Century 21 Commonwealth,(508) 879-0555,Schedule with ShowingTime or call 888-627-2775,"UNBELIEVABLE VALUE! Available for Immediate Occupancy. This Custom Built Special 5 Bedroom, 3.5 Bath home offers Flexibility for all Family & Entertaining Situations.  Located in the Sought After Brookmeadow Village it features Spacious First Floor w/ Gleaming Hardwoods Floors in Entry, Dining Room and Kitchen. Fabulous Cabinet Packed Kitchen w/granite, breakfast counter & breakfast nook. Stainless Appliances.  Kitchen Opens to Great Room w/Vaulted Ceilings & Fireplace.  Access to Large Deck Overlooking Lovely Back Yard. Master Suite is an Oasis with Vaulted Ceilings and Gorgeous En Suite. Three Other Bedrooms on Second Floor are Generous in Size. Walk Out Custom Professionally Finished Basement can be used for In Law, Man Cave, Extended Family, or Teen Suite has Access to the Beautiful Paver Patio. Custom Shed w/ Electricity & Garage Door Opener . Excellent Commuter Location! Brookmeadow Village has walking trails and open space.  Welcome Home to this fantastic Neighborhood.","Colonial, Contemporary",,2,"Forced Air, Gas",,,,,Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,Taft Mill Rd,18,18,http://media.mlspin.com/photo.aspx?mls=71885390
16,71885468,SLD,899900,845500,08/06/2015,3/28/2016,,182,167,318 Metropolitan Ave,Boston,MA,2131,Roslindale,5,2.5,3142,117,17384,Marjorie Vogt,Vogt Realty Group,(617) 327-1050,"Call List Agent, Accompanied Showings, Appointment Required","One of a Kind exquisite Queen Anne Victorian,  Roslindale's finest estates with over 17000+ sq. feet of land on Metropolitan Hill - 4 floors of space (2 Mezzanine levels) -  rich in detail.  Entertain on the enormous covered wrap around porch with intricate detail.  As you enter the home you are greeted by a spectacular staircase.   Sellers have meticulously restored + maintained this property for over 3 decades. Two fireplaces on first floor, formal dining room with columns framing the  stain glass windows, double parlors, pocket doors divides living room(s) + dining room, crown moldings, gorgeous hardwood floors, large country kitchen with granite counter-tops flows to family room with sliders to private fenced yard, 2nd floor offers 3 spacious bedrooms, 1 bdrm. being used as a home office, 2nd floor large deck/balcony, grand staircase continues to 3rd floor with 2 bedrooms + full bath,  young 6 zone gas heat, new windows.",Victorian,1,0,"Hot Water Baseboard, Hot Water Radiators, Gas",,,,,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Fieldstone, Granite;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Deck, Deck - Roof, Deck - Wood, Balcony, Gutters, Professional Landscaping, Decorative Lighting, Fenced Yard, Fruit Trees, Stone Wall;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas;",SF,Metropolitan Ave,318,318,http://media.mlspin.com/photo.aspx?mls=71885468
17,71886872,SLD,179900,170000,08/10/2015,3/28/2016,,172,172,217 Eli Drive,Winchendon,MA,1475,,3,1.5,1309,33,43560,Christina Sargent,Foster-Healey Real Estate,(978) 537-8301,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required","This lovely Cape style home sits on a 1 acre lot in desirable quiet location! New septic system installed in 2013. Open concept kitchen and dining room with slider to 3 season porch. Formal living room with bay window overlooking semi-circular paved driveway in front with lots of parking. Full bath and two bedrooms upstairs with new carpeting being installed. Additional bedroom on first floor could be used as den. Partially finished basement  walk out access. Newer Rheem water heater and oil tank, insulation installed through Mass Save. Large deck upgraded with planters and spans back of the house. Close to Gardner and major routes. Seller is motivated!",Cape,1,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Screened, Deck - Wood, Storage Shed, Fenced Yard;Insulation:Mixed;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Electric, Tank;",SF,Eli Drive,217,217,http://media.mlspin.com/photo.aspx?mls=71886872
18,71887586,SLD,309000,370000,08/11/2015,3/28/2016,,280,9,19 Wellesley Ave.,Natick,MA,1760,,4,3,2648,93,10803,Johnny Ruiz,"CFS, Realty",(617) 296-7730,Other (See Special Showing Instructions),"**SHORT SALE** SUBJECT TO THIRD PARTY APPROVAL!! Property sold AS IS and Buyers to perform due diligence!!    Gorgeous and good sized Cape Style house located in West Natick. 1st floor includes an open floor plan with a spacious and bright family room with hardwood floors through out, along with a nicely beamed Cathedral Ceiling. Modern Kitchen, with a separate Master Bedroom that has a master bath included!! Nicely sized windows to let in plenty of natural light. 2 additional bedrooms on the first floor, with ANOTHER bedroom on the second floor. Additional room on the second floor which has potential to be used as another bedroom or office. Spacious deck and back yard ideal for entertaining. Storage shed included, as well as 2 off street parking spaces. Very close by to the West Natick Commuter Rail stop and Planet Fitness; and just a short drive to Natick Shopping mall well as Rt. 9 and Mass Turn Pike. This is a beautiful gem, priced to sell! Don't miss out on this opportunity!!!",Cape,,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Deck - Wood, Gutters, Storage Shed;Insulation:--;Electric:--;Interior Features:--;Hot Water:Electric;",SF,Wellesley Ave.,19,19,http://media.mlspin.com/photo.aspx?mls=71887586
19,71891523,SLD,539900,528500,8/19/2015,3/28/2016,,229,98,319 Atlantic Ave,Marblehead,MA,1945,,4,2.5,3968,44,13518,The Lopes Bridge Group,J. Barrett & Company,(781) 631-9800,Call List Agent,"BACK ON MARKET!! DUE TO BUYER UNABLE TO OBTAIN FINANCING!! SELLER MOTIVATED! FANTASTIC HOME.Located in the sought after area of Atlantic Ave, this well maintained split level Tudor is waiting to give a family a lifetime of many memories! With its spacious open floor concept, 4 bedrooms, 3.5 baths and bonus rooms- your new home is sure to be a hit for the holidays. The Great room- large with cathedral ceilings, comes nicely accessorized with a loft area equipped with extra closet space and a private deck. The kitchen is updated with 1 year old stainless steel appliances. The lower level has a fireplaced family room, as well as an exercise room and two extra bonus rooms. The opportunity with this home are endless! Oh yes, and let's not forget the fenced yard for extra privacy. For the colder months, you no longer need to deal with the hassle of cleaning the snow off your car.There is an attached two car garage.",Split Entry,1,2,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:Deck, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,Atlantic Ave,319,319,http://media.mlspin.com/photo.aspx?mls=71891523
20,71892261,SLD,1199000,1090000,8/20/2015,3/28/2016,,116,95,25 Presidential Drive,Southborough,MA,1772,,4,3.5,5632,24,94525,Marilyn Green,RE/MAX Signature Properties,(508) 485-5111,Accompanied Showings,"Sparkling, timeless col in coveted Presidential Est, is a warm & welcoming home on arguably the nicest 2 + acre manicured lot! Grand foyer leads to the grand open flr plan designed to capture the sun!  Prepare to be impressed with cherry/ granite kit w/ enormous center island & oversized breakfast area. Ent sized DR, formal LR and FR w/built ins, custom moldings, FP & extensive lighting. 2001 great rm add is amazing w/its high ceilings, wall of glass & sep powder rm, overlooking spectacular prof landscaped yard w/ IG pool, waterfall, & creative patio areas. Side mudroom entrance, perfect for everyday access, also w/full bath on the 1st flr. Surrender to your mstr retreat w/direct staircase to 1st flr, multi closets, sumptuous bath & priv sitting area. 3 add, well prop BRs, main bath & terr well equipped laundry rm complete the 2nd flr. LL boasts a generous game rm & sep exercise rm w/plenty storage. Met maint by orig owners- phenom lot for poolside entertaining w/huge play area!",Colonial,,2,"Forced Air, Gas",,Finn/Woodward,Neary/Trottier,Algonquin,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet, Marble;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood, Brick;Exterior Features:Patio, Pool - Inground, Professional Landscaping, Sprinkler System;Insulation:Full;Electric:Circuit Breakers;Interior Features:Central Vacuum, Security System, Cable Available, Walk-up Attic;Hot Water:--;",SF,Presidential Drive,25,25,http://media.mlspin.com/photo.aspx?mls=71892261
