,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
24,71927143,SLD,799000,680000,11/03/2015,12/08/2016,,347,347,22 Magnolia Avenue,Gloucester,MA,1930,,8,5,3905,98,212572,Lisa Ramos and Michael F. Lattof,J. Barrett & Company,(978) 282-1315,Call List Agent,"This extraordinary shingle style home is seated on almost 5 acres of land split between Gloucester and Manchester.  Designed by renowned Boston architect CK Cummings ,this home boasts original high end features from days past. The original staircase, beehive tile, ornate period door handles, built in bureaus in closets, light fixtures, split door, diamond pane windows, 3 bay soapstone laundry sink etc... Easily accessed 40' x50' post and beam barn romantically nestled in back meadow and stands 35' at peak. 3 other outbuildings include Gardeners house with electric, large shed and a play house / playground area. Covered porches overlook landscapes acreage.  Ideal for Solar energy. Walk to beach, village, store, park. Ability to get Manchester and Gloucester Beach Stickers.",,,2,,,West Parish Sch,,,,MF,Magnolia Avenue,22,22,http://media.mlspin.com/photo.aspx?mls=71927143
25,71929833,SLD,749000,749000,11/09/2015,12/28/2016,,352,344,76 Campbell Avenue,Revere,MA,2151,,9,4,3603,108,8276,Richard Palladino,Century 21 North Shore,(978) 535-6500,"Call List Agent, Accompanied Showings, Appointment Required","Massive 3 family home featuring 9 bedrooms & 4 full baths. This home has breathtaking views of Boston & Revere Beach.  from each level. Huge concrete deck in front of house for entertaining large amounts of friends and family. Storage Sheds in backyard as well as huge water fountains to give it a European look. Three over-sized garages for all 3 units plus off street parking for 4-6 more cars with access from Florence Ave to home. House has many updates in each unit which include tile floors, separate gas heat and water tanks, decks in back of each unit plus separate private balconies to enjoy the sunset or drink your morning coffee.  Potential addition in law in basement as well. This is a prime piece of real estate for the right person!!  One of the highest points in Revere for viewing the whole city of Boston!!",,,3,,,,Garfield,Revere High,,MF,Campbell Avenue,76,76,http://media.mlspin.com/photo.aspx?mls=71929833
26,71930530,ACT,89000,,11/11/2015,,,856,,37 Stebbins St,Springfield,MA,1109,,8,2.5,2858,114,9470,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,--,"Investors take notice!!! Eight rooms, four bedrooms in each unit. Good-sized yard, off street parking and on a bus route.",,,0,,,,,choice,,MF,Stebbins St,37,37,http://media.mlspin.com/photo.aspx?mls=71930530
27,71933093,EXT,160000,,11/16/2015,,,398,,222 Whitins Rd,Sutton,MA,1590,,9,2.5,2807,134,23958,Carla Horn,ERA Key Realty Services,(508) 234-0550,Schedule with ShowingTime or call 888-627-2775,"SHORT SALE APPROVED AT LIST PRICE. Hard to find, incredibly spacious duplex close to major routes & conveniences.  Connect to town water and sewer. Front porch, decks on both units, 4 car garage, lovely open yard. Vinyl windows in most rooms, wood floors in several rooms.  Owner's unit has 1.5 baths, first floor laundry, master bedroom with 2 closets & direct access to full bathroom, second bedroom on second floor, 3 bedrooms on third floor. Plaster work & cosmetics needed to this unit. Second unit has full bathroom off kitchen, dining room & living room, and 4 bedrooms. Needs structural work & second unit needs extensive work to many rooms. Front roof is approximately 9 years, back approximately 20 years. One furnace is approx 10 years old, second is approx 18 years old. One newer oil tank. Separate water heaters & circuit breaker panels. Great rental property or flip for investor! Will require a CASH BUYER!!",,,4,,,,,,,MF,Whitins Rd,222,222,http://media.mlspin.com/photo.aspx?mls=71933093
28,71935432,ACT,349900,,11/22/2015,,,850,,93 (lot76)New Templeton Road,Hubbardston,MA,1452,,6,3,1288,0,110000,Denise F. Wortman,EXIT New Options Real Estate,(888) 363-3948,"Call List Agent, Go Direct, Sign","Build a brand new duplex in the lovely town of Hubbardston ! Live in one side, rent the other or have an extended family home built! Many options available.  Land owner is also a builder and plans are available.",,,0,,,,,,,MF,(lot76)New Templeton Road,93,93,http://media.mlspin.com/photo.aspx?mls=71935432
29,71939375,SLD,290000,290000,12/05/2015,12/02/2016,,174,174,11 Stow,Boston,MA,2126,,4,2.5,1672,60,3200,Tristian Shannon,EXIT Realty Beatrice Associates,(617) 764-5601,Call List Agent,"This is subject to 3rd party approval, pricing is verified by third party and short sale is pre-approved for this property. Buyer is responsible for smoke certificate passing and all cost incurred. Subject property **SOLD AS IS**no repairs to be made buy the seller. Send Highest and best offer only with proof of funds. Will not meet VA/FHA inspections. PLEASE DO NOT APPROACH OCCUPANTS OR WALK PROPERTY WITH OUT CONFIRMED APPOINTMENT.",,,0,,,,,,,MF,Stow,11,11,http://media.mlspin.com/photo.aspx?mls=71939375
30,71939796,SLD,524900,492500,12/09/2015,12/15/2016,,90,85,175 Boston Street,Salem,MA,1970,,6,5,3579,148,5790,Lillian Montalto,Lillian Montalto Signature,(978) 475-1400,"Call List Agent, Accompanied Showings","Excellent 8-cap investment property - Major updates all within last 7 years: roof, 5 gas furnaces, 5 water heaters, 6 electrical panels and wiring to code, new hardwoods in 2 units, entirely renovated 2 bedroom, etc. Great, mostly long term tenants. Separate utilities, fenced back yard on three sides, attractive, well kept exterior, washer/dryer in basement. Convenient location near Peabody line.",,,0,,,Varies,Collins Middle,Salem High,,MF,Boston Street,175,175,http://media.mlspin.com/photo.aspx?mls=71939796
31,71939848,SLD,274900,325000,12/08/2015,12/07/2016,,94,64,50 W Neptune St,Lynn,MA,1905,,5,2.5,2808,118,7966,Michelle Bettencourt,Coldwell Banker Residential Brokerage - Salem,(978) 741-4404,"Call List Agent, Lock Box, Accompanied Showings, Other (See Special Showing Instructions)","INVESTOR/CONTRACTOR SPECIAL! Great opportunity to own huge 2-Family on a large lot of land in a quiet neighborhood. Unit 2 boasts two floors of living and would make a fantastic owner's suite with some TLC. Exterior in decent condition, but interior of both units in need work. Separate heat with newer hot water heaters for both units. Short Sale requiring lender approval. Property sold as is. No warranties made. Buyer/Buyer's representation to do own due diligence.",,,0,,,,,,,MF,W Neptune St,50,50,http://media.mlspin.com/photo.aspx?mls=71939848
32,71940252,SLD,275000,249000,12/10/2015,12/29/2016,,223,191,61 Pearl Street,Middleboro,MA,2346,,6,2,3136,118,19144,Linda Vintro,"Uptown REALTORS®, LLC",(508) 947-9410,"Accompanied Showings, Appointment Required","LIVE AND WORK -- This well maintained building offers a sunny, 3 Bedroom  apartment on the second floor, with a heated sunroom to the rear; and +- 2000 s.f. on first floor with office space, large rooms easily separated into living quarters and office area (which would have its own entrance). Presently on the first floor there are 2 restrooms; formerly there was a working kitchen as well.  Lots of commercial carpet over what appear to  be hardwood floors.  Several exits, Central Air on first floor.  Huge paved parking area and well kept 4+ car heated garage with 2 tall overhead doors and 2 typical garage doors.  Listed by the Town of Middleboro as Mixed Use.  One forced hot water by oil 3 zone heating system, 200 amp CB panel.  Basement area is heated.  Many replacement windows.  PRICED TO MOVE -- put your thinking cap on -- Chiropractor? Attorney?  Landscaper? --LOOK AT THAT GARAGE!  (Of course, Please confirm with local authorities your intended use.)",,,4,,,,,,,MF,Pearl Street,61,61,http://media.mlspin.com/photo.aspx?mls=71940252
33,71941788,ACT,224900,,12/16/2015,,,826,,307 Mill Street,New Bedford,MA,2740,,9,3,3579,107,2876,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Spacious 3 Family on corner lot and great location. Each floor offers 3 Bedrooms, Galley Style kitchen, Dining Room and Living Room. Great Investment Opportunity.  fully rented great cash flow. please give a few days notice to schedule showings as we have to co-ordinate with all the tenants",,,0,,,,,,,MF,Mill Street,307,307,http://media.mlspin.com/photo.aspx?mls=71941788
34,71942197,SLD,279900,255000,12/18/2015,12/19/2016,,313,130,88 Walnut Street,Clinton,MA,1510,,9,3,5364,118,7576,Nancy Moran,Realty Vision,(978) 368-8741,"Call List Agent, Accompanied Showings, Appointment Required","Huge 3 family within walking distance to Central Park. All 3 bedroom apartments. Fully rented and separate utilities. Recent renovations include windows, all new baths, updated plumbing and electric. Large parking lot in rear of property for 6 cars. Great investment property or owner occupied home.",,,0,,,,,,,MF,Walnut Street,88,88,http://media.mlspin.com/photo.aspx?mls=71942197
35,71942965,SLD,159900,157500,12/21/2015,12/21/2016,,532,239,18 Bluff St,Worcester,MA,1610,,5,3,2490,128,4275,Kathryn Hagan,CYRIZ Real Estate,(508) 926-8960,Call List Office,"PRICE HAS BEEN REDUCED on this well maintained two family home.   Home has off street parking and fenced in yard,  Washer/dryer hookups both floors. Windows and electrical updated. Basement is partially finished with a full bath. First floor has two bedrooms and second floor has three bedrooms. Both floors have spacious eat in kitchens. Lead compliant-second floor.  This is a great first time buyer home. Live on one floor and collect a rent.  Recent cosmetics done to second floor- paint and floor refinishing.",,,0,,,,,,,MF,Bluff St,18,18,http://media.mlspin.com/photo.aspx?mls=71942965
36,71943311,SLD,123000,102000,12/24/2015,12/23/2016,,276,262,570 S 1St St,New Bedford,MA,2740,,4,2,1746,116,1535,Emanuel L. Menezes,RE/MAX ELITE,(888) 884-4225,Call List Agent,"Lender previously approved $123,000.00 - Come take a look at this well maintained 2 family in very convenient location. Great owner occupant or investment. Easy commute to routes 195 and 24. Move right in or rent right out. Short Sale, Subject to lender approval. Call for more details. Minimum 24 hour notice needed.",,,0,,,,,,,MF,S 1St St,570,570,http://media.mlspin.com/photo.aspx?mls=71943311
37,71945515,ACT,1500000,,01/05/2016,,,800,,350 Riverbend st,Athol,MA,1331,,24,18,14920,11,108900,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent","Riverbend Estates, 12 beautiful multi level condominiums, each with 2 Bedrooms, 1.5 Baths, Bright Kitchen/ Dining area. Sliders to private patio and back yard. Master Bedroom with walk in closet. all Appliances included. Separate Laundry area in lower level with one car garage. Small Storage basement in rear. To Be Sold as Package.",,,12,,,,,,,MF,Riverbend st,350,350,http://media.mlspin.com/photo.aspx?mls=71945515
38,71945846,ACT,399900,,01/06/2016,,,1039,,514-516 Parker Street,Gardner,MA,1440,,5,3.5,2600,11,20000,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent, Appointment Required","Beautiful two family duplex with garages, 2007 Construction, great floor plans, Outstanding yard for children or dog. Spacious living for small family. A must see. Both Units are currently rented but a great opportunity to buy.",,,2,,,,Gardner Middle,Gardner High,,MF,Parker Street,514516,514-516,http://media.mlspin.com/photo.aspx?mls=71945846
