,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,71822259,SLD,437900,370000,4/22/2015,9/26/2016,,421,201,28 Granite St,Peabody,MA,01960,,6,3,2508,138,8751,Patricia Almeida Vega,"Click Point Realty, LLC",(508) 485-3777,--,"SHORT SALE!!!!!!!!!!!Excellent investment property! Very well maintained, CENTRAL AIR ON THE FIRST FLOOR!!!! Nice back yard with plenty of parking space!!!!! Quiet Neighborhood!!!!!Just collect your rental every month!!!!! Easy access to downtown and route 128.""SOLD AS IS, WHERE IS.""",,,0,,,,,,,MF,Granite St,28,28,http://media.mlspin.com/photo.aspx?mls=71822259
12,71831505,SLD,92900,70000,5/6/2015,9/29/2016,,671,462,180 Tyler Street,Springfield,MA,01109,,9,2,2540,130,6138,Nikolay Yusenko,"Class Realty, Inc.",(413) 786-1834,"Appointment Required, Other (See Special Showing Instructions)","A great opportunity for investors. Both units are already occupied. The property is located close to numerous area amenities like an elementary school and shopping. This recently renovated, nine-bedroom multi-family is perfect for an investor looking to make some extra income. Don't miss out on this amazing opportunity.",,,0,,,,,,,MF,Tyler Street,180,180,http://media.mlspin.com/photo.aspx?mls=71831505
13,71834589,ACT,279900,,5/11/2015,,,1046,,76 Cushman Road,Leverett,MA,01054,,7,6,4400,238,87007,Shawn Bowman,Trademark Real Estate,(413) 665-2155,Call List Agent,"Unique Investment Opportunity for this Large Leverett Multi-Family Property.  (1) 2-Bedroom Unit, (4) 1-Bedroom Unit, and Several Smaller Studio Apartments on Lower Level.  Plenty of Parking and great Country Location.  Separate Utilities - updated Electric and new electric service.",,,0,,,Leverett Elem,Amherst,Amherst,,MF,Cushman Road,76,76,http://media.mlspin.com/photo.aspx?mls=71834589
14,71846607,SLD,174900,173000,5/28/2015,9/9/2016,,432,420,12 Adams Street,Spencer,MA,01562,,5,2,2743,131,4879,Renee Prunier,RE/MAX  Acclaim,(508) 832-6888,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises","Well Cared For 2 Family With Views of Muzzy Pond.  Many Updates Including Replacement Windows & Doors, Blown-in Insulation,  Decks/Porches Replaced, Chimneys Capped & Cleaned, Newer Water Heater Installed, Newer Roof, 2nd Driveway Added for Additional Parking Spaces, Electrical Updates.  1st Floor Unit - New Flooring in Kitchen, Living Room, Dining Room and Bedroom.  3rd Floor Expandable Attic Space.  Both units currently pay weekly rent with out lease agreement.   perfect opportunity for owner occupied buyer or investor.   Short Distance to School, Restaurants & Shopping.",,,0,,,,,,,MF,Adams Street,12,12,http://media.mlspin.com/photo.aspx?mls=71846607
15,71852962,SLD,129900,105000,6/8/2015,9/16/2016,,392,316,41 Larch St,New Bedford,MA,02740,South,4,2,2137,124,1788,Jose Castelo,ERA Jose S. Castelo Real Estate Inc.,(508) 995-6291,"Call List Agent, Accompanied Showings, Appointment Required, Sign","New Bedford South: Nice 2 family with 2 bedroom units in good condition! Central heat on first level, some insulated windows, vinyl exterior and driveway. Conveniently located close to shopping, park and public transportation! Call for details! (195)",,,0,,,,,,,MF,Larch St,41,41,http://media.mlspin.com/photo.aspx?mls=71852962
16,71860178,ACT,525000,,6/18/2015,,,1009,,31-35 Sawyer St,Methuen,MA,01844,,4,4,2868,118,10800,Richard Fontaine,Parkhill Realty Group,(413) 222-3472,Owner,"PROPERTY TO BE SOLD ""AS IS"" IN GOOD CONDITION  Unique Multi-Family Situated in an Area of Predominantly SINGLE FAMILY HOMES .       Four (4) One Bedroom Units with All Updated Plumbing & Electrical, Separate Utilities       and Parking Situated Near Hickory Hill Golf Course.          A Record of Recent Sales Activity in the Area Shows a Similar Multi-Family   Property SOLD for $ 525,000            Hurry Now Before Prices Increase Again to Take Advantage of this Tremendous Value.",,,0,,,,,,,MF,Sawyer St,3135,31-35,http://media.mlspin.com/photo.aspx?mls=71860178
17,71861862,SLD,249000,237500,6/22/2015,9/1/2016,,420,403,19-21 Clement Street,Buckland,MA,01370,,4,2,2036,144,20037,Wanda Mooney,Coldwell Banker Upton-Massamont REALTORS®,(413) 625-6366,"Call List Agent, Accompanied Showings","Unique opportunity to own a 2-family home that is located in the heart of the thriving Village of Shelburne Falls and very close to all downtown attractions.  This property can be used in many different ways and offers various income producing opportunities.  The charming & rustic style apartment is rented to vacationers who just love staying there! It comes w/a kitchenette, dining/living area, full bath, bedroom, & french doors to private backyard. The main house has a large kitchen that is set up perfectly for any type of home based cooking business.  It comes w/a commercial size gas stove, pantry w/work area & woodstove. The first floor also features a fabulous enclosed porch, half bath w/laundry, bedroom, living room and bedroom. The second floor has 2 bedrooms, sitting or office area, and a half bath w/room to add a tub & shower. The front of the house is currently rented as office & art studio to long-standing tenants.  2 car garage, plenty of parking, & separate utilities.",,,2,,,,,,,MF,Clement Street,1921,19-21,http://media.mlspin.com/photo.aspx?mls=71861862
18,71866365,SLD,274900,250000,6/30/2015,9/21/2016,,421,413,139 West St.,Hadley,MA,01035,,3,2,1680,118,33049,Gene Callahan,"The Murphys REALTORS®, Inc.",(413) 584-5700,"Call List Agent, Lock Box, Sign","Much work has been done on this desirable 2 family. new: roof, remodeled kitchens and baths. It also has many  new windows,  one new hot water heater and  new cabinets and sinks. There is a detached 2 car garage and a large shed. Only 778 gallons of oil were used during a full year with tenants in control of the thermostats.  It is located in a  wonderful location near everything : rte  91, Umass, Northampton. When you enter, you get a feeling of being in a real family home. The rooms flow into one another and the large kitchens have room for everybody. This 2 family home has been in this family for a loooong  time and is ready to be your happy home.",,,2,,,,,,,MF,West St.,139,139,http://media.mlspin.com/photo.aspx?mls=71866365
19,71867556,SLD,219000,214900,7/2/2015,9/22/2016,,341,342,626 Second Street,Fall River,MA,02721,,8,3,4200,118,3281,Manny V Lindo,Highland Real Estate Group,(508) 673-9200,"Call List Agent, Accompanied Showings, Appointment Required","Spacious 3 Family with over 4000 sqft spread out over 4 levels of living space. First floor has central ac. Off Street Parking for 2 cars and nice back yard. The vinyl siding and windows, pressure treated stairs and the glass block basement windows give this home a nice clean looking exterior with very little maintenance. Second and 3rd floor tenants are long term occupants.",,,0,,,,,,,MF,Second Street,626,626,http://media.mlspin.com/photo.aspx?mls=71867556
20,71869247,SLD,140095,132000,7/7/2015,9/23/2016,,366,322,34 Benefit St,Southbridge,MA,01550,,9,4,3346,143,5460,Lori LaPlante,LAER Realty Partners,(508) 936-1062,"Call List Agent, Accompanied Showings, Appointment Required","Investors - Money Maker!!!  16% ROI.  This property has TWO buildings!  One is a single family house with 5 bedrooms and 2 baths.  The second unit in the back has a 2-bedroom updated unit on the first floor and a 2-bedroom unit on the second floor.  Recently paved driveway.  If you are looking to be owner/occupied and have extra on-site income OR if you are ready to just sit back and collect the rents already in place, this may be the property for you.  All 3 units are currently rented.  $900, $900 and $750 with tenancy-at-will tenants.  sf will increase in April.   LOCAL BUYERS PLEASE DO A DRIVE-BY IF POSSIBLE BEFORE REQUESTING SHOWING APPOINTMENT TO SPARE UNNECESSARY DISRUPTION OF TENANTS.",,,0,,,,,,,MF,Benefit St,34,34,http://media.mlspin.com/photo.aspx?mls=71869247
21,71875614,ACT,465000,,7/18/2015,,,831,,45 Everett Street,Middleboro,MA,02346,,11,6,3000,118,20000,Matthew Zimmerman,Regent Real Estate,(508) 888-3179,--,"STOREFRONT IN MIDDLEBORO AND FIVE (5) RESIDENTIAL UNITS ABOVE! STRONG, RELIABLE RENTROLL ... HIGH VISIBILITY CORNER LOT LOCATION IN AREA NEEDING A STORE! LIVE AT YOUR BUSINESS OR HOUSE YOUR STORE MANAGER HERE! PROPERTY ALSO HAS LARGE DETACHED 3-CAR GARAGE AS A SEPARATE RENTABLE STRUCTURE. MUCH WORK NEEDED COME MAKE YOUR OWN ASSESSMENT. CLOCKWORK RENTROLL WILL BE INCREASED 10% +/-  BY CURRENT OWNER FOR YOU BEFORE CONVEYANCE *NOTE: 1 OF 5 APARTMENTS RENTED AT DISCOUNT FOR ON-SITE RESIDENT MANAGER, A 10+ YEAR OCCUPANT--- DRIVE-BYS ARE ENCOURAGED AS LOCATION WILL HAVE YOUR WHEELS TURNING -- STORE CONVERSION IT IS SITTING VACANT READY TO GO FOR YOU ! --",,,3,,,,,,,MF,Everett Street,45,45,http://media.mlspin.com/photo.aspx?mls=71875614
22,71896843,SLD,274000,271000,8/31/2015,9/1/2016,,337,278,15 North St,Westford,MA,01886,,4,2,1835,94,21780,Pat Bagni Latimer,RE/MAX Partners,(978) 772-4101,"Call List Agent, Lock Box, Appointment Required, Sign, Pets on Premises",This two family is fully rented for $1750 per month. Tenants pay utilities. There are two bedrooms in each unit. The first floor unit has gas utilities and the second floor has electric utilities. Location is a few minutes from Forge Village. Detached garage has a full basement with cement floor for ample storage. Nice side yards. New roof 2013.,,,2,,,Westford,Westford,Westford,,MF,North St,15,15,http://media.mlspin.com/photo.aspx?mls=71896843
23,71898724,SLD,119900,112000,9/3/2015,9/12/2016,,193,193,27 Rutledge Ave,Springfield,MA,01105,,8,3,3429,121,4291,Cassie Roche,Roche Realty & Associates,(413) 821-0003,"Call List Office, Call List Agent, Appointment Required","Back on the Market with New Roof, new water heaters. Great investment property! Located on a dead end street leading to a Park, on the downtown Spfd area. This is a Must see!  3 Beautiful apartments in move in condition, and the original woodwork and french doors on the 1s & 2nd floor units make this property a rare find. Bathrooms have been renovated with tile floors, replacement windows throughout, and a beautiful landscaping reflecting the taste of the family that owned it for years. Cash flow is the key to the lucky buyer!!! Do not miss out !!",,,0,,,,,,,MF,Rutledge Ave,27,27,http://media.mlspin.com/photo.aspx?mls=71898724
24,71902224,SLD,267900,273000,9/10/2015,9/28/2016,,327,290,74 Fisher St,Lowell,MA,01850,,4,2,2590,108,5000,Paul Brouillette,LAER Realty Partners,(978) 251-8221,"Lock Box, Sign, Schedule with ShowingTime or call 888-627-2775","Set in the heart of Centralville, this spacious up and down two family offers  two large units, each over 1200 sq. feet, a full basement with interior and exterior access, fenced, grassy yard with plenty of mature trees for shade and privacy.  The 1st floor apartment is vacant and has just been spruced up with fresh paint , glistening hardwood floors, with all new plumbing (2015), a new gas hot water heater (2014) and an updated gas furnace. The second floor unit is lovely and has  back stairs  to basement where you will find a washer/dryer hook up.  This unit has access to a large, finished attic with three gables with windows providing natural light. Perfect family room set up! Convenient to the University, downtown Lowell and all the offerings that presents.  Excellent rental history.",,,0,,,,,,,MF,Fisher St,74,74,http://media.mlspin.com/photo.aspx?mls=71902224
25,71905567,SLD,179900,155000,9/15/2015,9/19/2016,,320,318,490 Buffinton Street,Fall River,MA,02721,,8,3,5053,118,8400,Team Holly,RE/MAX Right Choice,(508) 677-3629,"Call List Agent, Accompanied Showings, Appointment Required","Very unique property.  This multi-family property offers 3 large units, the third floor could be converted to a 3 bedroom unit, beautiful private back yard .  Located on a corner lot with additional building attached, previously used as a business, easily converted to garage space or what ever suits your needs.  Many possibilities for additional use.",,,0,,,,,,,MF,Buffinton Street,490,490,http://media.mlspin.com/photo.aspx?mls=71905567
26,71914286,SLD,374500,341775,10/3/2015,9/19/2016,,94,16,24 Trinity Ave,Lynn,MA,01902,,4,3,2886,138,3167,Matthew Newhall,Century 21 Hughes,(781) 599-1776,Schedule with ShowingTime or call 888-627-2775,"Fannie Mae HomePath property! Terrific opportunity with a large, tenanted three family! The first floor offers four rooms including a kitchen, living room, dining room, bedroom and bathroom. It is currently being used as a two bedroom. The second level offers a kitchen, living room, dining room, bedroom and bathroom. The unit is currently vacant. The third level features a kitchen, living room, two bedrooms and a bathroom. There is a large, unfinished basement. The home offers off-street parking and a good-sized yard. Located close to several stores, restaurants and just a short commute to Lynn Beach.",,,0,,,,Marshall,English,,MF,Trinity Ave,24,24,http://media.mlspin.com/photo.aspx?mls=71914286
27,71918258,SLD,114900,111500,10/13/2015,9/1/2016,,652,288,159 Riverbend Street,Athol,MA,01331,,6,2,3281,138,8400,Keith McGuirk,Millers River Real Estate,(978) 544-9000,"Call List Agent, Accompanied Showings","Remarkable two-family, suitable for owner-occupant,  with large well-maintained apartments, three bedrooms each unit. Modern kitchens, baths, systems. Great in-town location in residential area.  Vinyl sided, replacement windows throughout.  Systems updated and in great condition.  Separate  utilities (heat, hot water, electric) for each unit, although both units are currently rented with ""heat, hot water included"". Large garage/barn for additional storage. Ample off street parking. Great condition throughout and a great opportunity for the owner-occupant or investor.",,,1,,,,,,,MF,Riverbend Street,159,159,http://media.mlspin.com/photo.aspx?mls=71918258
28,71920752,SLD,189900,189000,10/18/2015,9/19/2016,,289,289,895 Belmont Ave,Springfield,MA,01108,,7,3,3432,106,4826,Philip J. Houser,Houser Nelson Realty,(413) 455-3813,Call List Agent,"This 3 family unit is priced to sale.  Let this be for investment or owner occupied use.   There is plenty of shopping, easy in and out location.  The current owner has been there for approx 15 years and they are ready to hand the property over to a new owner. The roof was replaced in 2010. The second floor kitchen has new counters and cabinets-installed in April 2016--Picture number 12",,,0,,,,,,,MF,Belmont Ave,895,895,http://media.mlspin.com/photo.aspx?mls=71920752
29,71922401,SLD,1200000,1510000,10/21/2015,9/15/2016,,8,5,54-56 Reed,Cambridge,MA,02140,North Cambridge,6,4.5,3054,143,11520,Lance Greene,Griffin Properties,(617) 354-5888,Other (See Special Showing Instructions),"Builders and developers please take notice. 3 Family home located in a quiet residentilal neighborhood and encompassing a 11,500+ sq. ft. lot. Current Zoning is Residential B.  Property is being sold ""as is"" and is in need of a full renovation. Buyer to perform any/all due dillegence. Current home features 4 units with tenants on a month to month basis.     Group showings from 11:00 a.m. - 12:30 p.m. October 23, 24, & 25.  NO SHOWINGS OUTSIDE OF THESE HOURS.   Offers are to be reviewed on Monday October  26th at 5 p.m.",,,0,,,,,,,MF,Reed,5456,54-56,http://media.mlspin.com/photo.aspx?mls=71922401
30,71925583,SLD,119900,85000,10/29/2015,9/12/2016,,250,225,18 Negus St,Webster,MA,01570,,2,1.5,2554,108,10454,Pamela Therrien,Orbit Realty,(508) 943-3005,Call List Agent,"REDUCED Former Optometrist Office. Right in the Center of Webster. Great Investment Property! Built in 1910, has the charm of yesteryear. The first floor of this property was being used as an office, it has large waiting room, and reception area, Rooms equipped with sinks. Small break room. Storage Areas. Restroom. This can be a functional commercial space, or can be converted to an apartment. Off street large parking lot.  Apartment on Second floor, Charming but needs updating. Beautiful hardwood floors, 2 Bedrooms, Large Bathroom. Gas Heat, burner only 8 years old. Available Immediately!  See also MLS#71913101",,,0,,,,,,,MF,Negus St,18,18,http://media.mlspin.com/photo.aspx?mls=71925583
31,71926784,SLD,2000000,2100000,11/2/2015,9/2/2016,,204,109,32-38 Eustis Street,Cambridge,MA,02138,Agassiz,8,4,4224,98,4605,Gary S. Vrotsos,Coldwell Banker Residential Brokerage - Cambridge - Mass Ave.,(617) 864-4430,Call List Agent,"Four family home in Aggasiz Neighborhood just minutes to Harvard campus as well as Harvard and Porter Square. Walk to all the shops and restaurants along Mass Ave. Owned by the same family for over 50 years, the home retains a lot of its original charm and character including bay windows, hardwood floors and some stained glass. Two five room three bed layouts on the left side,each with a rear porch and private entrance.  Two four room two bed layouts on the right side which also have private entrances,  covered decks, and open  to a large fenced back yard. Four newer gas heating systems recently installed. Super location for income stream OR condo conversion. Current tenants are TAW. THIS PROPERTY WILL BE DELIVERED WITH 2 VACANCIES AND THERE WILL BE TWO TENANTS AT WILL: POTENTIAL INCOME OF TWO 2BR UNITS AT 2800 EACH AND 2  THREE  BEDROOM UNITS AT 3300 EACH GIVES PROJECTED ANNUAL GROSS OF $146,400.   RARE TO MARKET INVESTMENT PROPERTY 2 BLOCKS TO HARVARD LAW",,,0,,,,,,,MF,Eustis Street,3238,32-38,http://media.mlspin.com/photo.aspx?mls=71926784
32,71929402,SLD,339900,335000,11/8/2015,9/30/2016,,257,163,46-48 Roosevelt St,Maynard,MA,01754,,6,3,2526,98,7200,Kenneth Davis,"Omni Realty Associates, LLC",(508) 847-2207,"Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","Here is a great opportunity for an owner occupant or an investor. This two family is in good condition and is located on a quiet street. Nice Neighborhood!  Unit #46 offers an open floor plan with three bedrooms and 2 full bathrooms while unit #48 offers a cozy two bedroom unit. Recent updates includes a new furnace, hot water tank and updated electrical. Both units are occupied and tenants are TAW. Short sale, lender approval required...  Showings this Saturday 04/23/16 from 3pm - 4pm and Sunday 04/24/16 from noon - 1pm. Please confirm with agent.",,,0,,,,,,,MF,Roosevelt St,4648,46-48,http://media.mlspin.com/photo.aspx?mls=71929402
33,71930527,SLD,75000,76531,11/11/2015,9/22/2016,,228,228,108-110 Norfolk St,Springfield,MA,01109,Hill McKnight,4,2,1890,90,5184,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,--,"Close to both AIC and Springfield College, this two-family has 3 bedrooms in each unit. Vinyl-aluminum sided.  Economical gas heat.",,,0,,,,,choice,,MF,Norfolk St,108110,108-110,http://media.mlspin.com/photo.aspx?mls=71930527
34,71930530,ACT,89000,,11/11/2015,,,858,,37 Stebbins St,Springfield,MA,01109,,8,2.5,2858,114,9470,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,--,"Investors take notice!!! Eight rooms, four bedrooms in each unit. Good-sized yard, off street parking and on a bus route.",,,0,,,,,choice,,MF,Stebbins St,37,37,http://media.mlspin.com/photo.aspx?mls=71930530
35,71930788,SLD,589000,582500,11/11/2015,9/14/2016,,168,44,19-21 Wolcott,Malden,MA,02148,,8,3,3928,118,3232,James Sidney,"Gousby Realty Group, LLC",(617) 590-2368,"Call List Office, Call List Agent",A very large two family. Located minutes from downtown Malden and close to public transpotation.,,,0,,,,,,,MF,Wolcott,1921,19-21,http://media.mlspin.com/photo.aspx?mls=71930788
36,71933093,ACT,160000,,11/16/2015,,,400,,222 Whitins Rd,Sutton,MA,01590,,9,2.5,2807,134,23958,Carla Horn,ERA Key Realty Services,(508) 234-0550,Schedule with ShowingTime or call 888-627-2775,"SHORT SALE APPROVED AT LIST PRICE. Hard to find, incredibly spacious duplex close to major routes & conveniences.  Connect to town water and sewer. Front porch, decks on both units, 4 car garage, lovely open yard. Vinyl windows in most rooms, wood floors in several rooms.  Owner's unit has 1.5 baths, first floor laundry, master bedroom with 2 closets & direct access to full bathroom, second bedroom on second floor, 3 bedrooms on third floor. Plaster work & cosmetics needed to this unit. Second unit has full bathroom off kitchen, dining room & living room, and 4 bedrooms. Needs structural work & second unit needs extensive work to many rooms. Front roof is approximately 9 years, back approximately 20 years. One furnace is approx 10 years old, second is approx 18 years old. One newer oil tank. Separate water heaters & circuit breaker panels. Great rental property or flip for investor! Will require a CASH BUYER!!",,,4,,,,,,,MF,Whitins Rd,222,222,http://media.mlspin.com/photo.aspx?mls=71933093
37,71934023,SLD,409000,402000,11/18/2015,9/30/2016,,258,241,11 Johnson Ter,Boston,MA,02124,Dorchester,4,2,2332,108,1946,Jerome Bibuld,Red Tree Real Estate,(617) 487-8015,Call List Agent,"Incredible 2332 Sqft Dorchester Two Family. Unit # 1 is a Beautiful Unit with an Open Floor Plan. Recently Renovated. Modern Kitchen with Granite counters, Stainless Steel Appliances. Spacious Bedrooms with High Ceilings. Gleaming Hardwood Floors. Huge windows that allow a ton of sunlight! Unit #2 is a TAW paying $1153.00 per month.  The market rent is over $1,650 for this unit. Front and Rear Decks. High efficient Forced Hot Air Furnaces. Updated Electrical. Six Parking Spots!! Don't miss!",,,0,,,,,,,MF,Johnson Ter,11,11,http://media.mlspin.com/photo.aspx?mls=71934023
38,71935375,SLD,218000,148050,11/20/2015,9/6/2016,,205,205,90 Center Street,Carver,MA,02330,,5,2,2328,34,70131,Janet Motyka,"Motyka Real Estate, Inc.",(781) 837-9600,Call List Agent,"Large home situated on over 1.5 acres of land.  Close to shopping, commerce, schools and center of town.   Subject is legal two family, 1 bedroom apartment above garage w/own entrance. Main house needs significant repairs.  Black mold throughout, Buyers and Agents MUST sign Mold Disclosure/Waiver prior to entering property. Apartment over the garage is in average condition.",,,2,,,,,,,MF,Center Street,90,90,http://media.mlspin.com/photo.aspx?mls=71935375
