,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,72283110,ACT,299900,,2/7/2018,,,44,,13 Sargent,Belchertown,MA,01007,,3,2,1354,218,30690,Stephanie Connors,SR Commercial Realty,(413) 271-1180,Call List Agent,"INVESTORS take notice. What you see isn't all you get. There is a two unit residential home on this property but the value lies in the fact that it's zoned for commercial use and surrounded by business. High traffic count. TOWN WATER AND SEWER. Building was originally open, and could be again, for retail use.  You can collect rent while you are making your plans. Tenants' lease can end upon 60 day notice. Could make an interesting location for alternative medicine practitioners or other professionals. Because it can become open space inside, there are many possibilities. Building could be taken down to create an open site. May possibly be  reconfigured to provide more rooms for University students as it's only 21 minutes to UMass according to MapQuest.  See attached income/expense document provided by seller.",,,0,,,,,,,MF,Sargent,13,13,http://media.mlspin.com/photo.aspx?mls=72283110
12,72242354,ACT,369850,,10/12/2017,,,162,,0/14/16 Old East Brimfield,Brimfield,MA,01010,East Brimfield ,8,4,3200,63,126324,Gail Mahoney,RE/MAX Prof Associates,(508) 347-9595,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Pets on Premises","COUNTRY LIFE PROPERTIES shares an UNHEARD of Brimfield opportunity! 4 rental units in this almost 3 acre, waterfront on Pork Barrel Pond, ""Country Compound!"" Spacious,updated 2 family with 2 additional mobile homes has amazing income and creative potential! Great access to Rt. 20,10 min to the Ma.Pike ( hour to Boston!! ) & Sturbridge's Restaurant Row! Each unit is in wonderful, updated condition.Laundry room & great storage in 2 family.Large lot w/pretty yard w/garden area & firepit patio, room for a horseshoe pit...speaking of that...space towards the back of the property for horses,goats,llamas?Oversized,detached garage w/elec., make it a small barn?Room for 4 wheelers?Shop for cars, motorcycles?Bar?Walk down the wooded path to the trails all around the peaceful pond, maintained by the Army Corps of Engineers, what privacy! There is so much to see here, please set an appointment with some notice and get ready to live your COUNTRY LIFE...with income!",,,3,,,Burgess,Tantasqua,Tantasqua,,MF,Old East Brimfield,01416,0/14/16,http://media.mlspin.com/photo.aspx?mls=72242354
13,72285984,ACT,99900,,2/26/2018,,,25,,245 Route 20,Chester,MA,01011,,5,2,2082,118,34848,Kathleen A. Engwer,RE/MAX Compass,(413) 568-0040,"Call List Agent, Appointment Required","Investors take a look. 10 rooms, 2 apartments, nice yard and over sized two car garage. Apartment #1 has large kitchen and living room with a full bath off the kitchen. There are 2 bedrooms on the first level and another 2 upstairs. There is a second full bath upstairs but presently does not work. Apartment #2 on the second level has 2 bedrooms, a full bath, living room, dining room and kitchen. There is a covered porch off of the dining room. 2 car garage with side door entry with plenty of room for your cars or workshop. Plenty of parking. This home needs a new owner and with some repairs could be a great home or income property.",,,2,,,Chester,Gateway,Gateway,,MF,Route 20,245,245,http://media.mlspin.com/photo.aspx?mls=72285984
14,71931661,SLD,249500,230000,11/13/2015,7/11/2016,,44,18,44 Pearl  St.,Chicopee,MA,01013,,6,4.5,3015,207,0.17,Mila Trompke,Keller Williams Realty,(413) 585-0022,"Call List Agent, Lock Box, Appointment Required, Sign","Remarkable piece of history. Well maintained through out the years with many recent updates. Home c.1811 retaining the character of the century. Level 1 upper, 3 bedrooms, 1.5 bath, large kitchen with walk in pantry/ laundry, large living room, add. room with a pellet stove, formal dining room, large fenced yard and parking. Unit two features, living room, kitchen, bath, access to a private balcony. Two lower units are efficiency. All utilities are separate. Great investment property or owner occupied. Located just block from downtown, restaurants, shopping and just blocks from Elms College.",,,0,,,,,,,MF,Pearl  St.,44,44,http://media.mlspin.com/photo.aspx?mls=71931661
15,71947423,ACT,579900,,1/11/2016,,,802,,902-910 Chicopee St.,Chicopee,MA,01013,,7,5,5036,218,12196,Dana Ivers,"Kelley & Katzer Real Estate, LLC",(413) 209-9933,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Once in a Lifetime Opportunity!!  Great Income Producing Multifamily home and 5 Bay Manufactured Garages generating additional income w/a wide variety of uses.  Both the home and garages are Turn Key and Extremely Well Maintained.  The multi family home also offers a nice Office space for onsite management or possibility of converting it back to an efficiency apt.  An added bonus is the spacious 1 bdrm apt above the garages.  The home features Newer Porches and Railings, Harvey Replacement Windows, Vinyl Siding, Newer Roof, nicely renovated Units, 3 units have De-Lead Certificates, Newer Hot Water tanks w/state of the art Pecs Piping System, on site Laundry, and assigned parking space.  The Garages feature electric service, overhead doors, high ceilings, 2 w/ bathroom accommodations, 2 w/heat; 1 garage shop w/heat and A/C and security system.  Also included is one bay w/loft access for added storage. Now is your chance to own this property that has been a successfully run & maintained",,,0,,,,,,,MF,Chicopee St.,902910,902-910,http://media.mlspin.com/photo.aspx?mls=71947423
16,71987007,SLD,185000,185000,4/12/2016,7/29/2016,,104,12,28 Call St,Chicopee,MA,01013,,5,3,3091,100,7405,Rovithis Team,"Rovithis Realty, LLC",(413) 271-1180,Schedule with ShowingTime or call 888-627-2775,"Well maintained 3 family. Owner occupied first floor unit has 2 bedrooms, a beautifully updated kitchen and a large living room with hardwood floors. 2nd floor also has 2 bedrooms and boasts beautiful new carpet throughout living room, dining room and hardwood in bedroom areas. Cozy 3rd floor unit has 1 bedroom hardwood throughout. Electric metered separate for all units. Replacement windows and vinyl siding make this a great investment or perfect for owner occupied. Newer roof (+/-2005 APO) and 1st/2nd floor heating system (converted to gas heat +/-2008 APO).",,,0,,,,,,,MF,Call St,28,28,http://media.mlspin.com/photo.aspx?mls=71987007
17,72028014,SLD,99900,87500,6/23/2016,7/27/2016,,8,8,152 Pendexter Avenue,Chicopee,MA,01013,,4,2,1680,98,9147,Sheila E. Spring,Spring Real Estate Sales & Services,(413) 427-6541,"Call List Office, Call List Agent, Lock Box, Go Direct, Sign","Older 2-Family with Vinyl siding, older roof, porches, carpets, vinyl, sep meters, 2 car detached, large lot with additional lot to right.  Unknown if additional land is buildable, check with Town Hall.  Bank owned- Needs work throughout,  Mechanicals unknown. Bank will make no repairs prior to sale.  Cash offers only.  Mechanicals will Not be turned on for inspections. Selling AS IS condition only.",,,2,,,,,,,MF,Pendexter Avenue,152,152,http://media.mlspin.com/photo.aspx?mls=72028014
18,72030554,SLD,114900,87500,6/28/2016,7/28/2016,,30,3,129 Center Street,Chicopee,MA,01013,,5,2,2940,188,5663,Frederick J. Borys,Borys & Adams,(413) 594-9185,Call List Office,"Many possible uses for this Business B zoned residence located in Chicopee Center. This property once contained three units, and has been assessed and utilized as a multi-family for 50+ years. Currently the second egress for the second floor apartment is through the first floor. Buyer to do ""due diligence"". First floor is oil-fired steam heat. Second floor has a gas & gas stove and electric baseboard. Vinyl siding and vinyl windows. Three simple finished rooms in the attic. Two car detached garage. Property will not pass FHA underwriting guidelines and is being sold ""as is"".",,,2,,,,,Chicopee High,,MF,Center Street,129,129,http://media.mlspin.com/photo.aspx?mls=72030554
19,72116217,ACT,144900,,2/6/2017,,,409,,29 Emerson St,Chicopee,MA,01013,,5,3,2300,133,6534,Mary Skinner,Skinner Real Estate Services,(413) 534-6300,Call List Agent,This 3 unit is located on a dead end street with good highway access. It's fully rented and the tenants pay all their own utilities. Call today to make an appointment to view this investment.,,,0,,,,,,,MF,Emerson St,29,29,http://media.mlspin.com/photo.aspx?mls=72116217
20,72241494,ACT,235500,,10/9/2017,,,165,,45-47 Roy Street,Chicopee,MA,01013,,4,3,1764,31,5227,Pari Hoxha,"Class Realty, Inc.",(413) 786-1834,"Call List Agent, Appointment Required","Duplex located in the desired Ferry Lane neighborhood. Located near Sherman Jane Park, which has a community pool. Minutes away from 391. Minutes from boat ramp. Has an ample amount of living area in both units. Both units contain hardwood flooring in the living rooms and carpeting in the bedrooms. Has a shed in the back yard. Home is versatile. Can be Owner Occupied but it will be an even better investment property. It could also perfect for it to be Owner Occupied in one unit and tenants in the second unit. All good choices.",,,0,,,,,,,MF,Roy Street,4547,45-47,http://media.mlspin.com/photo.aspx?mls=72241494
21,72265675,ACT,269900,,12/20/2017,,,93,,119 Prospect,Chicopee,MA,01013,,7,5,2500,106,7405,John Michon,"Real Living Realty Professionals, LLC",(413) 567-3361,"Lock Box, Appointment Required, Sign","GREAT INVESTMENT OPPORTUNITY! 5 Unit vacant building zoned 4 family. Recently cleaned out and readied for your tenants. You get to choose your own tenants. Definite money money maker here. 5 separate units. All 1 bedroom. Some replacement windows throughout. Brand new oil boiler and hot water heater installed. Separate electric meters for each unit. Hardwood floor recently redone. Enclosed porches. Oversized 2 car garage. Plenty of storage in basement for tenants. Call today, as this will not last.",,,2,,,,,,,MF,Prospect,119,119,http://media.mlspin.com/photo.aspx?mls=72265675
22,72270781,ACT,459900,,1/12/2018,,,70,,108 West Street,Chicopee,MA,01013,,4,3,4763,128,3920,Pamela Spear,William Raveis R.E. & Home Services,(413) 565-2111,"Call List Agent, Accompanied Showings","This bldg. includes a dine-in or take-out restaurant on 1st level w/ 2apts. on 2nd & 3rd flrs.The bldg. has been completely rehabbed inside & out over the last few yrs, incl. new siding,roof,windows,interior walls,front & back hallways,newer staircases,heating,electrical,plumbing,bathrooms,flooring, kitchen cabinets,counters & appliances at cost of over $150,000. Tenants pays their own utilitiesThe restaurant has,new CB panel,new tables &chairs  .Each Apt. has open flr plan with Lrm, Din rm & kitchen, 2 brs, & full bath.Owner occup. on 2nd flr,but will be vacant @ closing.Third floor apt. is available now.Cellar has a 1/2 bath..Also listed in Commercial listings. Right now only first floor is rented.",,,0,,,,,,,MF,West Street,108,108,http://media.mlspin.com/photo.aspx?mls=72270781
23,72279753,ACT,234900,,2/7/2018,,,44,,17 Spring St,Chicopee,MA,01013,,7,3,3500,128,5227,Team 413,"Hampden Realty Center, LLC",(413) 507-2988,Schedule with ShowingTime or call 888-627-2775,"Don't miss your chance to own this rare find! This fully vacant, remodeled two family is ready for it's new owner! Unit 1 offers custom cabinetry with soft close drawers, upgraded countertops, stainless steel appliances,3 good sized bedrooms, motion sensing light in pantry, brand new flooring, remodeled bathroom, and convenient one level living! Unit 2 offers all of that PLUS.... SEVEN bedrooms, stylish third floor with vaulted ceilings, a second full bath, balcony, and storage galore!!!! Plenty of room for the ever coveted in law space, teen suite, or game room!! This pristine home is the perfect opportunity for the owner occupied or investor!",,,4,,,,,,,MF,Spring St,17,17,http://media.mlspin.com/photo.aspx?mls=72279753
24,72285896,ACT,250000,,2/26/2018,,,25,,17 Pearl St,Chicopee,MA,01013,,4,2,2420,118,12632,The Denise DeSellier Team,"Real Living Realty Professionals, LLC",(413) 567-3361,Schedule with ShowingTime or call 888-627-2775,"Immaculately maintained two family home in the heart of Chicopee.  Updating has been done to both kitchens and baths.  Each levels has huge living room, dining room, kitchen, two bedrooms and full bath.  First floor has some special features with laundry in unit, space for an office in foyer, built in in dining room, laminate wood floors throughout with hardwood under.  The second floor also has hardwood under all floors except bath.   Third floor has 4 finished rooms.  In ground pool will be the crowd pleasure this summer with newer filter and pump with brick fireplace. There is a over sized two car garage with separate storage area for all lawn and pool equipment, as well as, a work shop in the basement of the garage (great main cave); walk out to your lower level yard for a play area or garden.  There is nothing to do but move in!!!  Roof is 7 years old, hot water tank 2016 and Newer electrical.",,,2,,,,,,,MF,Pearl St,17,17,http://media.mlspin.com/photo.aspx?mls=72285896
25,72287230,ACT,224900,,2/28/2018,,,23,,556 Springfield St,Chicopee,MA,01013,,4,2,1748,118,5663,Danielle Langevin,"RR & Company Realty, LLC",(413) 314-3463,Other (See Special Showing Instructions),"Become the proud owner of this gorgeously renovated, two-family home located minutes from Elms College!!  Perfectly situated near Chicopee Center, local parks with easy highway access, this cash-flowing, lead-certified property is ideal for an investor or owner-occupancy. Both units have undergone complete upgrades and renovations with nothing left to do but move in!!  Some highlights of this fantastic property are the new roof, new front porch, new baths and upgraded kitchens complete with stainless steel appliances to remain for buyers enjoyment.  Don't wait ~ this property will not last long in this market!!",,,0,,,Bowe,Fairview Middle,Chicopee HS,,MF,Springfield St,556,556,http://media.mlspin.com/photo.aspx?mls=72287230
26,72293850,CTG,214900,,3/15/2018,,,8,6,53-55 Dresser Ave,Chicopee,MA,01013,,4,2,2234,91,13939,The Weingarten Real Estate Team,"Rovithis Realty, LLC",(413) 271-1180,"Lock Box, Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Are you looking for a well maintained two-family in Chicopee near Elm's College? Each unit hosts two bedrooms, one bath and are very spacious.   The kitchens feature a pantry with plenty of cabinets and open to dining areas that are sure to be the hubs of each unit. Plus, the second floor features built in cabinetry and a large living area that adds to the ambiance. The first floor offers a dining area in the kitchen and an additional room for an office or potential 3rd bedroom.  The building also offers many convenient on-site amenities, such as two car detached garage, off street parking, gas heat, relaxing porches, hardwood floors and so much more... Whether you call it home or it’s solely an investment, it’s an opportunity you can’t miss!",,,2,,,,,,,MF,Dresser Ave,5355,53-55,http://media.mlspin.com/photo.aspx?mls=72293850
27,72296256,NEW,310000,,3/12/2018,,,11,,5-7 Bush Ave,Chicopee,MA,01013,,6,3,3000,11,6881,Hollie Hamelin,"Millennia Realty Group, LLC",(413) 351-8323,Call List Agent,"Investment Property!! Rare find, Duplex built in 2007, with good history of rental income. Tenants pay own utilities except for water.  Now is the time to generate immediate income. You can live on one side and have the other supplement your mortgage or rent both sides for income. Each Unit has 3 bedrooms, 1.5 bath, kitchen/dining combo with open floor plan living room. 1,500 square feet of living space in each unit. Bamboo hard wood floors, tile in bathrooms, and all bedrooms have carpeting. Custom kitchen upgrades make this Duplex a gem. Central Air, attached 1 car garage for each unit adds storage space, and their own decks to enjoy. All bedrooms have ceiling fans and 4 bedrooms have walk in closets (2 in each Unit),  6 panel doors, cable and phone hookup in all bedrooms. This home is solid construction and high end upgrades including stainless steel appliances and nickel finish hardware. This is a must see!!!!! Don't let the opportunity pass, this will not last.",,,2,,,,Bellamy,Chicopee Comp,,MF,Bush Ave,57,5-7,http://media.mlspin.com/photo.aspx?mls=72296256
28,72296273,NEW,209900,,3/21/2018,,,2,,429 OLDFIELD ROAD,Chicopee,MA,01013,,5,2,1728,49,6098,The Michael Robie Group,The Real Estate Market Center,(413) 224-1480,Schedule with ShowingTime or call 888-627-2775,"Turn the key and move right in!! Fabulous UPDATED property w/ so many recent improvements (APO) including New Roof (2010), New Siding (2010), Newer Hot Water Tanks and SO much more, see attached property feature sheet for details. Property offers a built-in storage unit for each unit with an additional utility/laundry room.  Second floor is wired for surround sound!  Beautiful spacious private FENCED YARD with perennial gardens. Great investment opportunity to live onsite or off... A Must See!",,,0,,,,,,,MF,OLDFIELD ROAD,429,429,http://media.mlspin.com/photo.aspx?mls=72296273
29,72296603,NEW,239900,,3/21/2018,,,2,,431-433 Springfield St,Chicopee,MA,01013,,7,2,3046,98,5663,Dorothy Lortie,Dot Lortie Realty / Landmark,(413) 739-9636,Call List Agent,"Great opportunity to own a beautiful mint 2 Family, live in and receive income, too. Near the Elms this spacious 6/6 2 family plus room on 3rd and a large enclosed sunny porch, plus 3 more. Love the beautiful wood work and gleaming wood floors. Oak pillars w/cabinets separate the nice living rm & dining room. The kitchens large enough for table & chairs and pantries. 3 bedrooms each floor all in move-in condition! Gas heat & HW for each unit & updated thermo windows all 3 floors. Vinyl sided, nice yard & large 2 car garage, only yard away from fun in the park.",,,2,,,,,,,MF,Springfield St,431433,431-433,http://media.mlspin.com/photo.aspx?mls=72296603
30,71941598,SLD,264900,230000,12/15/2015,7/25/2016,,205,146,420-424 Britton St,Chicopee,MA,01020,,5,3,1969,118,30000,Patricia Gajda,"Skye Mountain Realty, Inc.",(413) 532-1452,"Call List Office, Call List Agent, Appointment Required, Sign","Unique property with two separate houses and a 3200 sf building. The two houses are in good shape. The colonial has 6 rooms, 3 bedrooms and 2 baths. It has oil heat. The kitchen, windows and siding were all updated. There is a washer/dryer hook up in the basement and a handicap ramp off the porch. The other home is a one story with 4 rooms, and 2 bedrooms and electric baseboard heat. It has a washer and dryer hook up, and a storage shed in the rear. Each unit has parking for 2 cars. There is also a two story building in the rear with approximately 3200 sf. The building has electricity and a recent new roof. It would be great for storage of cars on the first level. There is an overhead door at ground level and also one for the second floor loading dock. The lot size is approximate and taxes are based on a larger parcel that was subdivided. Entire parcel zoned Business A. Buyer should confirm any potential use of property with City of Chicopee.",,,4,,,,,,,MF,Britton St,420424,420-424,http://media.mlspin.com/photo.aspx?mls=71941598
31,71966526,SLD,239900,232000,3/3/2016,7/29/2016,,95,95,51 Maple St,Chicopee,MA,01020,,6,2.5,3168,92,8276,Kolleen E. Schmitt,Keller Williams Realty,(413) 585-0022,Call List Agent,"Great two family!  Home has been updated throughout the years.  Vinyl siding, new trex deck.  Upstairs unit is owner occupied.  Could be another rental for 1600/month.  Call today!",,,0,,,,,,,MF,Maple St,51,51,http://media.mlspin.com/photo.aspx?mls=71966526
32,71981502,SLD,214500,201000,2/3/2016,7/12/2016,,167,88,44-46 Lincoln Street,Chicopee,MA,01020,Chicopee Falls ,5,3,3092,118,5625,Claire M. Bigos,Bigos Appraisal Co.,(413) 536-1126,"Call List Office, Appointment Required","Vinyl sided 3 family home with insulated windows within walking distance to parks and public transportation.  Well maintained with newer kitchen on first floor and third floor, updated kitchen on 2nd. floor .3 Newer hot water heaters.   Partially fenced yard.  One car detached garage with new roof. Replacement windows, updated baths.  Let your tenants pay the mortgage.  Don't miss this one.   Listing agent is owner",,,1,,,Belcher,Bellamy,Chicopee High,,MF,Lincoln Street,4446,44-46,http://media.mlspin.com/photo.aspx?mls=71981502
33,72009839,SLD,125000,106000,5/20/2016,7/12/2016,,207,15,47-49 ALVORD AVE,Chicopee,MA,01020,Chicopee Falls ,6,3,3250,118,5227,Kevin Corley,Century 21 A-1 Nolan Realty,(413) 737-7356,"Appointment Required, Sign","BEING SOLD AS IS. WILL NOT PASS FHA FINANCING 3 FAMILY WITH MANY UPDATES VINYL SIDING, ROOF, REPLACEMENT WINDOWS, WATER TANKS, INSULATED WALLS ALL DONE AT VARIOUS TIMES DURING THE LAST 15 YRS (APO). EASILY COULD BE CONVERTED TO 3 BEDROOMS PER UNIT. WILL GENERATE IMMEDIATE POSITIVE CASH FLOW. EMAIL OR TEXT LISTING AGENT FOR SHOWING.",,,1,,,,,CHICOPEE HIGH,,MF,ALVORD AVE,4749,47-49,http://media.mlspin.com/photo.aspx?mls=72009839
34,72266583,CTG,240000,,12/28/2017,,,85,77,14 Ingham Street,Chicopee,MA,01020,,3,3,2240,71,21344,Jennifer Picard,ERA M Connie Laplante,(413) 536-9111,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Fantastic Opportunity! This Cape style home was converted to a 2-family with large finished basement and oversized 3 car detached garage with storage area above! Perfect set up for an in-law or multigenerational living situation or can be easily converted back to a single family home.  Garage space is great for contractor or car enthusiast with electricity and had wood/pellet stove in place years ago for heat.  Spacious rooms,  hardwood floors, huge yard, tons of parking!  Convenient Fairview location makes commuting and shopping a breeze!  Call today to schedule your private tour!",,,3,,,,,,,MF,Ingham Street,14,14,http://media.mlspin.com/photo.aspx?mls=72266583
