,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,72285984,ACT,99900,,2/26/2018,,,23,,245 Route 20,Chester,MA,1011,,5,2,2082,118,34848,Kathleen A. Engwer,RE/MAX Compass,(413) 568-0040,"Call List Agent, Appointment Required","Investors take a look. 10 rooms, 2 apartments, nice yard and over sized two car garage. Apartment #1 has large kitchen and living room with a full bath off the kitchen. There are 2 bedrooms on the first level and another 2 upstairs. There is a second full bath upstairs but presently does not work. Apartment #2 on the second level has 2 bedrooms, a full bath, living room, dining room and kitchen. There is a covered porch off of the dining room. 2 car garage with side door entry with plenty of room for your cars or workshop. Plenty of parking. This home needs a new owner and with some repairs could be a great home or income property.",,,2,,,Chester,Gateway,Gateway,,MF,Route 20,245,245,http://media.mlspin.com/photo.aspx?mls=72285984
12,71751707,SLD,495000,465000,10/02/2014,11/23/2016,,727,727,6 South,Chesterfield,MA,1012,,9,5.5,5748,168,21600,Denny R. Nolan,Denny Nolan Real Estate,(413) 626-2357,Call List Office,"Center of Chesterfield hub, offers rare rental housing in town, with this 6 unit bldg. Five apartments & the 6th unit is occupied by the U.S.  Post Office. Four units have 2 bdrms / many updates / good rental history (aprts hard to find in C'field) / recent Solar project for future  energy savings / plenty of parking / town park across the street / well, septic & roof are recent updates. Building in good condition & the  net income is attractive.",,,0,,,,,,,MF,South,6,6,http://media.mlspin.com/photo.aspx?mls=71751707
13,71947423,ACT,579900,,01/11/2016,,,800,,902-910 Chicopee St.,Chicopee,MA,1013,,7,5,5036,218,12196,Dana Ivers,"Kelley & Katzer Real Estate, LLC",(413) 209-9933,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Once in a Lifetime Opportunity!!  Great Income Producing Multifamily home and 5 Bay Manufactured Garages generating additional income w/a wide variety of uses.  Both the home and garages are Turn Key and Extremely Well Maintained.  The multi family home also offers a nice Office space for onsite management or possibility of converting it back to an efficiency apt.  An added bonus is the spacious 1 bdrm apt above the garages.  The home features Newer Porches and Railings, Harvey Replacement Windows, Vinyl Siding, Newer Roof, nicely renovated Units, 3 units have De-Lead Certificates, Newer Hot Water tanks w/state of the art Pecs Piping System, on site Laundry, and assigned parking space.  The Garages feature electric service, overhead doors, high ceilings, 2 w/ bathroom accommodations, 2 w/heat; 1 garage shop w/heat and A/C and security system.  Also included is one bay w/loft access for added storage. Now is your chance to own this property that has been a successfully run & maintained",,,0,,,,,,,MF,Chicopee St.,902910,902-910,http://media.mlspin.com/photo.aspx?mls=71947423
14,72048810,SLD,229900,225000,08/02/2016,11/22/2016,,57,44,35 Henry harris st,Chicopee,MA,1013,,4,3,3509,98,9148,Fallah Razzak,"Landmark, REALTORS®",(413) 596-4500,Call List Agent,"Location, location!!! This two family home one minute from Elms college . The 1st floor unit features two (2) bedrooms, kitchen, dining area, living room, a full bath and closed in porch. The second unit (2nd and 3rd floors) is comprised of four (4) bedrooms, large kitchen, dining area, living room, study 1-1/2 baths and a closed in porch. The building has separate heating systems for each unit, two (2) gas fired hot water tanks and individually metered electric. Replacement windows throughout and vinyl siding.",,,0,,,,,,,MF,Henry harris st,35,35,http://media.mlspin.com/photo.aspx?mls=72048810
15,72066110,SLD,199000,199000,09/12/2016,11/30/2016,,18,3,96-98 Beverly,Chicopee,MA,1013,,6,2,2046,88,10019,"The Petri, Dickinson & McKenna Team","Petri, Dickinson & Gallagher Real Estate",(413) 536-1170,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Probably the one of the best 2 family homes on the market....huge fenced in lot, 2 car garage, patio in rear...end of street...nicely maintained apartments.....updated windows...separate utilities....3 bedrooms in each apartment, front and back enclosed porches, 2nd floor has a laundry room , 1st floor has a side enclosed porch as well.  There are 2 semi-finished rooms in basement....really nothing to do but move your furniture in......24 hour notice please.",,,2,,,,,,,MF,Beverly,9698,96-98,http://media.mlspin.com/photo.aspx?mls=72066110
16,72070113,SLD,195000,195000,9/20/2016,11/23/2016,,18,3,567-569 Springfield Street,Chicopee,MA,1013,,6,3,3196,98,5227,Brenda Binczewski,Keller Williams Realty,(413) 585-0022,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises, Other (See Special Showing Instructions)","Location, Location, Location!  Nice 3 family home located in a desirable neighborhood close to area Hospitals, Parks and Elms College.  Great investment property or if you are an owner occupant, you can live in one unit and let the other 2 units help pay the mortgage and expenses.  Unit 1 offers a kitchen with pantry, formal living and dining rooms, 2 bedrooms, 1 bathroom, hardwood flooring and an enclosed porch.  Unit 1 rents one of the garage bays for $50 a month.  Unit 2 offers a kitchen with 2 pantry closets, formal living and dining rooms, 2 bedrooms 1, bathroom, hdwd floors and an enclosed porch this unit is occupied by the Owner so there is no current rent.  Unit 3 offers a kitchen, living room, 2 bedrooms, 1 bathroom and hardwood floor.  Each unit has separate utilities.  Two of the boilers have been updated, natural gas heat and hot water, updated circuit breakers boxes.  The roof on the 2 car garage has recently been stripped and the sheathing and shingles have been replaced.",,,2,,,,,,,MF,Springfield Street,567569,567-569,http://media.mlspin.com/photo.aspx?mls=72070113
17,72070347,SLD,139900,140000,9/20/2016,11/14/2016,,23,8,47 Irene Street,Chicopee,MA,1013,,4,2,1728,98,14810,Amy Heflin,Keller Williams Realty,(413) 585-0022,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","The backyard here is so hard to believe -- so large and flat and green and private.   Great 2-families in this condition - one owner for decades -- rarely become available.  Gas heat in 1 unit, new steel doors and porch doors up and down.  Double porches and more storage or sitting area in the back too.    NEWLY REFURBISHED WOOD FLOORS in both 1st floor bedrooms.   Spacious kitchens that are so warm and inviting, it'll be the place everyone gathers.  Very neat and dry basement with tons of room for great storage.  No neighbor on the one side.  Great neighborhood.  5-year-old roof PLUS new membrane roof over small back ""shed.""  Some laminate flooring on 2nd floor.  Vinyl siding.  2011 hot water tank and 2016 hot water tank.  Property backs up to an old brook bed.  Eat-in kitchens.  Very well-maintained over the years with careful and important upgrades conducted by licensed pros.   Absolutely unbeatable backyard -- total solitude --  when compared to any other multifamily in Chicopee!",,,0,,,,,,,MF,Irene Street,47,47,http://media.mlspin.com/photo.aspx?mls=72070347
18,72073242,SLD,187000,187500,9/27/2016,11/29/2016,,14,14,21 Adams St,Chicopee,MA,1013,,8,3,3308,117,6098,Albert Tu,Thread Real Estate,(781) 728-9689,"Owner, Appointment Required, Other (See Special Showing Instructions)",3 Family with 5 car garage. Separate utilities. Low maintenance. Fully renter with long term tenants. 2 with Section 8 assistance. All apartments have Lead Certificates. Rent collection is over $32K,,,5,,,,,,,MF,Adams St,21,21,http://media.mlspin.com/photo.aspx?mls=72073242
19,72073401,SLD,184900,185000,9/26/2016,11/28/2016,,9,3,466 Front St,Chicopee,MA,1013,Chicopee Falls ,4,2,1970,158,11326,Christine Libardi/The Home Team,Keller Williams Realty,(413) 789-9880,Schedule with ShowingTime or call 888-627-2775,"MOVE RIGHT IN with Updates Galore in this Brick 2 family with hardwood floors with open floor plan.  Newer kitchens and baths.  Completely remodeled in 2006 with new roof, heating system, electrical, plumbing, central vac and kitchens.  New flooring.  Convenient walking distance to shopping, library, grocery store, corner store, restaurants, Chicopee High School and middle school.  Easy access to highways.  Laundry hookups in basement.    Wrap around front porch and 2nd floor balcony!  Large deck overlooks great fenced back yard with lot's of room with plenty of parking.  Great sized bedrooms!  Great for owner occupant with help from tenant to pay your mortgage or investor!",,,0,,,,,Chicopee High,,MF,Front St,466,466,http://media.mlspin.com/photo.aspx?mls=72073401
20,72116217,ACT,144900,,02/06/2017,,,407,,29 Emerson St,Chicopee,MA,1013,,5,3,2300,133,6534,Mary Skinner,Skinner Real Estate Services,(413) 534-6300,Call List Agent,This 3 unit is located on a dead end street with good highway access. It's fully rented and the tenants pay all their own utilities. Call today to make an appointment to view this investment.,,,0,,,,,,,MF,Emerson St,29,29,http://media.mlspin.com/photo.aspx?mls=72116217
21,72241494,ACT,235500,,10/09/2017,,,163,,45-47 Roy Street,Chicopee,MA,1013,,4,3,1764,31,5227,Pari Hoxha,"Class Realty, Inc.",(413) 786-1834,"Call List Agent, Appointment Required","Duplex located in the desired Ferry Lane neighborhood. Located near Sherman Jane Park, which has a community pool. Minutes away from 391. Minutes from boat ramp. Has an ample amount of living area in both units. Both units contain hardwood flooring in the living rooms and carpeting in the bedrooms. Has a shed in the back yard. Home is versatile. Can be Owner Occupied but it will be an even better investment property. It could also perfect for it to be Owner Occupied in one unit and tenants in the second unit. All good choices.",,,0,,,,,,,MF,Roy Street,4547,45-47,http://media.mlspin.com/photo.aspx?mls=72241494
22,72265675,ACT,269900,,12/20/2017,,,91,,119 Prospect,Chicopee,MA,1013,,7,5,2500,106,7405,John Michon,"Real Living Realty Professionals, LLC",(413) 567-3361,"Lock Box, Appointment Required, Sign","GREAT INVESTMENT OPPORTUNITY! 5 Unit vacant building zoned 4 family. Recently cleaned out and readied for your tenants. You get to choose your own tenants. Definite money money maker here. 5 separate units. All 1 bedroom. Some replacement windows throughout. Brand new oil boiler and hot water heater installed. Separate electric meters for each unit. Hardwood floor recently redone. Enclosed porches. Oversized 2 car garage. Plenty of storage in basement for tenants. Call today, as this will not last.",,,2,,,,,,,MF,Prospect,119,119,http://media.mlspin.com/photo.aspx?mls=72265675
23,72270781,ACT,459900,,01/12/2018,,,68,,108 West Street,Chicopee,MA,1013,,4,3,4763,128,3920,Pamela Spear,William Raveis R.E. & Home Services,(413) 565-2111,"Call List Agent, Accompanied Showings","This bldg. includes a dine-in or take-out restaurant on 1st level w/ 2apts. on 2nd & 3rd flrs.The bldg. has been completely rehabbed inside & out over the last few yrs, incl. new siding,roof,windows,interior walls,front & back hallways,newer staircases,heating,electrical,plumbing,bathrooms,flooring, kitchen cabinets,counters & appliances at cost of over $150,000. Tenants pays their own utilitiesThe restaurant has,new CB panel,new tables &chairs  .Each Apt. has open flr plan with Lrm, Din rm & kitchen, 2 brs, & full bath.Owner occup. on 2nd flr,but will be vacant @ closing.Third floor apt. is available now.Cellar has a 1/2 bath..Also listed in Commercial listings. Right now only first floor is rented.",,,0,,,,,,,MF,West Street,108,108,http://media.mlspin.com/photo.aspx?mls=72270781
24,72279753,ACT,234900,,02/07/2018,,,42,,17 Spring St,Chicopee,MA,1013,,7,3,3500,128,5227,Team 413,"Hampden Realty Center, LLC",(413) 507-2988,Schedule with ShowingTime or call 888-627-2775,"Don't miss your chance to own this rare find! This fully vacant, remodeled two family is ready for it's new owner! Unit 1 offers custom cabinetry with soft close drawers, upgraded countertops, stainless steel appliances,3 good sized bedrooms, motion sensing light in pantry, brand new flooring, remodeled bathroom, and convenient one level living! Unit 2 offers all of that PLUS.... SEVEN bedrooms, stylish third floor with vaulted ceilings, a second full bath, balcony, and storage galore!!!! Plenty of room for the ever coveted in law space, teen suite, or game room!! This pristine home is the perfect opportunity for the owner occupied or investor!",,,4,,,,,,,MF,Spring St,17,17,http://media.mlspin.com/photo.aspx?mls=72279753
25,72285896,ACT,250000,,2/26/2018,,,23,,17 Pearl St,Chicopee,MA,1013,,4,2,2420,118,12632,The Denise DeSellier Team,"Real Living Realty Professionals, LLC",(413) 567-3361,Schedule with ShowingTime or call 888-627-2775,"Immaculately maintained two family home in the heart of Chicopee.  Updating has been done to both kitchens and baths.  Each levels has huge living room, dining room, kitchen, two bedrooms and full bath.  First floor has some special features with laundry in unit, space for an office in foyer, built in in dining room, laminate wood floors throughout with hardwood under.  The second floor also has hardwood under all floors except bath.   Third floor has 4 finished rooms.  In ground pool will be the crowd pleasure this summer with newer filter and pump with brick fireplace. There is a over sized two car garage with separate storage area for all lawn and pool equipment, as well as, a work shop in the basement of the garage (great main cave); walk out to your lower level yard for a play area or garden.  There is nothing to do but move in!!!  Roof is 7 years old, hot water tank 2016 and Newer electrical.",,,2,,,,,,,MF,Pearl St,17,17,http://media.mlspin.com/photo.aspx?mls=72285896
26,72287230,ACT,224900,,2/28/2018,,,21,,556 Springfield St,Chicopee,MA,1013,,4,2,1748,118,5663,Danielle Langevin,"RR & Company Realty, LLC",(413) 314-3463,Other (See Special Showing Instructions),"Become the proud owner of this gorgeously renovated, two-family home located minutes from Elms College!!  Perfectly situated near Chicopee Center, local parks with easy highway access, this cash-flowing, lead-certified property is ideal for an investor or owner-occupancy. Both units have undergone complete upgrades and renovations with nothing left to do but move in!!  Some highlights of this fantastic property are the new roof, new front porch, new baths and upgraded kitchens complete with stainless steel appliances to remain for buyers enjoyment.  Don't wait ~ this property will not last long in this market!!",,,0,,,Bowe,Fairview Middle,Chicopee HS,,MF,Springfield St,556,556,http://media.mlspin.com/photo.aspx?mls=72287230
27,72293850,ACT,214900,,3/15/2018,,,6,,53-55 Dresser Ave,Chicopee,MA,1013,,4,2,2234,91,13939,The Weingarten Real Estate Team,"Rovithis Realty, LLC",(413) 271-1180,"Lock Box, Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Are you looking for a well maintained two-family in Chicopee near Elm's College? Each unit hosts two bedrooms, one bath and are very spacious.   The kitchens feature a pantry with plenty of cabinets and open to dining areas that are sure to be the hubs of each unit. Plus, the second floor features built in cabinetry and a large living area that adds to the ambiance. The first floor offers a dining area in the kitchen and an additional room for an office or potential 3rd bedroom.  The building also offers many convenient on-site amenities, such as two car detached garage, off street parking, gas heat, relaxing porches, hardwood floors and so much more... Whether you call it home or it’s solely an investment, it’s an opportunity you can’t miss!",,,2,,,,,,,MF,Dresser Ave,5355,53-55,http://media.mlspin.com/photo.aspx?mls=72293850
28,72296256,NEW,310000,,03/12/2018,,,9,,5-7 Bush Ave,Chicopee,MA,1013,,6,3,3000,11,6881,Hollie Hamelin,"Millennia Realty Group, LLC",(413) 351-8323,Call List Agent,"Investment Property!! Rare find, Duplex built in 2007, with good history of rental income. Tenants pay own utilities except for water.  Now is the time to generate immediate income. You can live on one side and have the other supplement your mortgage or rent both sides for income. Each Unit has 3 bedrooms, 1.5 bath, kitchen/dining combo with open floor plan living room. 1,500 square feet of living space in each unit. Bamboo hard wood floors, tile in bathrooms, and all bedrooms have carpeting. Custom kitchen upgrades make this Duplex a gem. Central Air, attached 1 car garage for each unit adds storage space, and their own decks to enjoy. All bedrooms have ceiling fans and 4 bedrooms have walk in closets (2 in each Unit),  6 panel doors, cable and phone hookup in all bedrooms. This home is solid construction and high end upgrades including stainless steel appliances and nickel finish hardware. This is a must see!!!!! Don't let the opportunity pass, this will not last.",,,2,,,,Bellamy,Chicopee Comp,,MF,Bush Ave,57,05-Jul,http://media.mlspin.com/photo.aspx?mls=72296256
29,72296273,NEW,209900,,3/21/2018,,,0,,429 OLDFIELD ROAD,Chicopee,MA,1013,,5,2,1728,49,6098,The Michael Robie Group,The Real Estate Market Center,(413) 224-1480,Schedule with ShowingTime or call 888-627-2775,"Turn the key and move right in!! Fabulous UPDATED property w/ so many recent improvements (APO) including New Roof (2010), New Siding (2010), Newer Hot Water Tanks and SO much more, see attached property feature sheet for details. Property offers a built-in storage unit for each unit. Beautiful spacious private FENCED YARD with perennial gardens. Great investment opportunity to live onsite or off... A Must See!",,,0,,,,,,,MF,OLDFIELD ROAD,429,429,http://media.mlspin.com/photo.aspx?mls=72296273
30,72296603,NEW,239900,,3/21/2018,,,0,,431-433 Springfield St,Chicopee,MA,1013,,7,2,3046,98,5663,Dorothy Lortie,Dot Lortie Realty / Landmark,(413) 739-9636,Call List Agent,"Great opportunity to own a beautiful mint 2 Family, live in and receive income, too. Near the Elms this spacious 6/6 2 family plus room on 3rd and a large enclosed sunny porch, plus 3 more. Love the beautiful wood work and gleaming wood floors. Oak pillars w/cabinets separate the nice living rm & dining room. The kitchens large enough for table & chairs and pantries. 3 bedrooms each floor all in move-in condition! Gas heat & HW for each unit & updated thermo windows all 3 floors. Vinyl sided, nice yard & large 2 car garage, only yard away from fun in the park.",,,2,,,,,,,MF,Springfield St,431433,431-433,http://media.mlspin.com/photo.aspx?mls=72296603
31,71985155,SLD,155000,154000,04/08/2016,11/04/2016,,100,100,254 E Main St,Chicopee,MA,1020,,4,3,1956,108,12632,The Denise DeSellier Team,"Real Living Realty Professionals, LLC",(413) 567-3361,Schedule with Centralized Showing Service or call 888-866-8388,"Great opportunity for investor or move in and use the finished basement for a home office while renting out the back unit to help with the finances.  This home has many updates from the kitchens with tiled floors and newer cabinets to the baths with tile.  Front unit has wood floors in the living room and wall to wall in the large bedrooms.  Laminate wood floors in rear unit are easy to maintain. Basement could be used for home office with full kitchen and bath.  Front unit roof 2003, Back unit roof 2012.  New driveway 2012",,,0,,,,,,,MF,E Main St,254,254,http://media.mlspin.com/photo.aspx?mls=71985155
32,72018155,SLD,195000,190000,06/06/2016,11/01/2016,,132,112,854-856 Meadow St.,Chicopee,MA,1020,,4,2,1824,55,4792,France M. Martin,Kathy M. Paul Real Estate,(413) 539-5996,"Call List Agent, Lock Box","This is a gem of a 2 family.  Owner occupied or Investers will be very pleased with this multi-family.  Updated baths, electrical, water heaters, replacement windows, wood floors, fenced yard.  Easy access to highways, shopping, parks, etc.  this one will not last long.  Call now for a viewing.  Easy to show.  Lock box.",,,0,,,Stefanik,Bellamy,CHS,,MF,Meadow St.,854856,854-856,http://media.mlspin.com/photo.aspx?mls=72018155
33,72266583,CTG,240000,,12/28/2017,,,83,77,14 Ingham Street,Chicopee,MA,1020,,3,3,2240,71,21344,Jennifer Picard,ERA M Connie Laplante,(413) 536-9111,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Fantastic Opportunity! This Cape style home was converted to a 2-family with large finished basement and oversized 3 car detached garage with storage area above! Perfect set up for an in-law or multigenerational living situation or can be easily converted back to a single family home.  Garage space is great for contractor or car enthusiast with electricity and had wood/pellet stove in place years ago for heat.  Spacious rooms,  hardwood floors, huge yard, tons of parking!  Convenient Fairview location makes commuting and shopping a breeze!  Call today to schedule your private tour!",,,3,,,,,,,MF,Ingham Street,14,14,http://media.mlspin.com/photo.aspx?mls=72266583
34,72273053,ACT,255000,,1/22/2018,,,58,,202 College St,Chicopee,MA,1020,,5,3,2954,118,23522,Stephanie Lepsch,"Real Living Realty Professionals, LLC",(413) 568-2405,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises","Located In Fairview Section of Chicopee, This Multi-Family Unit Has Many Possibilities. Unit 1 has Open Living Room and Dining Area with Wood Floors, Updated Eat-In Kitchen. In-law Suite with Full Kitchen. There Are A Total Of Five Bedrooms and Two Full Bathrooms. Unit 2 Has Large Living Room, Kitchen, Bedroom and Bathroom. Mudroom Has Washer/Dryer Hook Up. There Are 4 Garage Spaces and A Fenced In Backyard.",,,4,,,,,,,MF,College St,202,202,http://media.mlspin.com/photo.aspx?mls=72273053
