,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
11,71860178,ACT,525000,,6/18/2015,,,1002,,31-35 Sawyer St,Methuen,MA,1844,,4,4,2868,118,10800,Richard Fontaine,Parkhill Realty Group,(413) 222-3472,Owner,"PROPERTY TO BE SOLD ""AS IS"" IN GOOD CONDITION  Unique Multi-Family Situated in an Area of Predominantly SINGLE FAMILY HOMES .       Four (4) One Bedroom Units with All Updated Plumbing & Electrical, Separate Utilities       and Parking Situated Near Hickory Hill Golf Course.          A Record of Recent Sales Activity in the Area Shows a Similar Multi-Family   Property SOLD for $ 525,000            Hurry Now Before Prices Increase Again to Take Advantage of this Tremendous Value.",,,0,,,,,,,MF,Sawyer St,3135,31-35,http://media.mlspin.com/photo.aspx?mls=71860178
12,71875614,ACT,465000,,7/18/2015,,,824,,45 Everett Street,Middleboro,MA,2346,,11,6,3000,118,20000,Matthew Zimmerman,Regent Real Estate,(508) 888-3179,--,"STOREFRONT IN MIDDLEBORO AND FIVE (5) RESIDENTIAL UNITS ABOVE! STRONG, RELIABLE RENTROLL ... HIGH VISIBILITY CORNER LOT LOCATION IN AREA NEEDING A STORE! LIVE AT YOUR BUSINESS OR HOUSE YOUR STORE MANAGER HERE! PROPERTY ALSO HAS LARGE DETACHED 3-CAR GARAGE AS A SEPARATE RENTABLE STRUCTURE. MUCH WORK NEEDED COME MAKE YOUR OWN ASSESSMENT. CLOCKWORK RENTROLL WILL BE INCREASED 10% +/-  BY CURRENT OWNER FOR YOU BEFORE CONVEYANCE *NOTE: 1 OF 5 APARTMENTS RENTED AT DISCOUNT FOR ON-SITE RESIDENT MANAGER, A 10+ YEAR OCCUPANT--- DRIVE-BYS ARE ENCOURAGED AS LOCATION WILL HAVE YOUR WHEELS TURNING -- STORE CONVERSION IT IS SITTING VACANT READY TO GO FOR YOU ! --",,,3,,,,,,,MF,Everett Street,45,45,http://media.mlspin.com/photo.aspx?mls=71875614
13,71880333,SLD,215000,178000,7/28/2015,5/24/2017,,590,590,26 Colrain Street,Greenfield,MA,1301,,7,3,3389,118,9510,Joyce Blanker,Cohn & Company,(413) 772-0105,"Call List Agent, Appointment Required","This bright, attractive 3 family home is located close to downtown and area amenities. There is a 3 bedroom unit and two 2 bedroom units with features that include built-ins, wood or carpeted floors, and spacious living areas. Enclosed porch areas provide 3 season enjoyment. Separate utilities make this an appealing home for an owner occupied or investment property. Some updates are needed but the two vacant units are ready for immediate occupancy. This neat and cared for property is close to Greenfield Community College and highway access.",,,3,,,Newton,GMS,GHS,,MF,Colrain Street,26,26,http://media.mlspin.com/photo.aspx?mls=71880333
14,71917563,SLD,155000,150000,10/10/2015,5/22/2017,,1817,499,3 North Main Street,Belchertown,MA,1007,,4,2.5,1998,178,8277,The Bay Path Team,Jones Group REALTORS®,(413) 323-7295,"Call List Agent, Appointment Required, Sign","Looking for a place you can own for less than rent?  Looking for an investment where the numbers work?  Two family will appeal to investor or owner occupant & what a great location!  Easy to walk, drive or ride free public transportation to area destinations.  Very comfortable 5 room, 3 bedroom, 1.5 bath unit on one side, master bedroom & walk-in closet.  Second unit is large 3 room, 1 bedroom, 1 bath.  Both units with their own laundry hook-ups, separate electrical & heating systems.  Its good to have 2 car garage but you may not need a car!  How great is that!  Backyard is on side street, good for garden or pets",,,2,,,Swift River,Chestnut/Jabish,Belchertown,,MF,North Main Street,3,3,http://media.mlspin.com/photo.aspx?mls=71917563
15,71930530,ACT,89000,,11/11/2015,,,851,,37 Stebbins St,Springfield,MA,1109,,8,2.5,2858,114,9470,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,--,"Investors take notice!!! Eight rooms, four bedrooms in each unit. Good-sized yard, off street parking and on a bus route.",,,0,,,,,choice,,MF,Stebbins St,37,37,http://media.mlspin.com/photo.aspx?mls=71930530
16,71933093,ACT,160000,,11/16/2015,,,393,,222 Whitins Rd,Sutton,MA,1590,,9,2.5,2807,134,23958,Carla Horn,ERA Key Realty Services,(508) 234-0550,Schedule with ShowingTime or call 888-627-2775,"SHORT SALE APPROVED AT LIST PRICE. Hard to find, incredibly spacious duplex close to major routes & conveniences.  Connect to town water and sewer. Front porch, decks on both units, 4 car garage, lovely open yard. Vinyl windows in most rooms, wood floors in several rooms.  Owner's unit has 1.5 baths, first floor laundry, master bedroom with 2 closets & direct access to full bathroom, second bedroom on second floor, 3 bedrooms on third floor. Plaster work & cosmetics needed to this unit. Second unit has full bathroom off kitchen, dining room & living room, and 4 bedrooms. Needs structural work & second unit needs extensive work to many rooms. Front roof is approximately 9 years, back approximately 20 years. One furnace is approx 10 years old, second is approx 18 years old. One newer oil tank. Separate water heaters & circuit breaker panels. Great rental property or flip for investor! Will require a CASH BUYER!!",,,4,,,,,,,MF,Whitins Rd,222,222,http://media.mlspin.com/photo.aspx?mls=71933093
17,71935432,ACT,349900,,11/22/2015,,,845,,93 (lot76)New Templeton Road,Hubbardston,MA,1452,,6,3,1288,0,110000,Denise F. Wortman,EXIT New Options Real Estate,(888) 363-3948,"Call List Agent, Go Direct, Sign","Build a brand new duplex in the lovely town of Hubbardston ! Live in one side, rent the other or have an extended family home built! Many options available.  Land owner is also a builder and plans are available.",,,0,,,,,,,MF,(lot76)New Templeton Road,93,93,http://media.mlspin.com/photo.aspx?mls=71935432
18,71941788,ACT,224900,,12/16/2015,,,821,,307 Mill Street,New Bedford,MA,2740,,9,3,3579,107,2876,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Spacious 3 Family on corner lot and great location. Each floor offers 3 Bedrooms, Galley Style kitchen, Dining Room and Living Room. Great Investment Opportunity.  fully rented great cash flow. please give a few days notice to schedule showings as we have to co-ordinate with all the tenants",,,0,,,,,,,MF,Mill Street,307,307,http://media.mlspin.com/photo.aspx?mls=71941788
19,71943307,SLD,235000,232500,12/24/2015,05/01/2017,,84,37,14-16 Phillips St,Lawrence,MA,1843,,6,3,3304,98,6000,Gabriel Tavarez,Re-Bound Properties,(978) 828-7108,"Call List Agent, Other (See Special Showing Instructions)","Short sale attempt & estate sale.  Seller has never occupied property.  Seller/broker make no warranties or representations.  Property sold 'as is' 'as seen' 'where is', this extends to potential existing leases; buyers should assume they will make the purchase and take over the property with tenants and their leases in place.  Any sale subject to 3rd party approval as well as Bk court approval.  List price includes $20,000 buyer paid premium due at closing; the premium can not be financed and must be paid in cash or equivalent; the premium is above and beyond the purchase price.",,,0,,,,,,,MF,Phillips St,1416,14-16,http://media.mlspin.com/photo.aspx?mls=71943307
20,71945515,ACT,1500000,,01/05/2016,,,795,,350 Riverbend st,Athol,MA,1331,,24,18,14920,11,108900,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent","Riverbend Estates, 12 beautiful multi level condominiums, each with 2 Bedrooms, 1.5 Baths, Bright Kitchen/ Dining area. Sliders to private patio and back yard. Master Bedroom with walk in closet. all Appliances included. Separate Laundry area in lower level with one car garage. Small Storage basement in rear. To Be Sold as Package.",,,12,,,,,,,MF,Riverbend st,350,350,http://media.mlspin.com/photo.aspx?mls=71945515
21,71945846,ACT,399900,,01/06/2016,,,1034,,514-516 Parker Street,Gardner,MA,1440,,5,3.5,2600,11,20000,Douglas Pochini,D.Pochini Real Estate,(978) 632-2284,"Call List Office, Call List Agent, Appointment Required","Beautiful two family duplex with garages, 2007 Construction, great floor plans, Outstanding yard for children or dog. Spacious living for small family. A must see. Both Units are currently rented but a great opportunity to buy.",,,2,,,,Gardner Middle,Gardner High,,MF,Parker Street,514516,514-516,http://media.mlspin.com/photo.aspx?mls=71945846
22,71947423,ACT,579900,,01/11/2016,,,795,,902-910 Chicopee St.,Chicopee,MA,1013,,7,5,5036,218,12196,Dana Ivers,"Kelley & Katzer Real Estate, LLC",(413) 209-9933,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Once in a Lifetime Opportunity!!  Great Income Producing Multifamily home and 5 Bay Manufactured Garages generating additional income w/a wide variety of uses.  Both the home and garages are Turn Key and Extremely Well Maintained.  The multi family home also offers a nice Office space for onsite management or possibility of converting it back to an efficiency apt.  An added bonus is the spacious 1 bdrm apt above the garages.  The home features Newer Porches and Railings, Harvey Replacement Windows, Vinyl Siding, Newer Roof, nicely renovated Units, 3 units have De-Lead Certificates, Newer Hot Water tanks w/state of the art Pecs Piping System, on site Laundry, and assigned parking space.  The Garages feature electric service, overhead doors, high ceilings, 2 w/ bathroom accommodations, 2 w/heat; 1 garage shop w/heat and A/C and security system.  Also included is one bay w/loft access for added storage. Now is your chance to own this property that has been a successfully run & maintained",,,0,,,,,,,MF,Chicopee St.,902910,902-910,http://media.mlspin.com/photo.aspx?mls=71947423
23,71950263,SLD,90000,100000,1/19/2016,5/26/2017,,198,198,55 Prospect Street,Fall River,MA,2720,,8,4,3251,118,2928,Alda  Moniz,Affordable Real Estate,(508) 678-5000,"Call List Office, Call List Agent","Location! 4 Family in the Highlands with 2 x1 bed apts and 2 x 3 beds apts, garage and some off- street parking. Maintenance free exterior and some de-lead certs.. Excellent for owner occupy or investment.",,,1,,,,,,,MF,Prospect Street,55,55,http://media.mlspin.com/photo.aspx?mls=71950263
24,71950565,EXT,384900,,1/20/2016,,,786,,17 Middleboro Rd.,Freetown,MA,2717,,4,2,1817,128,82764,Byron R. Ford Jr,Berkshire Hathaway Home Services - Mel Antonio Real Estate,(508) 991-6661,Call List Agent,"This historic TWO FAMILY antique Victorian sits on just under two acres. Zoned mixed use, you could live here and build your walk to business or keep the home as money maker.  Build-able for many business opportunities other than restaurant or pizza shop.  Lots of potential for this great business location.  The property has a HD 20 commercial 3000 gallon baffled septic tank with a 6 bedroom leaching field. This is a great piece of property. Home has lots of character and charm",,,0,,,,,,,MF,Middleboro Rd.,17,17,http://media.mlspin.com/photo.aspx?mls=71950565
25,71951787,SLD,275000,305000,1/24/2016,05/03/2017,,205,205,19 Spruce St,Methuen,MA,1844,,7,3,2462,88,0.07,New England Broker Brothers,"Coco,Early & Associates Star Division LLC",(978) 687-8600,"Appointment Required, Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","Great opportunity to own this Methuen 3 Family offering 3 bedrooms on the 1st and 2nd floors and a 1 bedroom apartment on the 3rd floor. Some updates have been done including, ceramic tiles, hardwood floors, kitchen cabinets, doors and windows, electrical, newer hot water heaters in dry basement, 1/2 roof and porches. Also has a fenced-in back yard and off-street parking. Located near many amenities and near major routes and highways. GROUP SHOWING ONLY 12pm-1pm SATURDAY, NOVEMBER 19, 2016",,,0,,,,,,,MF,Spruce St,19,19,http://media.mlspin.com/photo.aspx?mls=71951787
26,71954523,SLD,255900,240000,1/31/2016,05/08/2017,,434,434,51 BONNEY STREET,New Bedford,MA,2740,South,8,4,3902,121,4964,Becky Demelo,"Pelletier Realty, Inc.",(508) 995-2676,"Call List Agent, Accompanied Showings, Appointment Required","Unique 4 family located between St. Luke's Hospital & downtown New Bedford.  This 4 family has a 3-4 bedroom town house, a 2 bedroom town house, 2 bedroom apartment and a studio.  All units are in great condition. Off street parking for 1 vehicle and fully rented units.",,,0,,,,,,,MF,BONNEY STREET,51,51,http://media.mlspin.com/photo.aspx?mls=71954523
27,71959329,SLD,164900,161000,2/15/2016,05/05/2017,,406,406,131 Cedar Grove St,New Bedford,MA,2746,,9,3,3156,114,3066,Ronald Oliveira,Century 21 Signature Properties,(508) 999-4541,--,"Investors, this is the house for you, solid rental history and long term tenants, all 3 bedroom units,  updates include new electric, new windows, separate utilities!",,,0,,,,,,,MF,Cedar Grove St,131,131,http://media.mlspin.com/photo.aspx?mls=71959329
28,71959341,SLD,174900,174900,2/15/2016,05/08/2017,,365,365,596 S 2Nd St,New Bedford,MA,2744,,7,6.5,4076,112,3433,Ronald Oliveira,Century 21 Signature Properties,(508) 999-4541,--,"Investors, this 6 family has a solid rental history, all separate utilities, new roof, baseboard heat, good income, South end of New Bedford.",,,0,,,,,,,MF,S 2Nd St,596,596,http://media.mlspin.com/photo.aspx?mls=71959341
29,71959820,SLD,130000,116500,2/17/2016,05/09/2017,,395,395,39 Pickering St,Fall River,MA,2720,,6,2,2383,19,4466,William Doyle,Century 21 North Shore,(781) 231-2236,"Call List Agent, Appointment Required","All set to go lender has approved this sale at $130,000       Will not go FHA  17 year young 2 family features 3 bedrooms each family occupied This is a short sale with a professional mitigating the sale",,,0,,,,,,,MF,Pickering St,39,39,http://media.mlspin.com/photo.aspx?mls=71959820
30,71970774,SLD,169900,153000,03/11/2016,5/24/2017,,400,385,31 Russell Street,West Springfield,MA,1089,,5,2,2308,118,5000,Laura Kuhnel,"Kelley & Katzer Real Estate, LLC",(413) 209-9933,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Incredible Opportunity for the Owner Occupied Buyer or Investor. Well Maintained Large Two-Family offers spacious units, In a Very a convenient location near public transportation, shopping and quick highway access. 1st Floor offer 2 nice size Bedrooms with full bath, kitchen and living room. Second floor has 3 bedrooms with updated kitchen and bath.  Fenced in Back yard which has been used as a vegetable garden.  Plenty of off-street parking. Great income potential for the Lucky Buyer.  Make an Offer",,,0,,,,,,,MF,Russell Street,31,31,http://media.mlspin.com/photo.aspx?mls=71970774
31,71971715,ACT,315000,,3/14/2016,,,732,,120-122 Logtown Rd,Amherst,MA,1002,,4,3,1660,33,20233,Kym Peloquin,Century 21 Hometown Associates,(413) 315-4337,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Other (See Special Showing Instructions)","Buyers want extra income then come check out  this BEAUTIFUL, MOVE IN READY owner occupied single family raised ranch with a 1 bedroom apartment that is located behind the garage. The property is all electric and has leased Solar Panels.  Amenities include a deck, storage shed, 2 full baths, laundry room and a family room along with an additional room in the lower level. The apartment offers 1 bedroom kitchen/living room combo and a full bath with stackable washer/drier plus a deck.  This apartment has it's own house number  and entrance and can be rental income or used as an in-law apartment or maybe even an office.  Per town, property has to be owner occupied. Buyer responsible to verify legal usage for apartment and all other information.  Buyer responsible to take over the solar lease.",,,1,,,,,,,MF,Logtown Rd,120122,120-122,http://media.mlspin.com/photo.aspx?mls=71971715
32,71972293,SLD,309000,288000,3/15/2016,5/31/2017,,371,355,26 Ash Street,Brockton,MA,2301,,3,2,2065,93,7623,Jerry Chu,Coldwell Banker Residential Brokerage - Hingham,(781) 749-4300,"Call List Agent, Accompanied Showings, Appointment Required","Great Multi Family Home in northwest Brockton live in and rent out.  Large yard with property parking for several cars.  Upgrades include floors, granite kitchen counter tops, dual heating system, ultimate steel roof, deck, fireplace.   Close to dining, shopping, entertainment and transportation Westgate Mall. Great rental history.  First floor unit is being occupied as a two bedroom.  Second floor unit is a 2 bedroom unit.  Motivated seller for motivated buyer...serious buyers only.",,,0,,,,,,,MF,Ash Street,26,26,http://media.mlspin.com/photo.aspx?mls=71972293
33,71975829,ACT,175000,,3/22/2016,,,940,,218-220 Albion Street,Fall River,MA,2723,,6,3,3105,118,2567,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Owner Occupy or Investment Opportunity ~ Multi Family in need of a little TLC ~ 3 Units each consisting of 3 Bedrooms, Living Room, Dining Room, Kitchen and Bath.    first floor and second floor currently occupied   third floor needs a little tlc  very large 3 family",,,0,,,,,,,MF,Albion Street,218220,218-220,http://media.mlspin.com/photo.aspx?mls=71975829
34,71976175,ACT,4225000,,3/22/2016,,,724,,58 Nosh Kola lane,Patterson,NY,12563,,0,0,0,13,5140080,Robert K. Scott,RE/MAX Destiny,(617) 576-3800,--,"This magnificent estate is being offered as a package.  It is a 118 acre historic site with it's own private 8.5 acre lake.  It was purchased privately and developed into a glorious residential compound that encompasses 4 homes that were architecturally designed within the past 15 years including one historic home which has been completely renovated.  The estate is only an hour's drive from New York City.  It is only 5 miles from the Danbury, Connecticut line.  All this and easily accessed at the intersections of routes #84, 684, & 22.  The New York City commuter line to Southeast or Brewster is at your fingertips.  (Full price will be disclosed upon the request of any vetted interested party.)",,,0,,,,,,,MF,Nosh Kola lane,58,58,http://media.mlspin.com/photo.aspx?mls=71976175
35,71976245,SLD,159900,150000,3/22/2016,05/01/2017,,286,286,57 Mason St,Worcester,MA,1610,,5,2,2455,128,4990,Crawford Realty Team,RE/MAX Prof Associates,(508) 885-7885,Schedule with ShowingTime or call 888-627-2775,"Back on market because buyer couldn't get financing.  Nice 2 family with plenty of parking.  First floor features updated kitchen open, living room, 3 spacious bedrooms and bathroom.   Second floor features large cabinet packed kitchen, open to dining  room, 3  spacious bedrooms with vaulted ceilings and bath room. Small fenced yard",,,0,,,,,,,MF,Mason St,57,57,http://media.mlspin.com/photo.aspx?mls=71976245
36,71976917,SLD,238000,221000,3/23/2016,5/30/2017,,332,318,108 Angell St,Fall River,MA,2723,,5,2,1788,88,8400,Dawn M. Rusin,RE/MAX Right Choice,(508) 677-3629,Call List Agent,"Updated two family , 3 bedrooms on first level. 2 bedrooms on second level..hardwood floors ,4 yr old roof ,new carpets,baseboard heat , off st parking with  a garage, possible extra lot.",,,1,,,,,,,MF,Angell St,108,108,http://media.mlspin.com/photo.aspx?mls=71976917
37,71977630,ACT,439900,,3/25/2016,,,531,,60-62 Taft Ave,Mendon,MA,1756,,4,3,2564,47,25134,Kim E. Poirier,ERA Key Realty Services- Milf,(508) 478-7777,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","This is a Wonderful Opportunity for a tradesman or someone needing a large workshop area or a great clubhouse for the kids. This sprawling 2 family overlooks beautiful Lake Nipmuc, has a private yard that abuts ball park, and just steps away from the town beach area. The lower level has been newly renovated and has a 1 bedroom rental unit that could easily be a 2 bdrm. The main level of this home is a sprawling ranch style with huge kitchen & dining area, custom built-ins, Large Bedrooms, and an oversized beamed living room with slider access to a wrap-round deck and beautiful back yard. Would rent for $2500/mo,  Close to Southwick Zoo, Mendon Drive-In and Town Beach! A great owner occupied set up or just sit back and collect the rents.",,,0,,,,,,,MF,Taft Ave,6062,60-62,http://media.mlspin.com/photo.aspx?mls=71977630
38,71980586,SLD,155000,140000,3/30/2016,5/24/2017,,285,262,386 CEDAR STREET,New Bedford,MA,2740,West,7,2.5,2434,131,3800,Maria Boisvert,"Pelletier Realty, Inc.",(508) 995-2676,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Attention 203K and Cash Buyers- approved short sale at $155,000.  Exterior needs some attention, but very little inside. Features a cottage set up with 2 baths and large fenced in yard with driveway.",,,0,,,,,,,MF,CEDAR STREET,386,386,http://media.mlspin.com/photo.aspx?mls=71980586
39,71981766,PCG,150000,,04/01/2016,,,714,,256 Main St,Northfield,MA,1360,,8,2,3112,118,52272,Michael Pratt,Coldwell Banker Upton-Massamont REALTORS®,(413) 625-6366,"Call List Agent, Lock Box, Appointment Required, Sign","Stately two-and-one-half story farmhouse, located across from the former Northfield Mount Hermon campus. Twelve rooms, seven bedrooms and two baths with walk up attic to what were three extra bedrooms back in the day. Currently it is configured as a two-family style home with separate heating systems. Downstairs apartment has seen some upgrades and improvements over the years. The upstairs apartment has not seen attention for over 30 years. The exterior and slate roof has been maintained regularly. You will find an attached two car garage, a full basement with interior access and bulkhead, public water and city sewer. All of this makes a great opportunity.",,,2,,,Northfield,Pioneer,Pioneer,,MF,Main St,256,256,http://media.mlspin.com/photo.aspx?mls=71981766
40,71982201,ACT,389000,,04/03/2016,,,712,,70 Orange St,Westfield,MA,1085,,11,6,0,118,7841,Suzanne Moore,"Real Living Realty Professionals, LLC",(413) 568-2405,Schedule with ShowingTime or call 888-627-2775,"Nicely maintained 5 family home in the heart of Westfield!    De-lead certificates for all 5 units!  Fully rented..great investment!  Two buildings on one lot.. One unit  is a 5/3/2 free standing house,  and the other is comprised of 4 units..",,,0,,,,,,,MF,Orange St,70,70,http://media.mlspin.com/photo.aspx?mls=71982201
41,71996018,SLD,39900,25000,4/28/2016,5/19/2017,,331,331,861 Main St,Athol,MA,1331,,5,2,3420,168,7100,Edward F. Ledgard,Millers River Real Estate,(978) 544-9000,"Call List Agent, Appointment Required, Sign","NEW LOW PRICE !!  Very Spacious Two Family. Corner lot, easy walking distance to downtown and to Starrett Tools. Some updates already done. Replacement windows and insulated steel doors, updated electrical panels. With the right handyman or woman, this property could be turned back into the Jewel she once was.  Good-Day !!",,,2,,,,ARMS,Athol High,,MF,Main St,861,861,http://media.mlspin.com/photo.aspx?mls=71996018
